Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9
130,50.0,50.0,47.0,52.0,52.0,52.0,52.0,50.0,52.0,50.0
131,52.0,52.0,48.0,52.0,53.0,53.0,53.0,50.0,53.0,49.0
132,50.0,50.0,48.0,52.0,49.0,49.0,49.0,50.0,49.0,48.0
133,51.0,51.0,47.0,52.0,52.0,52.0,52.0,51.0,52.0,51.0
134,53.0,53.0,48.0,52.0,52.0,52.0,52.0,51.0,52.0,50.0
135,50.0,50.0,49.0,51.0,49.0,49.0,49.0,51.0,49.0,49.0
136,52.0,52.0,48.0,51.0,51.0,51.0,51.0,52.0,51.0,52.0
137,52.0,52.0,47.0,51.0,51.0,51.0,51.0,52.0,51.0,51.0
138,45.0,46.0,45.0,50.0,46.0,46.0,46.0,45.0,46.0,47.0
139,43.0,43.0,47.0,45.0,47.0,45.0,45.0,45.0,47.0,45.0
140,46.0,46.0,47.0,46.0,48.0,48.0,48.0,47.0,48.0,48.0
141,49.0,49.0,46.0,51.0,49.0,49.0,49.0,49.0,49.0,47.0
142,46.0,48.0,47.0,46.0,48.0,48.0,48.0,49.0,48.0,48.0
143,51.0,51.0,47.0,49.0,51.0,51.0,51.0,48.0,51.0,48.0
144,50.0,50.0,45.0,50.0,49.0,49.0,49.0,50.0,49.0,47.0
145,47.0,49.0,46.0,46.0,49.0,49.0,48.0,50.0,48.0,48.0
146,52.0,52.0,46.0,46.0,51.0,51.0,51.0,49.0,51.0,49.0
147,49.0,49.0,46.0,50.0,49.0,49.0,49.0,48.0,49.0,47.0
148,50.0,50.0,47.0,46.0,50.0,50.0,50.0,48.0,50.0,48.0
149,51.0,51.0,47.0,48.0,51.0,51.0,51.0,47.0,51.0,48.0
150,50.0,50.0,46.0,51.0,49.0,49.0,49.0,49.0,49.0,47.0
151,51.0,51.0,47.0,47.0,51.0,51.0,51.0,49.0,51.0,48.0
152,52.0,52.0,47.0,49.0,51.0,51.0,51.0,48.0,51.0,49.0
153,50.0,50.0,45.0,50.0,49.0,49.0,49.0,50.0,49.0,47.0
154,52.0,52.0,47.0,46.0,51.0,51.0,51.0,50.0,51.0,49.0
155,52.0,52.0,47.0,46.0,51.0,51.0,51.0,49.0,51.0,49.0
156,48.0,48.0,45.0,49.0,48.0,48.0,48.0,47.0,48.0,46.0
157,49.0,49.0,49.0,45.0,49.0,49.0,49.0,47.0,49.0,47.0
158,50.0,50.0,47.0,47.0,50.0,50.0,50.0,46.0,50.0,48.0
159,49.0,49.0,45.0,50.0,48.0,48.0,48.0,48.0,48.0,47.0
160,50.0,50.0,50.0,46.0,50.0,50.0,50.0,48.0,50.0,47.0
161,51.0,51.0,47.0,48.0,50.0,50.0,50.0,47.0,50.0,49.0
162,49.0,49.0,45.0,50.0,48.0,48.0,48.0,49.0,48.0,48.0
163,51.0,51.0,51.0,45.0,50.0,50.0,50.0,49.0,50.0,48.0
164,51.0,51.0,46.0,47.0,50.0,50.0,50.0,48.0,50.0,50.0
165,47.0,48.0,43.0,49.0,49.0,49.0,47.0,50.0,48.0,49.0
166,48.0,48.0,46.0,43.0,49.0,49.0,49.0,50.0,49.0,45.0
167,48.0,49.0,45.0,44.0,49.0,49.0,48.0,49.0,48.0,51.0
