Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8
0,51.0,51.0,51.0,55.0,55.0,46.0,50.0,48.0,46.0
1,53.0,53.0,53.0,57.0,57.0,37.0,52.0,43.0,44.0
2,51.0,51.0,51.0,51.0,52.0,43.0,50.0,47.0,39.0
3,53.0,53.0,53.0,56.0,56.0,53.0,52.0,53.0,53.0
4,52.0,52.0,52.0,56.0,57.0,45.0,51.0,51.0,51.0
5,54.0,54.0,54.0,56.0,56.0,51.0,53.0,54.0,46.0
6,54.0,54.0,54.0,55.0,55.0,54.0,53.0,54.0,54.0
7,52.0,51.0,52.0,57.0,57.0,46.0,51.0,52.0,52.0
8,55.0,55.0,55.0,57.0,57.0,52.0,54.0,55.0,47.0
9,53.0,53.0,53.0,56.0,56.0,50.0,52.0,50.0,52.0
10,55.0,55.0,55.0,57.0,57.0,42.0,54.0,47.0,48.0
11,51.0,51.0,51.0,52.0,52.0,48.0,50.0,47.0,45.0
12,54.0,54.0,54.0,55.0,56.0,53.0,53.0,53.0,53.0
13,55.0,55.0,55.0,57.0,57.0,45.0,54.0,51.0,51.0
14,54.0,54.0,54.0,57.0,57.0,51.0,53.0,54.0,47.0
15,55.0,54.0,54.0,56.0,57.0,54.0,54.0,54.0,54.0
16,56.0,55.0,55.0,58.0,58.0,46.0,55.0,50.0,52.0
17,55.0,54.0,54.0,58.0,58.0,52.0,54.0,55.0,48.0
18,52.0,52.0,52.0,55.0,55.0,52.0,51.0,52.0,52.0
19,51.0,51.0,51.0,55.0,56.0,44.0,50.0,50.0,51.0
20,53.0,53.0,53.0,55.0,55.0,51.0,52.0,53.0,48.0
21,53.0,53.0,53.0,54.0,54.0,53.0,52.0,53.0,53.0
22,52.0,50.0,52.0,56.0,56.0,45.0,51.0,51.0,52.0
23,54.0,54.0,54.0,56.0,56.0,52.0,53.0,54.0,49.0
24,53.0,53.0,53.0,55.0,55.0,57.0,52.0,57.0,57.0
25,54.0,54.0,54.0,56.0,56.0,49.0,53.0,50.0,56.0
26,54.0,53.0,54.0,57.0,57.0,56.0,53.0,54.0,53.0
27,55.0,55.0,55.0,56.0,56.0,56.0,54.0,56.0,56.0
28,55.0,55.0,55.0,56.0,56.0,52.0,54.0,54.0,55.0
29,58.0,58.0,58.0,58.0,58.0,55.0,57.0,58.0,54.0
30,56.0,55.0,55.0,57.0,57.0,57.0,55.0,53.0,53.0
31,56.0,55.0,55.0,57.0,57.0,53.0,55.0,55.0,56.0
32,59.0,58.0,58.0,59.0,59.0,56.0,58.0,59.0,55.0
33,54.0,54.0,54.0,55.0,55.0,54.0,53.0,54.0,54.0
34,51.0,50.0,51.0,51.0,56.0,46.0,50.0,51.0,52.0
35,55.0,55.0,55.0,57.0,57.0,52.0,54.0,55.0,50.0
36,54.0,54.0,54.0,56.0,56.0,58.0,53.0,58.0,58.0
