Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7
0,38.0,38.0,38.0,40.0,40.0,40.0,40.0,40.0
1,38.0,38.0,38.0,41.0,41.0,37.0,41.0,41.0
2,37.0,38.0,37.0,42.0,42.0,37.0,41.0,42.0
3,39.0,39.0,39.0,41.0,40.0,39.0,40.0,40.0
4,41.0,41.0,41.0,41.0,41.0,41.0,42.0,42.0
5,41.0,41.0,41.0,42.0,42.0,41.0,42.0,42.0
6,39.0,39.0,39.0,40.0,40.0,40.0,40.0,40.0
7,41.0,41.0,41.0,41.0,41.0,41.0,41.0,42.0
8,41.0,41.0,41.0,42.0,42.0,41.0,41.0,42.0
9,40.0,40.0,40.0,41.0,41.0,40.0,40.0,41.0
10,39.0,38.0,39.0,43.0,43.0,38.0,39.0,43.0
11,38.0,38.0,38.0,43.0,43.0,38.0,39.0,43.0
12,39.0,39.0,39.0,41.0,40.0,40.0,40.0,40.0
13,38.0,37.0,38.0,42.0,42.0,37.0,38.0,42.0
14,38.0,37.0,38.0,43.0,42.0,37.0,38.0,42.0
15,40.0,40.0,40.0,41.0,40.0,40.0,40.0,41.0
16,39.0,37.0,39.0,42.0,42.0,37.0,39.0,42.0
17,38.0,38.0,38.0,42.0,42.0,37.0,39.0,42.0
18,38.0,38.0,38.0,40.0,39.0,38.0,39.0,40.0
19,40.0,40.0,40.0,41.0,40.0,40.0,41.0,42.0
20,43.0,43.0,43.0,41.0,41.0,41.0,41.0,42.0
21,39.0,39.0,39.0,41.0,40.0,39.0,39.0,40.0
22,40.0,40.0,40.0,41.0,41.0,41.0,41.0,42.0
23,43.0,43.0,43.0,42.0,42.0,41.0,41.0,42.0
24,40.0,40.0,40.0,42.0,41.0,40.0,40.0,41.0
25,43.0,43.0,43.0,43.0,43.0,42.0,42.0,43.0
26,42.0,42.0,42.0,43.0,43.0,42.0,42.0,43.0
27,39.0,39.0,39.0,41.0,40.0,40.0,40.0,40.0
28,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0
29,41.0,41.0,41.0,42.0,42.0,42.0,42.0,42.0
30,39.0,39.0,39.0,42.0,40.0,39.0,39.0,41.0
31,41.0,41.0,41.0,42.0,42.0,41.0,41.0,42.0
32,41.0,41.0,41.0,42.0,42.0,41.0,41.0,42.0
33,39.0,39.0,39.0,40.0,40.0,39.0,39.0,40.0
34,40.0,40.0,40.0,41.0,41.0,41.0,41.0,42.0
35,43.0,43.0,43.0,42.0,42.0,41.0,41.0,42.0
36,40.0,40.0,40.0,41.0,41.0,40.0,40.0,41.0
37,43.0,43.0,43.0,43.0,43.0,42.0,42.0,43.0
38,42.0,42.0,42.0,43.0,43.0,42.0,42.0,43.0
39,39.0,39.0,39.0,41.0,40.0,40.0,40.0,40.0
40,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0
41,41.0,41.0,41.0,43.0,42.0,42.0,42.0,42.0
42,39.0,39.0,39.0,41.0,40.0,40.0,40.0,41.0
43,41.0,41.0,41.0,42.0,42.0,41.0,41.0,42.0
44,41.0,41.0,41.0,42.0,42.0,41.0,41.0,42.0
45,41.0,41.0,41.0,44.0,42.0,41.0,41.0,42.0
46,40.0,40.0,40.0,44.0,43.0,38.0,41.0,43.0
47,38.0,38.0,38.0,44.0,43.0,38.0,38.0,43.0
48,40.0,40.0,40.0,43.0,41.0,41.0,41.0,41.0
49,39.0,39.0,39.0,44.0,43.0,38.0,40.0,42.0
50,39.0,37.0,39.0,44.0,43.0,38.0,38.0,42.0
51,41.0,41.0,41.0,44.0,42.0,41.0,41.0,42.0
52,40.0,40.0,40.0,43.0,43.0,38.0,41.0,43.0
53,39.0,38.0,39.0,44.0,43.0,38.0,38.0,43.0
54,39.0,39.0,39.0,42.0,40.0,40.0,40.0,40.0
55,38.0,38.0,38.0,43.0,42.0,37.0,39.0,41.0
56,38.0,36.0,38.0,43.0,42.0,37.0,38.0,41.0
57,40.0,40.0,40.0,43.0,41.0,41.0,41.0,41.0
58,39.0,39.0,39.0,43.0,42.0,37.0,40.0,42.0
59,39.0,37.0,39.0,43.0,42.0,37.0,37.0,42.0
60,40.0,40.0,40.0,43.0,41.0,40.0,40.0,41.0
61,39.0,36.0,39.0,42.0,42.0,37.0,40.0,42.0
62,39.0,37.0,39.0,43.0,42.0,37.0,37.0,42.0
63,37.0,37.0,37.0,39.0,38.0,37.0,38.0,39.0
64,39.0,39.0,39.0,40.0,39.0,39.0,40.0,41.0
65,42.0,42.0,42.0,40.0,40.0,40.0,40.0,41.0
66,38.0,38.0,38.0,40.0,39.0,38.0,38.0,40.0
67,40.0,40.0,40.0,41.0,40.0,40.0,40.0,42.0
68,42.0,42.0,42.0,41.0,41.0,40.0,40.0,42.0
69,39.0,39.0,39.0,41.0,40.0,39.0,39.0,40.0
70,42.0,42.0,42.0,42.0,42.0,41.0,41.0,42.0
71,41.0,41.0,41.0,42.0,42.0,41.0,41.0,42.0
72,38.0,38.0,38.0,40.0,39.0,39.0,39.0,39.0
73,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0
74,40.0,40.0,40.0,41.0,41.0,41.0,41.0,41.0
75,38.0,38.0,38.0,41.0,40.0,38.0,38.0,40.0
76,40.0,40.0,40.0,41.0,41.0,40.0,40.0,42.0
77,40.0,40.0,40.0,41.0,42.0,40.0,40.0,42.0
78,38.0,38.0,38.0,39.0,39.0,39.0,39.0,39.0
79,40.0,40.0,40.0,41.0,40.0,40.0,40.0,41.0
80,42.0,42.0,42.0,41.0,41.0,41.0,41.0,41.0
81,39.0,39.0,39.0,42.0,40.0,40.0,40.0,40.0
82,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0
83,41.0,41.0,41.0,42.0,42.0,42.0,42.0,42.0
84,38.0,38.0,38.0,41.0,39.0,40.0,40.0,39.0
85,41.0,41.0,41.0,42.0,41.0,42.0,42.0,41.0
86,40.0,40.0,40.0,42.0,41.0,42.0,42.0,41.0
87,39.0,39.0,39.0,42.0,40.0,39.0,39.0,40.0
88,40.0,40.0,40.0,41.0,41.0,41.0,41.0,41.0
89,40.0,40.0,40.0,42.0,42.0,41.0,41.0,42.0
