Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,42.0,43.0,47.0,46.0,43.0,51.0,45.0,40.0,47.0,46.0,43.0,43.0,45.0,47.0,50.0,50.0
1,36.0,42.0,45.0,46.0,44.0,48.0,45.0,40.0,39.0,46.0,50.0,50.0,43.0,45.0,50.0,50.0
2,40.0,43.0,48.0,48.0,45.0,44.0,46.0,40.0,44.0,48.0,48.0,48.0,48.0,48.0,50.0,50.0
3,47.0,48.0,48.0,48.0,47.0,50.0,49.0,45.0,52.0,48.0,44.0,44.0,48.0,48.0,51.0,51.0
4,41.0,47.0,50.0,49.0,45.0,47.0,46.0,45.0,44.0,49.0,50.0,50.0,48.0,50.0,50.0,50.0
5,45.0,48.0,53.0,52.0,50.0,46.0,46.0,45.0,49.0,52.0,48.0,48.0,53.0,53.0,54.0,54.0
6,47.0,48.0,48.0,48.0,48.0,50.0,48.0,45.0,52.0,48.0,44.0,44.0,48.0,48.0,50.0,50.0
7,41.0,47.0,50.0,49.0,45.0,47.0,46.0,45.0,44.0,49.0,50.0,50.0,48.0,50.0,49.0,49.0
8,45.0,48.0,53.0,52.0,50.0,46.0,45.0,45.0,49.0,52.0,48.0,48.0,53.0,53.0,54.0,54.0
9,49.0,46.0,54.0,52.0,53.0,50.0,50.0,49.0,46.0,52.0,52.0,52.0,47.0,48.0,51.0,51.0
10,46.0,43.0,51.0,47.0,50.0,48.0,55.0,46.0,42.0,47.0,53.0,53.0,44.0,49.0,54.0,54.0
11,49.0,45.0,54.0,49.0,51.0,47.0,50.0,49.0,45.0,49.0,53.0,53.0,49.0,51.0,51.0,51.0
12,49.0,48.0,53.0,51.0,52.0,50.0,49.0,48.0,52.0,51.0,51.0,51.0,47.0,48.0,50.0,50.0
13,46.0,47.0,50.0,48.0,50.0,51.0,54.0,47.0,47.0,48.0,52.0,52.0,48.0,50.0,53.0,53.0
14,49.0,50.0,53.0,48.0,50.0,52.0,49.0,50.0,49.0,48.0,52.0,52.0,50.0,50.0,52.0,52.0
15,48.0,49.0,47.0,49.0,44.0,51.0,47.0,47.0,53.0,49.0,43.0,43.0,48.0,47.0,51.0,51.0
16,47.0,48.0,45.0,49.0,46.0,52.0,51.0,46.0,48.0,49.0,49.0,49.0,49.0,49.0,52.0,52.0
17,50.0,51.0,49.0,48.0,45.0,53.0,48.0,49.0,50.0,48.0,47.0,47.0,49.0,49.0,51.0,51.0
18,47.0,48.0,48.0,48.0,47.0,49.0,49.0,44.0,52.0,48.0,48.0,48.0,48.0,48.0,53.0,53.0
19,42.0,47.0,50.0,52.0,49.0,46.0,46.0,45.0,46.0,52.0,50.0,50.0,48.0,52.0,49.0,49.0
20,44.0,48.0,54.0,52.0,50.0,46.0,46.0,44.0,49.0,52.0,48.0,48.0,53.0,54.0,54.0,54.0
21,47.0,48.0,48.0,48.0,48.0,49.0,48.0,44.0,52.0,48.0,48.0,48.0,48.0,49.0,53.0,53.0
22,43.0,47.0,50.0,53.0,50.0,46.0,46.0,45.0,47.0,53.0,50.0,50.0,48.0,53.0,49.0,49.0
23,44.0,48.0,54.0,52.0,50.0,46.0,45.0,44.0,49.0,52.0,48.0,48.0,53.0,54.0,54.0,54.0
24,54.0,51.0,54.0,52.0,54.0,49.0,50.0,54.0,50.0,52.0,53.0,53.0,49.0,50.0,50.0,50.0
25,51.0,48.0,55.0,51.0,55.0,47.0,55.0,51.0,47.0,51.0,55.0,55.0,49.0,54.0,54.0,54.0
26,54.0,49.0,56.0,54.0,56.0,51.0,50.0,54.0,50.0,54.0,55.0,55.0,54.0,56.0,55.0,55.0
27,54.0,53.0,53.0,52.0,53.0,49.0,49.0,53.0,54.0,52.0,52.0,52.0,49.0,50.0,53.0,53.0
28,51.0,52.0,54.0,53.0,55.0,50.0,54.0,52.0,51.0,53.0,54.0,54.0,53.0,55.0,53.0,53.0
29,54.0,55.0,56.0,53.0,55.0,55.0,50.0,55.0,54.0,53.0,54.0,54.0,55.0,55.0,56.0,56.0
30,51.0,52.0,49.0,49.0,46.0,50.0,48.0,50.0,53.0,49.0,44.0,44.0,50.0,49.0,54.0,54.0
31,52.0,53.0,50.0,54.0,51.0,51.0,55.0,51.0,52.0,54.0,49.0,49.0,54.0,54.0,54.0,54.0
32,55.0,56.0,54.0,53.0,50.0,56.0,50.0,54.0,55.0,53.0,47.0,47.0,54.0,54.0,55.0,55.0
33,47.0,48.0,48.0,48.0,44.0,49.0,49.0,44.0,49.0,48.0,48.0,48.0,48.0,49.0,53.0,53.0
34,43.0,46.0,49.0,53.0,50.0,46.0,46.0,45.0,47.0,53.0,50.0,50.0,47.0,53.0,49.0,49.0
35,44.0,46.0,53.0,49.0,50.0,46.0,44.0,44.0,47.0,49.0,48.0,48.0,48.0,53.0,49.0,49.0
36,54.0,51.0,54.0,50.0,54.0,49.0,49.0,54.0,50.0,50.0,53.0,53.0,49.0,50.0,50.0,50.0
37,51.0,48.0,55.0,51.0,55.0,47.0,50.0,51.0,47.0,51.0,55.0,55.0,49.0,54.0,50.0,50.0
38,54.0,49.0,56.0,54.0,56.0,51.0,48.0,54.0,50.0,54.0,55.0,55.0,54.0,56.0,55.0,55.0
39,54.0,53.0,53.0,52.0,53.0,49.0,48.0,53.0,54.0,52.0,52.0,52.0,49.0,50.0,53.0,53.0
40,51.0,52.0,54.0,53.0,55.0,50.0,53.0,52.0,51.0,53.0,54.0,54.0,53.0,55.0,53.0,53.0
41,54.0,55.0,56.0,53.0,55.0,55.0,49.0,55.0,54.0,53.0,54.0,54.0,55.0,55.0,56.0,56.0
42,51.0,52.0,49.0,49.0,46.0,50.0,48.0,50.0,51.0,49.0,44.0,44.0,50.0,49.0,54.0,54.0
43,52.0,53.0,50.0,54.0,51.0,51.0,54.0,51.0,52.0,54.0,49.0,49.0,54.0,54.0,54.0,54.0
44,55.0,56.0,54.0,53.0,50.0,56.0,50.0,54.0,55.0,53.0,48.0,48.0,54.0,54.0,55.0,55.0
45,50.0,47.0,55.0,50.0,55.0,50.0,50.0,50.0,46.0,50.0,52.0,52.0,49.0,51.0,50.0,50.0
46,46.0,45.0,51.0,47.0,50.0,51.0,50.0,46.0,42.0,47.0,55.0,55.0,48.0,49.0,55.0,55.0
47,50.0,45.0,55.0,50.0,51.0,47.0,48.0,50.0,46.0,50.0,53.0,53.0,50.0,50.0,51.0,51.0
48,54.0,51.0,54.0,54.0,54.0,49.0,50.0,54.0,50.0,54.0,51.0,51.0,50.0,52.0,50.0,50.0
49,51.0,48.0,50.0,51.0,51.0,55.0,55.0,51.0,47.0,51.0,54.0,54.0,49.0,51.0,56.0,56.0
50,54.0,51.0,54.0,54.0,53.0,51.0,55.0,54.0,50.0,54.0,53.0,53.0,51.0,50.0,54.0,54.0
51,55.0,52.0,54.0,50.0,54.0,50.0,50.0,55.0,51.0,50.0,51.0,51.0,49.0,51.0,51.0,51.0
52,52.0,49.0,51.0,50.0,49.0,56.0,51.0,52.0,48.0,50.0,52.0,52.0,50.0,50.0,55.0,55.0
53,55.0,52.0,55.0,50.0,50.0,52.0,51.0,55.0,51.0,50.0,53.0,53.0,49.0,50.0,51.0,51.0
54,54.0,53.0,53.0,53.0,53.0,48.0,49.0,55.0,54.0,53.0,50.0,50.0,51.0,52.0,50.0,50.0
55,51.0,50.0,49.0,53.0,50.0,54.0,54.0,52.0,51.0,53.0,53.0,53.0,49.0,50.0,55.0,55.0
56,54.0,53.0,53.0,53.0,52.0,50.0,54.0,55.0,54.0,53.0,52.0,52.0,52.0,52.0,53.0,53.0
57,55.0,54.0,53.0,52.0,53.0,49.0,49.0,54.0,55.0,52.0,50.0,50.0,50.0,51.0,50.0,50.0
58,52.0,51.0,50.0,54.0,50.0,55.0,55.0,51.0,52.0,54.0,51.0,51.0,49.0,49.0,54.0,54.0
59,55.0,54.0,54.0,49.0,49.0,51.0,51.0,54.0,55.0,49.0,52.0,52.0,50.0,51.0,52.0,52.0
60,51.0,52.0,49.0,48.0,44.0,50.0,48.0,50.0,51.0,48.0,42.0,42.0,50.0,49.0,50.0,50.0
61,46.0,50.0,45.0,50.0,45.0,51.0,50.0,45.0,51.0,50.0,49.0,49.0,49.0,48.0,51.0,51.0
62,49.0,50.0,47.0,47.0,45.0,52.0,46.0,48.0,51.0,47.0,44.0,44.0,50.0,50.0,52.0,52.0
63,46.0,47.0,47.0,47.0,46.0,48.0,48.0,43.0,51.0,47.0,47.0,47.0,47.0,47.0,52.0,52.0
64,41.0,46.0,49.0,52.0,48.0,45.0,45.0,44.0,45.0,52.0,49.0,49.0,47.0,51.0,48.0,48.0
65,43.0,47.0,53.0,51.0,49.0,45.0,45.0,43.0,48.0,51.0,47.0,47.0,52.0,53.0,53.0,53.0
66,46.0,47.0,47.0,47.0,47.0,48.0,47.0,43.0,51.0,47.0,47.0,47.0,47.0,48.0,52.0,52.0
67,42.0,46.0,49.0,52.0,49.0,45.0,45.0,44.0,46.0,52.0,49.0,49.0,47.0,52.0,48.0,48.0
68,43.0,47.0,53.0,51.0,49.0,45.0,45.0,43.0,48.0,51.0,47.0,47.0,52.0,53.0,53.0,53.0
69,53.0,50.0,53.0,51.0,53.0,48.0,49.0,53.0,49.0,51.0,52.0,52.0,48.0,49.0,49.0,49.0
70,50.0,47.0,54.0,53.0,54.0,46.0,54.0,50.0,46.0,53.0,54.0,54.0,48.0,53.0,53.0,53.0
71,53.0,48.0,55.0,53.0,55.0,50.0,49.0,53.0,49.0,53.0,55.0,55.0,53.0,55.0,54.0,54.0
72,53.0,52.0,52.0,52.0,52.0,48.0,48.0,52.0,53.0,52.0,51.0,51.0,48.0,49.0,52.0,52.0
73,50.0,51.0,53.0,53.0,54.0,49.0,53.0,51.0,50.0,53.0,53.0,53.0,52.0,54.0,52.0,52.0
74,53.0,54.0,55.0,52.0,54.0,54.0,49.0,54.0,53.0,52.0,54.0,54.0,54.0,54.0,55.0,55.0
75,50.0,51.0,48.0,48.0,45.0,49.0,48.0,49.0,52.0,48.0,43.0,43.0,49.0,48.0,53.0,53.0
