0,42.0
1,44.0
2,44.0
3,42.0
4,49.0
5,45.0
6,42.0
7,45.0
8,43.0
9,42.0
10,45.0
11,44.0
12,42.0
13,44.0
14,44.0
15,41.0
16,44.0
17,44.0
18,45.0
19,49.0
20,45.0
21,45.0
22,49.0
23,45.0
24,43.0
25,46.0
26,45.0
27,44.0
28,45.0
29,45.0
30,44.0
31,45.0
32,45.0
33,42.0
34,44.0
35,45.0
36,44.0
37,45.0
38,44.0
39,45.0
40,44.0
41,44.0
42,44.0
43,44.0
44,44.0
45,43.0
46,45.0
47,44.0
48,42.0
49,45.0
50,45.0
51,42.0
52,45.0
53,45.0
54,41.0
55,44.0
56,44.0
57,42.0
58,45.0
59,44.0
60,41.0
61,44.0
62,44.0
63,44.0
64,48.0
65,44.0
66,44.0
67,48.0
68,44.0
69,43.0
70,45.0
71,45.0
72,43.0
73,44.0
74,44.0
75,43.0
76,44.0
77,44.0
78,41.0
79,43.0
80,45.0
81,43.0
82,45.0
83,45.0
84,44.0
85,44.0
86,45.0
87,43.0
88,43.0
89,45.0
90,44.0
91,45.0
92,45.0
93,43.0
94,46.0
95,46.0
96,43.0
97,46.0
98,46.0
99,42.0
100,45.0
101,46.0
102,43.0
103,45.0
104,46.0
105,42.0
106,44.0
107,45.0
108,40.0
109,42.0
110,44.0
111,42.0
112,44.0
113,44.0
114,41.0
115,43.0
116,45.0
117,40.0
118,42.0
119,44.0
120,43.0
121,44.0
122,44.0
123,42.0
124,45.0
125,45.0
126,42.0
127,45.0
128,45.0
129,41.0
130,44.0
131,44.0
132,42.0
133,44.0
134,44.0
135,41.0
136,43.0
137,44.0
138,45.0
139,44.0
140,42.0
141,46.0
142,45.0
143,45.0
144,46.0
145,45.0
146,45.0
147,46.0
148,45.0
149,45.0
150,47.0
151,46.0
152,45.0
153,46.0
154,45.0
155,45.0
156,45.0
157,44.0
158,44.0
159,46.0
160,45.0
161,45.0
162,45.0
163,44.0
164,45.0
165,41.0
166,41.0
167,44.0
