Scenario,Roll 0,Roll 1,Roll 2,Roll 3
0,53.0,53.0,53.0,53.0
1,52.0,52.0,58.0,58.0
2,55.0,55.0,56.0,56.0
3,56.0,56.0,52.0,52.0
4,55.0,55.0,57.0,57.0
5,58.0,58.0,56.0,56.0
6,55.0,55.0,53.0,53.0
7,54.0,54.0,58.0,58.0
8,57.0,57.0,56.0,56.0
9,53.0,53.0,53.0,53.0
10,52.0,52.0,56.0,56.0
11,53.0,53.0,56.0,56.0
12,53.0,53.0,55.0,55.0
13,57.0,57.0,57.0,57.0
14,57.0,57.0,58.0,58.0
15,53.0,53.0,52.0,52.0
16,58.0,58.0,56.0,56.0
17,58.0,58.0,58.0,58.0
18,56.0,56.0,51.0,51.0
19,55.0,55.0,57.0,57.0
20,57.0,57.0,55.0,55.0
21,56.0,56.0,52.0,52.0
22,55.0,55.0,57.0,57.0
23,58.0,58.0,56.0,56.0
24,56.0,56.0,52.0,52.0
25,55.0,55.0,55.0,55.0
26,56.0,56.0,56.0,56.0
27,56.0,56.0,55.0,55.0
28,60.0,60.0,59.0,59.0
29,60.0,60.0,59.0,59.0
30,56.0,56.0,52.0,52.0
31,61.0,61.0,55.0,55.0
32,61.0,61.0,57.0,57.0
33,55.0,55.0,53.0,53.0
34,54.0,54.0,58.0,58.0
35,57.0,57.0,56.0,56.0
36,55.0,55.0,53.0,53.0
37,54.0,54.0,56.0,56.0
38,55.0,55.0,56.0,56.0
39,55.0,55.0,55.0,55.0
40,59.0,59.0,57.0,57.0
41,59.0,59.0,58.0,58.0
42,55.0,55.0,53.0,53.0
43,60.0,60.0,56.0,56.0
44,60.0,60.0,58.0,58.0
45,56.0,56.0,53.0,53.0
46,51.0,51.0,56.0,56.0
47,53.0,53.0,56.0,56.0
48,56.0,56.0,55.0,55.0
49,55.0,55.0,56.0,56.0
50,57.0,57.0,57.0,57.0
51,56.0,56.0,53.0,53.0
52,56.0,56.0,56.0,56.0
53,58.0,58.0,56.0,56.0
54,55.0,55.0,55.0,55.0
55,54.0,54.0,59.0,59.0
56,56.0,56.0,59.0,59.0
57,55.0,55.0,55.0,55.0
58,55.0,55.0,59.0,59.0
59,57.0,57.0,59.0,59.0
60,53.0,53.0,53.0,53.0
61,54.0,54.0,55.0,55.0
62,58.0,58.0,56.0,56.0
63,55.0,55.0,50.0,50.0
64,54.0,54.0,56.0,56.0
65,56.0,56.0,54.0,54.0
66,56.0,56.0,51.0,51.0
67,54.0,54.0,57.0,57.0
68,57.0,57.0,55.0,55.0
69,55.0,55.0,51.0,51.0
70,54.0,54.0,55.0,55.0
71,55.0,55.0,55.0,55.0
72,55.0,55.0,54.0,54.0
73,59.0,59.0,58.0,58.0
74,60.0,60.0,59.0,59.0
75,55.0,55.0,51.0,51.0
76,60.0,60.0,55.0,55.0
77,61.0,61.0,56.0,56.0
78,56.0,56.0,52.0,52.0
79,53.0,53.0,57.0,57.0
80,58.0,58.0,55.0,55.0
81,56.0,56.0,52.0,52.0
82,53.0,53.0,55.0,55.0
83,56.0,56.0,55.0,55.0
84,56.0,56.0,55.0,55.0
85,58.0,58.0,56.0,56.0
86,59.0,59.0,57.0,57.0
87,56.0,56.0,52.0,52.0
88,59.0,59.0,55.0,55.0
89,60.0,60.0,57.0,57.0
90,59.0,59.0,52.0,52.0
91,54.0,54.0,55.0,55.0
92,56.0,56.0,55.0,55.0
93,59.0,59.0,55.0,55.0
94,57.0,57.0,60.0,60.0
95,60.0,60.0,59.0,59.0
96,59.0,59.0,52.0,52.0
97,58.0,58.0,55.0,55.0
98,61.0,61.0,55.0,55.0
99,58.0,58.0,54.0,54.0
100,57.0,57.0,59.0,59.0
