Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5
0,44.0,44.0,44.0,44.0,41.0,45.0
1,46.0,46.0,46.0,46.0,44.0,46.0
2,46.0,46.0,46.0,46.0,42.0,46.0
3,46.0,44.0,47.0,43.0,42.0,45.0
4,47.0,47.0,48.0,48.0,45.0,47.0
5,46.0,46.0,45.0,45.0,44.0,47.0
6,46.0,44.0,47.0,44.0,43.0,44.0
7,47.0,47.0,48.0,48.0,45.0,46.0
8,46.0,46.0,45.0,45.0,44.0,46.0
9,45.0,44.0,44.0,44.0,42.0,46.0
10,46.0,46.0,45.0,45.0,44.0,46.0
11,46.0,46.0,46.0,46.0,43.0,45.0
12,44.0,43.0,43.0,43.0,41.0,45.0
13,47.0,47.0,48.0,48.0,46.0,45.0
14,45.0,45.0,45.0,45.0,44.0,44.0
15,45.0,44.0,44.0,44.0,41.0,46.0
16,46.0,46.0,45.0,45.0,43.0,46.0
17,46.0,46.0,46.0,46.0,44.0,45.0
18,45.0,43.0,46.0,43.0,41.0,44.0
19,46.0,46.0,47.0,47.0,44.0,46.0
20,45.0,45.0,45.0,45.0,44.0,46.0
21,45.0,44.0,46.0,44.0,42.0,45.0
22,46.0,46.0,47.0,47.0,45.0,46.0
23,45.0,45.0,46.0,46.0,44.0,46.0
24,44.0,44.0,44.0,44.0,42.0,45.0
25,45.0,45.0,46.0,46.0,44.0,46.0
26,46.0,46.0,46.0,46.0,44.0,46.0
27,43.0,43.0,43.0,43.0,42.0,44.0
28,46.0,46.0,47.0,47.0,45.0,45.0
29,47.0,47.0,48.0,48.0,45.0,45.0
30,44.0,44.0,43.0,43.0,40.0,45.0
31,45.0,45.0,44.0,44.0,44.0,46.0
32,47.0,47.0,48.0,48.0,45.0,46.0
33,43.0,43.0,44.0,44.0,42.0,44.0
34,45.0,45.0,46.0,46.0,45.0,45.0
35,45.0,45.0,46.0,46.0,44.0,46.0
36,43.0,43.0,44.0,44.0,42.0,45.0
37,45.0,45.0,46.0,46.0,44.0,45.0
38,45.0,45.0,46.0,46.0,44.0,45.0
39,42.0,42.0,43.0,43.0,41.0,44.0
40,44.0,44.0,45.0,45.0,45.0,44.0
41,47.0,47.0,48.0,48.0,45.0,44.0
42,43.0,43.0,43.0,43.0,41.0,45.0
43,44.0,44.0,45.0,45.0,44.0,45.0
44,47.0,47.0,48.0,48.0,45.0,45.0
45,43.0,43.0,44.0,44.0,41.0,43.0
46,45.0,45.0,46.0,46.0,44.0,44.0
47,45.0,45.0,45.0,45.0,43.0,44.0
48,44.0,44.0,45.0,45.0,42.0,42.0
49,45.0,45.0,46.0,46.0,44.0,43.0
50,45.0,45.0,45.0,45.0,44.0,46.0
51,44.0,44.0,45.0,45.0,43.0,43.0
52,46.0,46.0,47.0,47.0,44.0,44.0
53,45.0,45.0,45.0,45.0,44.0,46.0
54,43.0,43.0,44.0,44.0,41.0,41.0
55,46.0,46.0,47.0,47.0,44.0,42.0
56,47.0,47.0,48.0,48.0,46.0,45.0
57,43.0,43.0,44.0,44.0,42.0,42.0
58,46.0,46.0,47.0,47.0,44.0,43.0
59,47.0,47.0,48.0,48.0,46.0,45.0
60,43.0,43.0,43.0,43.0,40.0,43.0
61,43.0,43.0,44.0,44.0,42.0,44.0
62,45.0,45.0,45.0,45.0,43.0,45.0
63,44.0,42.0,45.0,42.0,40.0,43.0
64,45.0,45.0,46.0,46.0,44.0,45.0
65,44.0,44.0,45.0,45.0,43.0,45.0
66,44.0,43.0,45.0,43.0,41.0,44.0
67,45.0,45.0,46.0,46.0,44.0,45.0
68,45.0,45.0,45.0,45.0,44.0,45.0
