Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7
0,51.0,47.0,44.0,50.0,43.0,44.0,46.0,47.0
1,49.0,43.0,41.0,45.0,42.0,45.0,44.0,44.0
2,50.0,46.0,44.0,45.0,41.0,44.0,45.0,45.0
3,52.0,51.0,48.0,54.0,47.0,47.0,46.0,50.0
4,53.0,49.0,46.0,50.0,45.0,48.0,45.0,48.0
5,53.0,50.0,50.0,50.0,45.0,48.0,50.0,48.0
6,51.0,48.0,48.0,50.0,47.0,47.0,46.0,51.0
7,53.0,49.0,46.0,50.0,45.0,48.0,46.0,49.0
8,53.0,50.0,50.0,50.0,45.0,49.0,51.0,49.0
9,52.0,47.0,49.0,49.0,44.0,49.0,47.0,47.0
10,53.0,47.0,44.0,44.0,41.0,49.0,48.0,48.0
11,50.0,46.0,44.0,44.0,42.0,50.0,46.0,45.0
12,52.0,46.0,48.0,48.0,46.0,48.0,46.0,50.0
13,52.0,46.0,43.0,43.0,44.0,52.0,47.0,48.0
14,49.0,45.0,43.0,45.0,45.0,49.0,45.0,48.0
15,52.0,47.0,43.0,44.0,47.0,44.0,46.0,51.0
16,49.0,43.0,41.0,44.0,45.0,48.0,44.0,49.0
17,49.0,44.0,44.0,44.0,46.0,45.0,45.0,49.0
18,52.0,52.0,51.0,55.0,51.0,48.0,45.0,51.0
19,53.0,53.0,49.0,54.0,49.0,49.0,49.0,49.0
20,54.0,54.0,54.0,54.0,49.0,52.0,50.0,49.0
21,53.0,52.0,49.0,54.0,51.0,48.0,46.0,51.0
22,54.0,53.0,49.0,54.0,49.0,50.0,50.0,49.0
23,54.0,54.0,54.0,54.0,49.0,53.0,51.0,49.0
24,52.0,51.0,53.0,53.0,48.0,49.0,50.0,47.0
25,53.0,53.0,50.0,50.0,48.0,50.0,49.0,48.0
26,50.0,50.0,50.0,50.0,45.0,52.0,49.0,47.0
27,52.0,50.0,52.0,52.0,50.0,48.0,49.0,50.0
28,52.0,52.0,49.0,49.0,48.0,53.0,48.0,48.0
29,52.0,49.0,49.0,51.0,48.0,52.0,48.0,48.0
30,52.0,51.0,48.0,48.0,51.0,45.0,46.0,51.0
31,49.0,49.0,46.0,48.0,49.0,49.0,46.0,49.0
32,52.0,50.0,50.0,50.0,49.0,48.0,48.0,49.0
33,52.0,48.0,48.0,48.0,48.0,47.0,46.0,51.0
34,53.0,49.0,49.0,54.0,45.0,51.0,51.0,49.0
35,54.0,53.0,50.0,50.0,48.0,53.0,49.0,49.0
36,53.0,50.0,50.0,50.0,47.0,50.0,51.0,48.0
37,53.0,53.0,50.0,50.0,48.0,49.0,49.0,48.0
38,50.0,50.0,50.0,50.0,45.0,53.0,50.0,46.0
39,53.0,49.0,49.0,49.0,47.0,49.0,50.0,50.0
40,52.0,52.0,49.0,49.0,48.0,52.0,48.0,48.0
41,53.0,49.0,49.0,51.0,48.0,53.0,49.0,49.0
42,53.0,48.0,48.0,48.0,48.0,45.0,47.0,51.0
43,49.0,49.0,46.0,48.0,49.0,48.0,47.0,49.0
44,53.0,50.0,50.0,50.0,49.0,49.0,49.0,50.0
45,49.0,49.0,49.0,49.0,45.0,49.0,49.0,44.0
46,45.0,45.0,47.0,47.0,41.0,53.0,49.0,42.0
47,45.0,46.0,44.0,44.0,45.0,50.0,46.0,43.0
48,49.0,50.0,50.0,48.0,48.0,49.0,49.0,47.0
49,46.0,44.0,46.0,46.0,45.0,52.0,49.0,45.0
50,45.0,45.0,46.0,44.0,46.0,49.0,49.0,45.0
51,48.0,49.0,49.0,49.0,49.0,49.0,49.0,48.0
52,46.0,45.0,46.0,43.0,46.0,49.0,49.0,46.0
53,46.0,44.0,44.0,44.0,46.0,49.0,49.0,46.0
54,48.0,49.0,49.0,47.0,47.0,48.0,48.0,47.0
55,45.0,43.0,45.0,45.0,45.0,51.0,48.0,45.0
