Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7
0,39.0,40.0,37.0,39.0,40.0,39.0,36.0,42.0
1,37.0,38.0,35.0,37.0,42.0,38.0,38.0,40.0
2,37.0,38.0,37.0,37.0,42.0,36.0,35.0,42.0
3,40.0,41.0,38.0,40.0,40.0,40.0,41.0,43.0
4,41.0,41.0,38.0,40.0,42.0,41.0,39.0,41.0
5,42.0,42.0,39.0,40.0,42.0,42.0,37.0,42.0
6,40.0,40.0,37.0,38.0,40.0,40.0,42.0,40.0
7,41.0,41.0,38.0,39.0,41.0,41.0,40.0,41.0
8,42.0,42.0,39.0,40.0,42.0,42.0,38.0,42.0
9,40.0,40.0,38.0,38.0,41.0,40.0,35.0,41.0
10,37.0,39.0,36.0,38.0,41.0,39.0,35.0,42.0
11,38.0,38.0,38.0,37.0,43.0,37.0,35.0,43.0
12,39.0,39.0,37.0,37.0,40.0,39.0,34.0,40.0
13,36.0,39.0,35.0,37.0,40.0,38.0,35.0,41.0
14,37.0,38.0,37.0,36.0,42.0,37.0,36.0,42.0
15,40.0,40.0,37.0,38.0,39.0,40.0,35.0,40.0
16,37.0,39.0,35.0,36.0,41.0,39.0,36.0,41.0
17,38.0,38.0,38.0,37.0,41.0,36.0,37.0,42.0
18,40.0,41.0,38.0,39.0,40.0,40.0,41.0,42.0
19,41.0,42.0,40.0,39.0,42.0,41.0,39.0,41.0
20,42.0,43.0,40.0,40.0,42.0,42.0,40.0,42.0
21,40.0,41.0,38.0,39.0,41.0,40.0,42.0,41.0
22,41.0,42.0,40.0,40.0,42.0,41.0,40.0,41.0
23,42.0,43.0,40.0,41.0,43.0,42.0,41.0,43.0
24,40.0,41.0,39.0,38.0,41.0,41.0,37.0,41.0
25,41.0,40.0,39.0,39.0,41.0,41.0,37.0,42.0
26,42.0,39.0,40.0,40.0,43.0,43.0,37.0,43.0
27,39.0,40.0,38.0,37.0,40.0,40.0,36.0,40.0
28,40.0,40.0,38.0,38.0,40.0,40.0,40.0,41.0
29,41.0,39.0,39.0,39.0,42.0,42.0,39.0,42.0
30,40.0,41.0,38.0,38.0,40.0,40.0,37.0,40.0
31,41.0,40.0,39.0,39.0,41.0,41.0,38.0,41.0
32,42.0,39.0,40.0,40.0,41.0,41.0,38.0,42.0
33,40.0,38.0,38.0,39.0,39.0,38.0,39.0,38.0
34,40.0,39.0,38.0,40.0,40.0,40.0,40.0,40.0
35,41.0,40.0,39.0,41.0,41.0,40.0,41.0,40.0
36,40.0,38.0,38.0,39.0,41.0,41.0,38.0,41.0
37,41.0,38.0,39.0,40.0,41.0,41.0,37.0,41.0
38,42.0,38.0,40.0,41.0,43.0,43.0,38.0,43.0
39,39.0,37.0,37.0,38.0,40.0,40.0,37.0,40.0
40,40.0,38.0,38.0,39.0,40.0,40.0,41.0,40.0
41,41.0,38.0,39.0,40.0,42.0,42.0,40.0,42.0
42,40.0,38.0,38.0,39.0,39.0,39.0,38.0,39.0
43,41.0,38.0,39.0,40.0,41.0,41.0,37.0,41.0
44,42.0,38.0,40.0,41.0,41.0,41.0,38.0,41.0
45,40.0,40.0,39.0,39.0,39.0,40.0,37.0,40.0
46,37.0,41.0,36.0,36.0,35.0,39.0,36.0,36.0
47,41.0,42.0,41.0,37.0,37.0,37.0,35.0,37.0
48,39.0,39.0,38.0,38.0,40.0,41.0,36.0,40.0
49,36.0,40.0,37.0,35.0,36.0,40.0,35.0,37.0
50,40.0,41.0,40.0,37.0,36.0,38.0,35.0,37.0
51,40.0,36.0,39.0,39.0,41.0,42.0,37.0,41.0
52,37.0,41.0,38.0,36.0,37.0,41.0,36.0,38.0
53,41.0,42.0,41.0,38.0,37.0,38.0,36.0,38.0
54,38.0,38.0,37.0,37.0,39.0,40.0,35.0,39.0
