Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7
0,61.0,59.0,59.0,60.0,60.0,60.0,60.0,56.0
1,59.0,54.0,57.0,58.0,58.0,58.0,58.0,54.0
2,61.0,56.0,57.0,58.0,58.0,58.0,58.0,55.0
3,62.0,61.0,61.0,60.0,60.0,60.0,60.0,61.0
4,60.0,56.0,58.0,62.0,62.0,62.0,62.0,58.0
5,61.0,60.0,60.0,62.0,62.0,62.0,62.0,60.0
6,61.0,61.0,61.0,59.0,59.0,59.0,59.0,60.0
7,61.0,56.0,57.0,58.0,58.0,58.0,58.0,55.0
8,60.0,59.0,61.0,62.0,61.0,62.0,61.0,55.0
9,60.0,56.0,56.0,58.0,58.0,58.0,58.0,61.0
10,60.0,57.0,58.0,55.0,54.0,55.0,54.0,62.0
11,62.0,56.0,58.0,58.0,58.0,58.0,58.0,62.0
12,63.0,60.0,59.0,59.0,59.0,59.0,59.0,61.0
13,63.0,58.0,61.0,58.0,59.0,58.0,58.0,61.0
14,61.0,60.0,60.0,63.0,63.0,63.0,63.0,61.0
15,61.0,60.0,60.0,59.0,59.0,59.0,59.0,60.0
16,62.0,59.0,62.0,59.0,59.0,59.0,59.0,62.0
17,62.0,60.0,60.0,61.0,61.0,61.0,61.0,56.0
18,62.0,62.0,61.0,60.0,60.0,60.0,60.0,61.0
19,62.0,57.0,60.0,62.0,62.0,62.0,62.0,58.0
20,62.0,61.0,60.0,62.0,62.0,62.0,62.0,60.0
21,62.0,62.0,61.0,59.0,59.0,59.0,59.0,61.0
22,62.0,57.0,61.0,61.0,60.0,61.0,60.0,58.0
23,62.0,60.0,61.0,62.0,61.0,62.0,61.0,60.0
24,61.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
25,60.0,61.0,59.0,59.0,58.0,59.0,58.0,61.0
26,61.0,60.0,61.0,62.0,60.0,62.0,60.0,62.0
27,64.0,61.0,61.0,60.0,61.0,59.0,59.0,62.0
28,63.0,62.0,62.0,62.0,63.0,61.0,61.0,61.0
29,62.0,62.0,62.0,63.0,63.0,63.0,63.0,61.0
30,62.0,62.0,62.0,59.0,59.0,59.0,59.0,60.0
31,63.0,63.0,63.0,60.0,60.0,60.0,60.0,62.0
32,63.0,63.0,63.0,62.0,62.0,62.0,62.0,61.0
33,61.0,61.0,61.0,60.0,60.0,60.0,60.0,60.0
34,61.0,58.0,61.0,62.0,61.0,62.0,61.0,55.0
35,59.0,59.0,58.0,59.0,59.0,59.0,59.0,55.0
36,61.0,61.0,61.0,61.0,61.0,61.0,61.0,59.0
37,59.0,60.0,59.0,60.0,59.0,60.0,59.0,56.0
38,60.0,60.0,62.0,63.0,61.0,63.0,61.0,62.0
39,63.0,60.0,60.0,60.0,60.0,60.0,60.0,61.0
40,62.0,62.0,62.0,61.0,61.0,61.0,61.0,61.0
41,62.0,62.0,62.0,63.0,63.0,63.0,63.0,61.0
42,61.0,61.0,61.0,59.0,59.0,59.0,59.0,61.0
43,63.0,63.0,63.0,61.0,61.0,61.0,61.0,62.0
44,63.0,63.0,63.0,63.0,63.0,63.0,63.0,62.0
45,58.0,56.0,57.0,58.0,57.0,58.0,57.0,57.0
46,59.0,56.0,57.0,55.0,54.0,55.0,54.0,57.0
47,63.0,57.0,57.0,59.0,59.0,59.0,59.0,61.0
48,61.0,61.0,61.0,61.0,61.0,61.0,61.0,62.0
