Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4
0,34.0,33.0,34.0,34.0,34.0
1,36.0,35.0,32.0,35.0,35.0
2,34.0,35.0,33.0,36.0,36.0
3,33.0,36.0,34.0,34.0,34.0
4,36.0,38.0,34.0,36.0,36.0
5,35.0,34.0,32.0,35.0,35.0
6,33.0,35.0,35.0,34.0,33.0
7,36.0,37.0,35.0,36.0,36.0
8,35.0,33.0,33.0,35.0,35.0
9,32.0,36.0,34.0,36.0,36.0
10,33.0,35.0,34.0,34.0,36.0
11,34.0,35.0,36.0,35.0,36.0
12,32.0,37.0,35.0,35.0,35.0
13,34.0,35.0,33.0,34.0,35.0
14,34.0,34.0,35.0,35.0,35.0
15,33.0,38.0,36.0,35.0,35.0
16,35.0,36.0,34.0,35.0,36.0
17,35.0,35.0,35.0,36.0,36.0
18,33.0,35.0,33.0,33.0,34.0
19,35.0,37.0,33.0,35.0,35.0
20,34.0,34.0,31.0,34.0,35.0
21,34.0,34.0,34.0,34.0,33.0
22,36.0,36.0,34.0,36.0,35.0
23,35.0,33.0,32.0,34.0,35.0
24,33.0,35.0,33.0,36.0,37.0
25,34.0,34.0,34.0,34.0,35.0
26,35.0,34.0,35.0,34.0,35.0
27,32.0,36.0,34.0,35.0,36.0
28,34.0,34.0,34.0,34.0,34.0
29,34.0,34.0,34.0,34.0,35.0
30,33.0,37.0,35.0,34.0,34.0
31,35.0,35.0,35.0,35.0,35.0
32,35.0,35.0,35.0,35.0,36.0
33,34.0,31.0,34.0,32.0,32.0
34,36.0,35.0,34.0,37.0,35.0
35,35.0,33.0,33.0,34.0,34.0
36,33.0,35.0,34.0,36.0,36.0
37,34.0,33.0,35.0,35.0,35.0
38,35.0,33.0,35.0,35.0,35.0
39,32.0,34.0,35.0,35.0,35.0
40,34.0,33.0,35.0,35.0,34.0
41,34.0,33.0,35.0,35.0,35.0
42,33.0,35.0,36.0,34.0,34.0
43,35.0,34.0,36.0,36.0,35.0
44,35.0,34.0,36.0,36.0,36.0
45,33.0,35.0,36.0,35.0,36.0
46,35.0,36.0,35.0,35.0,35.0
47,34.0,36.0,36.0,36.0,36.0
48,32.0,35.0,37.0,36.0,37.0
49,34.0,36.0,35.0,37.0,37.0
50,34.0,37.0,35.0,37.0,37.0
51,33.0,36.0,36.0,36.0,36.0
52,35.0,37.0,36.0,38.0,38.0
53,35.0,37.0,36.0,38.0,38.0
54,31.0,35.0,36.0,35.0,36.0
55,33.0,35.0,34.0,36.0,36.0
56,33.0,37.0,35.0,36.0,36.0
57,32.0,36.0,35.0,35.0,35.0
58,34.0,36.0,35.0,37.0,37.0
59,34.0,38.0,36.0,37.0,37.0
60,33.0,35.0,36.0,34.0,35.0
61,35.0,35.0,34.0,34.0,37.0
62,35.0,37.0,35.0,36.0,37.0
63,32.0,34.0,32.0,32.0,33.0
64,34.0,36.0,32.0,34.0,34.0
65,33.0,33.0,30.0,33.0,34.0
66,33.0,33.0,33.0,33.0,32.0
67,35.0,35.0,33.0,35.0,34.0
68,34.0,32.0,31.0,33.0,34.0
69,32.0,34.0,32.0,35.0,36.0
70,33.0,33.0,33.0,33.0,34.0
71,34.0,33.0,34.0,33.0,34.0
72,31.0,35.0,33.0,34.0,35.0
73,33.0,33.0,33.0,33.0,33.0
74,33.0,33.0,33.0,33.0,34.0
75,32.0,36.0,34.0,33.0,33.0
76,34.0,34.0,34.0,34.0,34.0
77,34.0,34.0,34.0,34.0,35.0
78,33.0,31.0,33.0,31.0,31.0
79,36.0,34.0,33.0,36.0,34.0
80,34.0,32.0,32.0,33.0,33.0
81,32.0,34.0,33.0,35.0,35.0
82,33.0,34.0,34.0,34.0,34.0
83,34.0,33.0,35.0,34.0,34.0
84,32.0,33.0,34.0,34.0,34.0
85,34.0,33.0,34.0,34.0,33.0
86,34.0,32.0,34.0,34.0,34.0
87,33.0,34.0,35.0,33.0,33.0
88,35.0,34.0,35.0,35.0,34.0
89,35.0,33.0,35.0,35.0,35.0
90,33.0,34.0,35.0,34.0,35.0
91,34.0,35.0,34.0,34.0,34.0
92,35.0,35.0,35.0,35.0,35.0
93,32.0,34.0,36.0,35.0,36.0
94,34.0,35.0,34.0,36.0,36.0
95,34.0,36.0,34.0,36.0,36.0
96,33.0,35.0,35.0,35.0,35.0
97,35.0,36.0,35.0,37.0,37.0
98,35.0,36.0,35.0,37.0,37.0
99,31.0,34.0,35.0,34.0,35.0
100,33.0,34.0,33.0,35.0,35.0
101,33.0,36.0,34.0,35.0,35.0
102,32.0,35.0,34.0,34.0,34.0
103,34.0,35.0,34.0,36.0,36.0
104,34.0,37.0,35.0,36.0,36.0
105,33.0,34.0,35.0,33.0,34.0
106,35.0,34.0,33.0,33.0,36.0
107,35.0,36.0,34.0,35.0,36.0
108,29.0,30.0,31.0,29.0,29.0
109,36.0,32.0,32.0,33.0,33.0
110,31.0,32.0,31.0,31.0,31.0
111,30.0,35.0,33.0,33.0,33.0
112,30.0,33.0,33.0,33.0,33.0
113,34.0,32.0,34.0,33.0,33.0
114,30.0,34.0,32.0,32.0,32.0
115,34.0,32.0,32.0,32.0,32.0
116,33.0,32.0,34.0,32.0,32.0
117,31.0,35.0,33.0,31.0,31.0
118,35.0,33.0,33.0,33.0,33.0
119,33.0,33.0,35.0,32.0,33.0
120,31.0,35.0,34.0,35.0,34.0
121,34.0,34.0,35.0,35.0,35.0
122,33.0,33.0,34.0,35.0,35.0
123,30.0,35.0,36.0,34.0,34.0
124,33.0,36.0,35.0,34.0,34.0
125,34.0,36.0,35.0,36.0,36.0
126,31.0,36.0,35.0,35.0,35.0
127,33.0,37.0,36.0,35.0,35.0
128,35.0,37.0,36.0,37.0,37.0
129,31.0,34.0,35.0,33.0,33.0
130,33.0,35.0,34.0,33.0,33.0
131,33.0,35.0,34.0,35.0,35.0
132,32.0,35.0,34.0,34.0,34.0
133,34.0,36.0,35.0,34.0,34.0
134,34.0,36.0,35.0,36.0,36.0
135,33.0,35.0,34.0,32.0,34.0
136,35.0,35.0,34.0,34.0,34.0
137,35.0,35.0,35.0,36.0,35.0
138,34.0,35.0,35.0,36.0,36.0
139,34.0,34.0,35.0,35.0,35.0
140,34.0,34.0,36.0,36.0,36.0
141,33.0,38.0,35.0,35.0,35.0
142,34.0,36.0,36.0,35.0,35.0
143,34.0,38.0,37.0,36.0,36.0
144,33.0,37.0,35.0,35.0,35.0
145,35.0,37.0,37.0,36.0,36.0
146,35.0,37.0,37.0,37.0,37.0
147,32.0,37.0,36.0,35.0,35.0
148,33.0,35.0,37.0,35.0,35.0
149,33.0,37.0,38.0,37.0,37.0
150,33.0,36.0,36.0,35.0,36.0
151,34.0,36.0,38.0,36.0,36.0
152,34.0,38.0,38.0,37.0,38.0
153,34.0,35.0,35.0,35.0,35.0
154,35.0,37.0,37.0,35.0,35.0
155,35.0,37.0,37.0,37.0,37.0
156,31.0,36.0,35.0,34.0,34.0
157,32.0,34.0,36.0,34.0,34.0
158,32.0,36.0,37.0,36.0,36.0
159,32.0,35.0,35.0,34.0,35.0
160,33.0,35.0,37.0,35.0,35.0
161,33.0,37.0,37.0,36.0,37.0
162,33.0,35.0,35.0,34.0,34.0
163,34.0,36.0,36.0,34.0,34.0
164,34.0,36.0,37.0,36.0,36.0
165,33.0,35.0,34.0,32.0,35.0
166,35.0,35.0,34.0,34.0,35.0
167,35.0,35.0,35.0,34.0,36.0
