Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4
0,47.0,47.0,48.0,47.0,49.0
1,46.0,45.0,48.0,47.0,47.0
2,48.0,47.0,48.0,47.0,47.0
3,47.0,46.0,47.0,47.0,48.0
4,47.0,46.0,48.0,47.0,46.0
5,48.0,47.0,48.0,48.0,47.0
6,48.0,47.0,46.0,48.0,47.0
7,48.0,47.0,49.0,48.0,46.0
8,47.0,46.0,48.0,48.0,47.0
9,47.0,46.0,48.0,47.0,48.0
10,48.0,48.0,50.0,48.0,49.0
11,48.0,47.0,50.0,48.0,49.0
12,47.0,46.0,49.0,48.0,48.0
13,49.0,48.0,49.0,47.0,48.0
14,49.0,48.0,51.0,50.0,50.0
15,47.0,46.0,47.0,46.0,48.0
16,49.0,48.0,49.0,47.0,48.0
17,48.0,48.0,49.0,48.0,50.0
18,47.0,48.0,46.0,47.0,47.0
19,47.0,46.0,47.0,47.0,45.0
20,49.0,46.0,47.0,47.0,46.0
21,48.0,49.0,46.0,48.0,46.0
22,48.0,47.0,48.0,48.0,46.0
23,50.0,47.0,48.0,48.0,47.0
24,50.0,49.0,47.0,47.0,48.0
25,48.0,47.0,49.0,48.0,48.0
26,51.0,50.0,51.0,51.0,50.0
27,49.0,48.0,48.0,48.0,47.0
28,49.0,49.0,50.0,50.0,50.0
29,50.0,49.0,50.0,50.0,49.0
30,47.0,48.0,46.0,46.0,47.0
31,48.0,49.0,48.0,48.0,50.0
32,48.0,49.0,48.0,48.0,49.0
33,49.0,50.0,46.0,48.0,47.0
34,49.0,48.0,49.0,47.0,47.0
35,50.0,48.0,48.0,48.0,47.0
36,50.0,50.0,48.0,47.0,48.0
37,49.0,48.0,50.0,48.0,49.0
38,51.0,50.0,51.0,51.0,50.0
39,49.0,49.0,47.0,48.0,47.0
40,50.0,50.0,51.0,50.0,51.0
41,50.0,49.0,50.0,51.0,49.0
42,47.0,49.0,47.0,47.0,47.0
43,48.0,50.0,49.0,49.0,51.0
44,49.0,49.0,48.0,49.0,49.0
45,48.0,49.0,48.0,48.0,49.0
46,51.0,50.0,51.0,51.0,50.0
47,49.0,47.0,50.0,49.0,49.0
48,49.0,49.0,49.0,48.0,48.0
49,51.0,51.0,50.0,51.0,49.0
50,50.0,50.0,51.0,50.0,50.0
51,49.0,49.0,49.0,47.0,48.0
52,49.0,51.0,50.0,50.0,49.0
53,48.0,50.0,50.0,49.0,50.0
54,49.0,48.0,49.0,47.0,48.0
55,50.0,50.0,50.0,50.0,50.0
56,49.0,49.0,50.0,49.0,49.0
