Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14
157,55.0,60.0,57.0,58.0,58.0,54.0,54.0,60.0,56.0,55.0,56.0,55.0,54.0,53.0,58.0
158,56.0,59.0,57.0,58.0,58.0,54.0,54.0,59.0,56.0,56.0,56.0,56.0,54.0,53.0,58.0
159,50.0,58.0,55.0,57.0,54.0,49.0,49.0,56.0,56.0,56.0,56.0,56.0,53.0,52.0,57.0
160,56.0,60.0,57.0,59.0,58.0,55.0,55.0,60.0,57.0,56.0,57.0,56.0,55.0,53.0,59.0
161,57.0,60.0,57.0,59.0,59.0,55.0,55.0,60.0,57.0,57.0,57.0,57.0,55.0,54.0,59.0
162,51.0,56.0,52.0,57.0,54.0,49.0,49.0,56.0,55.0,56.0,55.0,55.0,49.0,52.0,55.0
163,53.0,57.0,55.0,60.0,55.0,55.0,55.0,57.0,57.0,57.0,57.0,57.0,55.0,54.0,56.0
164,53.0,58.0,55.0,59.0,59.0,55.0,55.0,58.0,54.0,55.0,56.0,55.0,55.0,51.0,57.0
165,46.0,52.0,47.0,55.0,50.0,45.0,47.0,52.0,51.0,51.0,51.0,53.0,45.0,47.0,51.0
166,48.0,53.0,51.0,55.0,51.0,51.0,51.0,53.0,52.0,52.0,52.0,54.0,51.0,49.0,52.0
167,49.0,56.0,51.0,56.0,56.0,51.0,51.0,56.0,53.0,52.0,53.0,52.0,51.0,48.0,55.0
