Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5
0,45.0,45.0,46.0,48.0,47.0,45.0
1,46.0,46.0,47.0,49.0,47.0,46.0
2,48.0,48.0,48.0,49.0,48.0,48.0
3,46.0,45.0,46.0,48.0,48.0,46.0
4,47.0,47.0,47.0,49.0,49.0,47.0
5,49.0,49.0,49.0,50.0,49.0,49.0
6,45.0,45.0,45.0,49.0,49.0,45.0
7,48.0,48.0,48.0,48.0,48.0,48.0
8,49.0,49.0,49.0,51.0,50.0,49.0
9,47.0,46.0,46.0,49.0,48.0,46.0
10,48.0,48.0,48.0,48.0,48.0,48.0
11,49.0,48.0,48.0,49.0,48.0,47.0
12,48.0,47.0,46.0,48.0,47.0,46.0
13,49.0,49.0,48.0,49.0,49.0,48.0
14,50.0,49.0,48.0,50.0,49.0,48.0
15,46.0,45.0,45.0,48.0,48.0,45.0
16,47.0,47.0,47.0,47.0,47.0,47.0
17,48.0,47.0,47.0,48.0,47.0,47.0
18,46.0,44.0,45.0,48.0,48.0,45.0
19,46.0,46.0,46.0,50.0,50.0,46.0
20,48.0,48.0,48.0,50.0,50.0,48.0
21,45.0,45.0,45.0,49.0,49.0,44.0
22,47.0,47.0,47.0,50.0,50.0,47.0
23,48.0,48.0,49.0,51.0,51.0,49.0
24,46.0,46.0,46.0,49.0,49.0,46.0
25,47.0,47.0,47.0,50.0,50.0,47.0
26,51.0,51.0,51.0,51.0,51.0,51.0
27,47.0,47.0,46.0,50.0,50.0,46.0
28,48.0,48.0,47.0,49.0,49.0,47.0
29,52.0,52.0,52.0,52.0,52.0,52.0
30,45.0,45.0,45.0,49.0,49.0,45.0
31,46.0,46.0,46.0,47.0,47.0,46.0
32,51.0,51.0,51.0,51.0,51.0,51.0
33,46.0,44.0,46.0,49.0,49.0,44.0
34,45.0,45.0,45.0,50.0,50.0,45.0
35,48.0,48.0,49.0,51.0,51.0,49.0
36,46.0,46.0,46.0,50.0,50.0,46.0
37,47.0,47.0,48.0,50.0,50.0,48.0
38,51.0,51.0,51.0,52.0,52.0,51.0
39,46.0,46.0,46.0,50.0,50.0,46.0
40,48.0,48.0,47.0,49.0,49.0,47.0
41,52.0,52.0,52.0,52.0,52.0,52.0
42,45.0,45.0,45.0,49.0,49.0,45.0
43,46.0,46.0,46.0,48.0,48.0,46.0
44,51.0,51.0,51.0,51.0,51.0,51.0
45,47.0,47.0,47.0,49.0,49.0,47.0
46,50.0,50.0,50.0,50.0,50.0,50.0
47,49.0,49.0,49.0,49.0,48.0,49.0
48,48.0,48.0,48.0,50.0,50.0,48.0
49,51.0,51.0,51.0,51.0,51.0,51.0
50,50.0,50.0,50.0,50.0,49.0,50.0
51,47.0,47.0,47.0,49.0,49.0,47.0
52,50.0,50.0,50.0,50.0,50.0,50.0
53,49.0,49.0,49.0,48.0,48.0,49.0
54,48.0,48.0,48.0,49.0,49.0,48.0
55,50.0,50.0,50.0,50.0,50.0,50.0
56,50.0,50.0,50.0,49.0,48.0,50.0
57,47.0,47.0,47.0,48.0,48.0,47.0
58,49.0,49.0,49.0,49.0,49.0,49.0
59,49.0,49.0,49.0,49.0,49.0,49.0
60,45.0,45.0,44.0,47.0,47.0,44.0
61,46.0,46.0,45.0,46.0,46.0,45.0
62,47.0,47.0,46.0,47.0,47.0,46.0
63,45.0,43.0,44.0,47.0,47.0,44.0
64,45.0,45.0,45.0,49.0,49.0,45.0
65,47.0,47.0,47.0,49.0,49.0,47.0
66,44.0,44.0,44.0,48.0,48.0,43.0
67,46.0,46.0,46.0,49.0,49.0,46.0
68,48.0,48.0,48.0,50.0,50.0,48.0
69,45.0,45.0,45.0,48.0,48.0,45.0
70,46.0,46.0,46.0,49.0,49.0,46.0
71,50.0,50.0,50.0,50.0,50.0,50.0
72,46.0,46.0,45.0,49.0,49.0,45.0
73,47.0,47.0,46.0,48.0,48.0,46.0
74,51.0,51.0,51.0,51.0,51.0,51.0
75,44.0,44.0,44.0,48.0,48.0,44.0
76,45.0,45.0,45.0,46.0,46.0,45.0
77,50.0,50.0,50.0,50.0,50.0,50.0
78,45.0,43.0,45.0,48.0,48.0,43.0
79,44.0,44.0,44.0,49.0,49.0,44.0
80,48.0,48.0,48.0,50.0,50.0,48.0
81,45.0,45.0,45.0,49.0,49.0,45.0
82,47.0,47.0,47.0,49.0,49.0,47.0
83,50.0,50.0,50.0,51.0,51.0,50.0
84,45.0,45.0,45.0,49.0,49.0,45.0
85,47.0,47.0,46.0,48.0,48.0,46.0
86,51.0,51.0,51.0,51.0,51.0,51.0
87,44.0,44.0,44.0,48.0,48.0,44.0
88,45.0,45.0,45.0,47.0,47.0,45.0
89,50.0,50.0,50.0,50.0,50.0,50.0
90,47.0,47.0,46.0,48.0,48.0,46.0
91,49.0,49.0,49.0,49.0,49.0,49.0
92,49.0,49.0,48.0,49.0,49.0,48.0
93,48.0,48.0,47.0,49.0,49.0,47.0
94,50.0,50.0,50.0,50.0,50.0,50.0
95,50.0,50.0,49.0,50.0,50.0,49.0
96,46.0,46.0,46.0,48.0,48.0,46.0
97,49.0,49.0,49.0,49.0,49.0,49.0
98,48.0,48.0,48.0,47.0,47.0,48.0
99,47.0,47.0,47.0,48.0,48.0,47.0
100,49.0,49.0,49.0,49.0,49.0,49.0
101,49.0,49.0,49.0,49.0,49.0,49.0
102,46.0,46.0,46.0,47.0,47.0,46.0
103,48.0,48.0,48.0,48.0,48.0,48.0
104,48.0,48.0,48.0,48.0,48.0,48.0
105,44.0,44.0,43.0,46.0,46.0,43.0
106,45.0,45.0,44.0,45.0,45.0,44.0
107,46.0,46.0,45.0,46.0,46.0,45.0
108,38.0,36.0,38.0,46.0,44.0,36.0
109,41.0,38.0,41.0,45.0,45.0,38.0
110,41.0,40.0,41.0,49.0,49.0,41.0
111,43.0,41.0,43.0,45.0,45.0,41.0
112,43.0,43.0,42.0,48.0,48.0,42.0
113,46.0,46.0,46.0,51.0,51.0,46.0
114,43.0,42.0,43.0,45.0,45.0,41.0
115,44.0,44.0,43.0,47.0,47.0,43.0
116,46.0,46.0,46.0,50.0,50.0,46.0
117,40.0,40.0,40.0,44.0,44.0,40.0
118,42.0,42.0,42.0,44.0,44.0,42.0
119,44.0,44.0,44.0,49.0,49.0,44.0
120,44.0,44.0,42.0,45.0,45.0,42.0
121,45.0,45.0,45.0,50.0,50.0,45.0
122,48.0,48.0,48.0,47.0,47.0,48.0
123,45.0,45.0,43.0,46.0,46.0,43.0
124,45.0,45.0,45.0,49.0,49.0,45.0
125,49.0,49.0,49.0,47.0,47.0,49.0
126,42.0,42.0,42.0,45.0,45.0,42.0
127,44.0,44.0,44.0,48.0,48.0,44.0
128,48.0,48.0,48.0,47.0,47.0,48.0
129,44.0,44.0,43.0,45.0,45.0,43.0
130,45.0,45.0,44.0,48.0,48.0,44.0
131,49.0,49.0,49.0,46.0,46.0,49.0
132,42.0,42.0,42.0,46.0,46.0,42.0
133,44.0,44.0,43.0,47.0,47.0,43.0
134,48.0,48.0,48.0,46.0,46.0,48.0
135,40.0,40.0,40.0,44.0,44.0,40.0
136,42.0,42.0,41.0,44.0,44.0,41.0
137,43.0,43.0,43.0,45.0,45.0,43.0
138,45.0,45.0,41.0,49.0,49.0,43.0
139,47.0,47.0,47.0,46.0,46.0,47.0
140,47.0,47.0,43.0,45.0,45.0,43.0
141,46.0,46.0,42.0,50.0,50.0,43.0
142,48.0,48.0,48.0,47.0,47.0,48.0
143,48.0,48.0,44.0,46.0,46.0,44.0
144,43.0,43.0,41.0,47.0,47.0,41.0
145,47.0,47.0,47.0,44.0,45.0,47.0
146,45.0,45.0,43.0,46.0,46.0,43.0
147,46.0,46.0,42.0,49.0,49.0,43.0
148,48.0,48.0,48.0,46.0,46.0,48.0
149,48.0,48.0,44.0,45.0,46.0,44.0
150,44.0,44.0,42.0,47.0,47.0,42.0
151,47.0,47.0,47.0,45.0,45.0,47.0
152,46.0,46.0,44.0,46.0,46.0,44.0
153,42.0,42.0,41.0,45.0,45.0,41.0
154,43.0,43.0,42.0,43.0,43.0,42.0
155,44.0,44.0,43.0,43.0,43.0,43.0
156,45.0,45.0,41.0,48.0,48.0,42.0
157,47.0,47.0,47.0,45.0,45.0,47.0
158,47.0,47.0,43.0,44.0,46.0,43.0
159,44.0,44.0,42.0,46.0,46.0,42.0
160,46.0,46.0,46.0,44.0,44.0,46.0
161,46.0,46.0,44.0,45.0,45.0,44.0
162,42.0,42.0,41.0,46.0,46.0,41.0
163,43.0,43.0,42.0,43.0,43.0,42.0
164,44.0,44.0,43.0,43.0,44.0,43.0
165,38.0,38.0,37.0,44.0,44.0,37.0
166,41.0,41.0,40.0,41.0,41.0,40.0
167,40.0,40.0,39.0,41.0,43.0,39.0
