Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8
0,50.0,49.0,48.0,50.0,47.0,48.0,45.0,49.0,49.0
1,49.0,48.0,46.0,48.0,48.0,46.0,46.0,50.0,48.0
2,49.0,48.0,48.0,49.0,49.0,48.0,47.0,50.0,48.0
3,51.0,50.0,49.0,50.0,49.0,49.0,49.0,49.0,50.0
4,50.0,49.0,47.0,49.0,49.0,47.0,49.0,50.0,49.0
5,50.0,49.0,49.0,50.0,51.0,49.0,49.0,50.0,49.0
6,50.0,49.0,48.0,49.0,49.0,48.0,48.0,49.0,49.0
7,48.0,47.0,48.0,48.0,49.0,48.0,48.0,50.0,47.0
8,49.0,48.0,48.0,48.0,51.0,48.0,48.0,50.0,48.0
9,48.0,47.0,50.0,48.0,50.0,50.0,47.0,49.0,47.0
10,49.0,48.0,48.0,48.0,51.0,48.0,47.0,49.0,48.0
11,48.0,47.0,49.0,49.0,49.0,49.0,48.0,49.0,47.0
12,49.0,48.0,49.0,50.0,49.0,49.0,46.0,48.0,48.0
13,51.0,50.0,48.0,50.0,50.0,48.0,49.0,49.0,50.0
14,51.0,50.0,49.0,51.0,51.0,49.0,49.0,50.0,50.0
15,48.0,48.0,47.0,49.0,50.0,47.0,46.0,49.0,47.0
16,50.0,50.0,49.0,50.0,51.0,49.0,50.0,50.0,49.0
17,50.0,50.0,49.0,51.0,52.0,49.0,49.0,51.0,49.0
18,50.0,49.0,48.0,49.0,49.0,48.0,48.0,49.0,49.0
19,49.0,48.0,48.0,48.0,49.0,48.0,49.0,50.0,48.0
20,51.0,50.0,48.0,50.0,51.0,48.0,48.0,50.0,50.0
21,49.0,48.0,47.0,48.0,49.0,47.0,48.0,49.0,48.0
22,49.0,48.0,48.0,48.0,49.0,48.0,50.0,49.0,48.0
23,50.0,49.0,49.0,49.0,51.0,49.0,48.0,50.0,49.0
24,48.0,47.0,49.0,48.0,50.0,49.0,48.0,49.0,47.0
25,50.0,49.0,49.0,49.0,51.0,49.0,49.0,49.0,49.0
26,50.0,49.0,49.0,49.0,51.0,49.0,49.0,49.0,49.0
27,50.0,49.0,49.0,49.0,49.0,49.0,48.0,49.0,49.0
28,50.0,49.0,49.0,49.0,50.0,49.0,49.0,50.0,49.0
29,52.0,51.0,50.0,51.0,51.0,50.0,50.0,50.0,51.0
30,50.0,49.0,50.0,49.0,50.0,50.0,48.0,49.0,49.0
31,51.0,50.0,50.0,50.0,51.0,50.0,50.0,49.0,50.0
32,51.0,50.0,50.0,50.0,52.0,50.0,50.0,50.0,50.0
33,48.0,47.0,47.0,48.0,49.0,47.0,47.0,48.0,47.0
