Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7
0,31.0,31.0,31.0,30.0,31.0,29.0,29.0,29.0
1,31.0,31.0,31.0,31.0,30.0,30.0,30.0,29.0
2,31.0,31.0,31.0,31.0,30.0,31.0,30.0,29.0
3,31.0,31.0,31.0,30.0,30.0,29.0,29.0,29.0
4,30.0,30.0,30.0,32.0,31.0,30.0,30.0,30.0
5,31.0,31.0,31.0,32.0,30.0,31.0,29.0,29.0
6,27.0,29.0,29.0,29.0,30.0,28.0,30.0,29.0
7,31.0,31.0,31.0,31.0,30.0,31.0,30.0,29.0
8,30.0,30.0,30.0,31.0,31.0,30.0,30.0,30.0
9,30.0,30.0,30.0,30.0,29.0,29.0,27.0,28.0
10,31.0,31.0,31.0,31.0,30.0,28.0,29.0,28.0
11,31.0,31.0,31.0,31.0,31.0,30.0,29.0,29.0
12,30.0,30.0,30.0,30.0,28.0,28.0,27.0,27.0
13,30.0,30.0,30.0,30.0,30.0,28.0,29.0,28.0
14,30.0,31.0,30.0,30.0,30.0,29.0,29.0,28.0
15,30.0,30.0,30.0,31.0,28.0,29.0,28.0,26.0
16,29.0,31.0,29.0,31.0,30.0,29.0,30.0,29.0
17,29.0,31.0,29.0,31.0,29.0,29.0,29.0,28.0
18,30.0,30.0,30.0,31.0,31.0,28.0,29.0,29.0
19,30.0,29.0,30.0,31.0,30.0,30.0,29.0,29.0
20,30.0,30.0,30.0,33.0,31.0,30.0,31.0,30.0
21,29.0,29.0,29.0,30.0,31.0,29.0,30.0,30.0
22,31.0,30.0,31.0,32.0,31.0,31.0,30.0,29.0
23,29.0,29.0,29.0,32.0,32.0,31.0,32.0,31.0
24,31.0,31.0,31.0,31.0,30.0,28.0,30.0,29.0
25,31.0,31.0,31.0,31.0,30.0,29.0,30.0,28.0
26,30.0,30.0,30.0,31.0,30.0,29.0,28.0,30.0
27,30.0,30.0,30.0,30.0,29.0,28.0,29.0,29.0
28,30.0,30.0,30.0,30.0,29.0,28.0,29.0,28.0
29,29.0,30.0,29.0,30.0,29.0,28.0,28.0,30.0
30,29.0,29.0,29.0,30.0,28.0,28.0,28.0,27.0
31,29.0,30.0,29.0,31.0,29.0,29.0,29.0,28.0
32,29.0,30.0,29.0,30.0,29.0,29.0,28.0,28.0
33,27.0,28.0,28.0,31.0,31.0,27.0,31.0,31.0
34,30.0,30.0,30.0,31.0,32.0,29.0,31.0,30.0
35,28.0,30.0,28.0,33.0,33.0,31.0,31.0,32.0
36,30.0,30.0,30.0,30.0,31.0,28.0,31.0,30.0
37,32.0,32.0,32.0,32.0,31.0,30.0,31.0,29.0
38,31.0,31.0,31.0,31.0,30.0,30.0,29.0,31.0
39,29.0,29.0,29.0,30.0,30.0,28.0,30.0,30.0
40,31.0,31.0,31.0,31.0,30.0,29.0,30.0,29.0
41,30.0,30.0,30.0,30.0,29.0,29.0,28.0,31.0
42,30.0,30.0,30.0,31.0,29.0,29.0,29.0,28.0
43,30.0,30.0,30.0,31.0,30.0,30.0,30.0,29.0
44,30.0,31.0,30.0,31.0,29.0,30.0,28.0,29.0
