Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8
0,49.0,49.0,49.0,46.0,45.0,49.0,45.0,43.0,43.0
1,44.0,44.0,46.0,47.0,46.0,46.0,43.0,41.0,41.0
2,46.0,46.0,46.0,45.0,46.0,47.0,44.0,40.0,40.0
3,49.0,49.0,50.0,47.0,46.0,49.0,44.0,45.0,45.0
4,45.0,43.0,49.0,48.0,48.0,45.0,42.0,42.0,42.0
5,45.0,45.0,48.0,47.0,47.0,46.0,43.0,42.0,42.0
6,50.0,50.0,51.0,45.0,45.0,50.0,45.0,46.0,46.0
7,46.0,44.0,50.0,46.0,45.0,45.0,41.0,41.0,41.0
8,46.0,46.0,49.0,46.0,45.0,46.0,44.0,43.0,43.0
9,48.0,48.0,49.0,47.0,47.0,50.0,49.0,46.0,46.0
10,45.0,44.0,50.0,49.0,49.0,51.0,47.0,45.0,45.0
11,46.0,46.0,50.0,47.0,46.0,51.0,51.0,45.0,45.0
12,50.0,50.0,50.0,46.0,46.0,50.0,48.0,45.0,45.0
13,50.0,50.0,51.0,48.0,48.0,50.0,46.0,45.0,45.0
14,52.0,52.0,51.0,47.0,47.0,52.0,50.0,45.0,45.0
15,50.0,50.0,48.0,45.0,45.0,48.0,44.0,45.0,45.0
16,50.0,50.0,50.0,49.0,49.0,48.0,42.0,45.0,45.0
17,52.0,52.0,49.0,48.0,48.0,48.0,46.0,45.0,45.0
18,48.0,48.0,49.0,46.0,45.0,48.0,43.0,44.0,44.0
19,44.0,42.0,48.0,47.0,47.0,44.0,41.0,41.0,41.0
20,44.0,44.0,47.0,46.0,46.0,45.0,42.0,41.0,41.0
21,49.0,49.0,50.0,44.0,44.0,49.0,44.0,45.0,45.0
22,45.0,43.0,49.0,48.0,48.0,44.0,40.0,40.0,40.0
23,45.0,45.0,48.0,46.0,47.0,45.0,43.0,42.0,42.0
24,47.0,47.0,48.0,47.0,48.0,49.0,48.0,45.0,45.0
25,45.0,43.0,49.0,48.0,48.0,50.0,46.0,44.0,44.0
26,45.0,45.0,49.0,48.0,48.0,50.0,50.0,44.0,44.0
27,49.0,49.0,49.0,47.0,47.0,49.0,47.0,46.0,46.0
