Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4
0,54.0,54.0,52.0,48.0,56.0
1,56.0,56.0,53.0,49.0,53.0
2,52.0,52.0,53.0,49.0,53.0
3,55.0,54.0,52.0,49.0,56.0
4,56.0,56.0,53.0,51.0,56.0
5,55.0,56.0,53.0,53.0,56.0
6,51.0,52.0,53.0,50.0,56.0
7,53.0,57.0,53.0,51.0,57.0
8,51.0,57.0,54.0,53.0,54.0
9,55.0,52.0,53.0,52.0,53.0
10,57.0,57.0,55.0,51.0,53.0
11,57.0,54.0,55.0,54.0,54.0
12,56.0,52.0,54.0,55.0,54.0
13,56.0,57.0,54.0,51.0,56.0
14,56.0,54.0,56.0,53.0,53.0
15,51.0,51.0,52.0,54.0,55.0
16,57.0,52.0,53.0,52.0,57.0
17,54.0,53.0,55.0,52.0,53.0
18,54.0,57.0,55.0,52.0,55.0
19,55.0,57.0,55.0,51.0,57.0
20,54.0,57.0,53.0,52.0,56.0
21,51.0,55.0,56.0,53.0,55.0
22,53.0,57.0,56.0,52.0,57.0
23,52.0,57.0,53.0,52.0,57.0
24,55.0,57.0,54.0,54.0,53.0
25,57.0,58.0,55.0,51.0,57.0
26,58.0,57.0,55.0,57.0,56.0
27,57.0,57.0,55.0,58.0,55.0
28,56.0,58.0,55.0,52.0,56.0
29,57.0,57.0,56.0,56.0,55.0
30,51.0,55.0,54.0,54.0,56.0
31,57.0,56.0,54.0,52.0,57.0
32,55.0,57.0,56.0,54.0,56.0
33,50.0,54.0,57.0,54.0,52.0
34,53.0,56.0,57.0,53.0,57.0
35,51.0,57.0,54.0,52.0,57.0
36,55.0,52.0,55.0,54.0,53.0
37,55.0,58.0,55.0,51.0,57.0
38,57.0,58.0,55.0,57.0,53.0
39,56.0,52.0,56.0,58.0,54.0
40,57.0,57.0,56.0,53.0,56.0
41,56.0,58.0,56.0,56.0,53.0
42,50.0,53.0,55.0,55.0,55.0
43,58.0,57.0,55.0,53.0,57.0
44,53.0,58.0,56.0,54.0,53.0
45,60.0,56.0,55.0,51.0,52.0
46,58.0,57.0,55.0,52.0,52.0
47,57.0,55.0,57.0,53.0,53.0
48,59.0,56.0,56.0,55.0,52.0
49,57.0,57.0,56.0,56.0,53.0
50,56.0,58.0,56.0,57.0,53.0
51,55.0,53.0,55.0,55.0,52.0
52,57.0,54.0,55.0,55.0,52.0
53,55.0,58.0,57.0,54.0,53.0
54,60.0,55.0,57.0,59.0,55.0
55,58.0,56.0,56.0,60.0,56.0
56,58.0,58.0,55.0,56.0,55.0
57,59.0,53.0,58.0,57.0,56.0
58,58.0,54.0,57.0,59.0,57.0
59,59.0,58.0,56.0,55.0,56.0
60,51.0,52.0,58.0,54.0,56.0
61,57.0,52.0,56.0,54.0,54.0
62,52.0,53.0,56.0,55.0,53.0
63,53.0,56.0,54.0,51.0,54.0
64,54.0,56.0,54.0,50.0,57.0
65,53.0,56.0,53.0,52.0,56.0
66,51.0,56.0,55.0,52.0,54.0
67,53.0,56.0,55.0,51.0,56.0
68,51.0,57.0,53.0,52.0,56.0
69,54.0,56.0,53.0,53.0,53.0
70,56.0,57.0,54.0,51.0,56.0
71,57.0,58.0,54.0,56.0,58.0
72,56.0,56.0,54.0,57.0,55.0
73,56.0,57.0,54.0,51.0,55.0
74,56.0,58.0,55.0,55.0,57.0
75,50.0,56.0,53.0,53.0,56.0
76,57.0,56.0,53.0,51.0,56.0
77,55.0,58.0,55.0,53.0,56.0
78,50.0,55.0,56.0,53.0,52.0
79,53.0,56.0,56.0,52.0,57.0
80,50.0,57.0,53.0,52.0,56.0
81,54.0,56.0,54.0,53.0,53.0
82,54.0,57.0,54.0,51.0,56.0
83,56.0,58.0,54.0,56.0,58.0
84,55.0,56.0,55.0,57.0,53.0
85,56.0,57.0,55.0,52.0,55.0
86,55.0,57.0,55.0,55.0,57.0
87,51.0,56.0,54.0,54.0,54.0
88,57.0,57.0,54.0,52.0,56.0
89,52.0,58.0,55.0,53.0,56.0
90,59.0,58.0,54.0,50.0,51.0
91,58.0,56.0,54.0,51.0,52.0
92,56.0,58.0,56.0,52.0,57.0
93,58.0,58.0,55.0,54.0,52.0
94,57.0,58.0,55.0,55.0,52.0
95,55.0,59.0,55.0,56.0,57.0
96,54.0,58.0,54.0,54.0,51.0
97,56.0,56.0,54.0,54.0,52.0
98,56.0,59.0,56.0,53.0,57.0
99,59.0,57.0,56.0,58.0,55.0
100,57.0,57.0,55.0,59.0,55.0
101,57.0,59.0,54.0,55.0,56.0
102,58.0,57.0,57.0,56.0,56.0
103,57.0,55.0,56.0,58.0,56.0
104,58.0,59.0,55.0,55.0,56.0
105,50.0,55.0,57.0,53.0,55.0
106,56.0,54.0,55.0,54.0,53.0
107,55.0,57.0,55.0,54.0,53.0
108,46.0,51.0,52.0,49.0,48.0
109,49.0,53.0,52.0,48.0,53.0
110,46.0,53.0,51.0,48.0,53.0
111,50.0,52.0,55.0,51.0,50.0
112,54.0,53.0,53.0,49.0,53.0
113,53.0,57.0,54.0,53.0,54.0
114,52.0,52.0,56.0,54.0,51.0
115,53.0,54.0,54.0,52.0,52.0
116,52.0,56.0,54.0,52.0,53.0
117,47.0,53.0,53.0,55.0,52.0
118,53.0,54.0,53.0,53.0,53.0
119,49.0,56.0,53.0,53.0,53.0
120,56.0,57.0,53.0,51.0,51.0
121,54.0,57.0,54.0,50.0,52.0
122,54.0,59.0,55.0,53.0,57.0
123,55.0,57.0,53.0,55.0,52.0
124,54.0,57.0,54.0,52.0,53.0
125,54.0,59.0,55.0,53.0,57.0
126,51.0,54.0,54.0,55.0,51.0
127,54.0,56.0,53.0,53.0,52.0
128,54.0,59.0,56.0,54.0,57.0
129,56.0,56.0,56.0,54.0,51.0
130,56.0,56.0,55.0,55.0,56.0
131,54.0,58.0,55.0,56.0,56.0
132,55.0,54.0,57.0,55.0,52.0
133,57.0,55.0,56.0,56.0,57.0
134,55.0,58.0,56.0,56.0,56.0
135,47.0,54.0,58.0,54.0,52.0
136,53.0,55.0,56.0,55.0,53.0
137,50.0,58.0,56.0,55.0,54.0
138,55.0,56.0,54.0,54.0,50.0
139,57.0,58.0,54.0,50.0,52.0
140,55.0,55.0,55.0,54.0,53.0
141,56.0,57.0,54.0,56.0,50.0
142,57.0,58.0,56.0,52.0,52.0
143,55.0,58.0,56.0,54.0,53.0
