Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10
0,54.0,54.0,54.0,54.0,55.0,55.0,55.0,52.0,51.0,51.0,55.0
1,51.0,51.0,51.0,52.0,53.0,53.0,53.0,54.0,54.0,52.0,53.0
2,52.0,52.0,52.0,54.0,52.0,52.0,52.0,53.0,54.0,52.0,52.0
3,59.0,59.0,59.0,59.0,60.0,60.0,60.0,55.0,56.0,56.0,57.0
4,56.0,56.0,56.0,57.0,56.0,56.0,56.0,59.0,55.0,55.0,57.0
5,57.0,57.0,57.0,59.0,56.0,56.0,56.0,58.0,59.0,57.0,57.0
6,54.0,54.0,54.0,57.0,55.0,53.0,53.0,52.0,52.0,49.0,56.0
7,52.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,54.0,53.0,52.0
8,52.0,52.0,52.0,54.0,52.0,53.0,53.0,54.0,54.0,54.0,55.0
9,55.0,55.0,55.0,56.0,57.0,57.0,55.0,55.0,57.0,52.0,54.0
10,52.0,52.0,52.0,51.0,54.0,54.0,54.0,54.0,55.0,55.0,56.0
11,52.0,52.0,52.0,55.0,53.0,53.0,53.0,56.0,58.0,55.0,53.0
12,58.0,58.0,58.0,56.0,57.0,57.0,55.0,54.0,56.0,56.0,55.0
13,55.0,55.0,55.0,54.0,55.0,55.0,55.0,56.0,56.0,56.0,55.0
14,57.0,57.0,57.0,57.0,55.0,56.0,56.0,57.0,59.0,57.0,56.0
15,55.0,55.0,55.0,56.0,56.0,54.0,54.0,51.0,52.0,55.0,56.0
16,55.0,55.0,55.0,55.0,56.0,56.0,56.0,53.0,55.0,54.0,56.0
17,57.0,57.0,57.0,58.0,56.0,56.0,56.0,53.0,55.0,56.0,57.0
18,58.0,58.0,58.0,58.0,60.0,59.0,59.0,58.0,56.0,56.0,59.0
19,56.0,56.0,56.0,57.0,56.0,56.0,56.0,59.0,56.0,58.0,57.0
20,57.0,57.0,57.0,58.0,56.0,55.0,55.0,58.0,59.0,59.0,59.0
21,59.0,59.0,59.0,58.0,60.0,58.0,58.0,57.0,55.0,52.0,60.0
22,57.0,57.0,57.0,58.0,56.0,56.0,56.0,58.0,57.0,58.0,57.0
23,57.0,57.0,57.0,58.0,56.0,55.0,55.0,59.0,59.0,59.0,60.0
24,60.0,60.0,60.0,58.0,61.0,59.0,59.0,58.0,57.0,55.0,59.0
25,57.0,57.0,57.0,56.0,57.0,57.0,57.0,59.0,60.0,60.0,61.0
26,57.0,57.0,57.0,60.0,58.0,58.0,57.0,58.0,60.0,57.0,57.0
27,59.0,59.0,59.0,59.0,60.0,59.0,59.0,59.0,59.0,58.0,58.0
28,60.0,60.0,60.0,59.0,60.0,60.0,60.0,61.0,61.0,61.0,60.0
29,60.0,60.0,60.0,60.0,60.0,61.0,61.0,60.0,61.0,59.0,58.0
30,60.0,60.0,60.0,60.0,61.0,59.0,59.0,56.0,56.0,57.0,58.0
31,60.0,60.0,60.0,60.0,61.0,61.0,61.0,58.0,57.0,58.0,59.0
32,60.0,60.0,60.0,60.0,61.0,61.0,61.0,58.0,60.0,58.0,59.0
33,53.0,53.0,53.0,57.0,53.0,53.0,53.0,51.0,50.0,48.0,58.0
34,52.0,52.0,52.0,53.0,54.0,53.0,53.0,54.0,52.0,53.0,52.0
35,51.0,51.0,51.0,53.0,52.0,52.0,52.0,53.0,54.0,54.0,53.0
36,53.0,53.0,53.0,57.0,55.0,55.0,55.0,56.0,53.0,50.0,54.0
37,52.0,52.0,52.0,53.0,54.0,54.0,54.0,58.0,58.0,55.0,54.0
38,52.0,52.0,52.0,54.0,53.0,54.0,54.0,58.0,58.0,56.0,54.0
39,58.0,58.0,58.0,57.0,55.0,55.0,55.0,57.0,55.0,54.0,53.0
40,57.0,57.0,57.0,58.0,53.0,53.0,53.0,58.0,57.0,57.0,57.0
41,57.0,57.0,57.0,58.0,55.0,54.0,54.0,58.0,59.0,59.0,58.0
42,54.0,54.0,54.0,58.0,54.0,55.0,55.0,53.0,51.0,53.0,54.0
43,57.0,57.0,57.0,59.0,54.0,54.0,54.0,55.0,54.0,56.0,57.0
44,57.0,57.0,57.0,59.0,55.0,55.0,55.0,54.0,55.0,58.0,59.0
45,54.0,54.0,54.0,55.0,56.0,56.0,56.0,56.0,54.0,52.0,55.0
46,52.0,52.0,52.0,52.0,55.0,55.0,55.0,56.0,58.0,56.0,54.0
47,53.0,53.0,53.0,54.0,53.0,53.0,53.0,56.0,58.0,55.0,54.0
48,59.0,59.0,59.0,58.0,56.0,56.0,56.0,58.0,56.0,54.0,54.0
49,57.0,57.0,57.0,55.0,55.0,55.0,55.0,58.0,60.0,60.0,59.0
50,57.0,57.0,57.0,58.0,56.0,56.0,56.0,58.0,60.0,57.0,56.0
51,55.0,55.0,55.0,59.0,56.0,56.0,56.0,56.0,55.0,53.0,55.0
52,57.0,57.0,57.0,56.0,56.0,56.0,56.0,57.0,57.0,59.0,60.0
53,57.0,57.0,57.0,59.0,56.0,56.0,56.0,55.0,56.0,56.0,57.0
54,58.0,58.0,58.0,58.0,55.0,55.0,55.0,58.0,55.0,54.0,55.0
55,58.0,58.0,58.0,55.0,55.0,55.0,55.0,59.0,59.0,59.0,60.0
56,59.0,59.0,59.0,58.0,58.0,58.0,58.0,58.0,60.0,56.0,57.0
57,59.0,59.0,59.0,59.0,56.0,56.0,56.0,56.0,56.0,55.0,54.0
58,59.0,59.0,59.0,56.0,56.0,56.0,56.0,57.0,57.0,58.0,59.0
59,59.0,59.0,59.0,59.0,59.0,59.0,59.0,58.0,60.0,56.0,56.0
60,55.0,55.0,55.0,57.0,53.0,52.0,52.0,53.0,52.0,54.0,55.0
61,57.0,57.0,57.0,55.0,56.0,56.0,56.0,54.0,54.0,56.0,55.0
62,57.0,57.0,57.0,59.0,56.0,56.0,56.0,54.0,56.0,55.0,57.0
63,57.0,57.0,57.0,59.0,59.0,60.0,60.0,59.0,55.0,55.0,58.0
64,55.0,55.0,55.0,58.0,56.0,56.0,56.0,58.0,55.0,58.0,57.0
65,56.0,56.0,56.0,59.0,57.0,57.0,57.0,59.0,59.0,59.0,58.0
66,58.0,58.0,58.0,58.0,59.0,59.0,59.0,58.0,54.0,52.0,59.0
67,56.0,56.0,56.0,59.0,56.0,57.0,57.0,59.0,56.0,58.0,57.0
68,56.0,56.0,56.0,59.0,57.0,57.0,57.0,59.0,59.0,59.0,59.0
69,59.0,59.0,59.0,59.0,60.0,58.0,58.0,59.0,56.0,54.0,58.0
70,56.0,56.0,56.0,57.0,57.0,57.0,57.0,59.0,59.0,59.0,60.0
71,56.0,56.0,56.0,59.0,57.0,58.0,58.0,59.0,59.0,59.0,57.0
72,58.0,58.0,58.0,59.0,59.0,60.0,60.0,59.0,58.0,58.0,57.0
73,59.0,59.0,59.0,59.0,59.0,59.0,59.0,60.0,60.0,60.0,59.0
74,59.0,59.0,59.0,59.0,59.0,60.0,60.0,59.0,60.0,60.0,59.0
75,59.0,59.0,59.0,59.0,60.0,59.0,59.0,57.0,55.0,57.0,58.0
76,60.0,60.0,60.0,59.0,60.0,60.0,60.0,58.0,56.0,58.0,58.0
77,59.0,59.0,59.0,59.0,60.0,60.0,60.0,57.0,59.0,59.0,60.0
78,58.0,58.0,58.0,57.0,56.0,58.0,58.0,54.0,55.0,53.0,58.0
79,57.0,57.0,57.0,58.0,53.0,56.0,56.0,58.0,56.0,58.0,57.0
80,55.0,55.0,55.0,58.0,54.0,55.0,55.0,58.0,59.0,59.0,58.0
81,58.0,58.0,58.0,58.0,56.0,59.0,59.0,57.0,55.0,55.0,59.0
82,57.0,57.0,57.0,58.0,58.0,56.0,56.0,59.0,60.0,60.0,59.0
83,57.0,57.0,57.0,58.0,57.0,59.0,59.0,60.0,60.0,60.0,58.0
84,58.0,58.0,58.0,58.0,58.0,59.0,59.0,58.0,59.0,59.0,58.0
85,60.0,60.0,60.0,59.0,58.0,56.0,56.0,61.0,59.0,61.0,60.0
86,60.0,60.0,60.0,59.0,60.0,59.0,59.0,60.0,61.0,61.0,60.0
87,58.0,58.0,58.0,58.0,56.0,60.0,60.0,55.0,56.0,58.0,59.0
88,61.0,61.0,61.0,58.0,57.0,57.0,57.0,59.0,57.0,59.0,59.0
89,60.0,60.0,60.0,60.0,60.0,60.0,60.0,58.0,60.0,60.0,61.0
90,57.0,57.0,57.0,60.0,57.0,60.0,60.0,59.0,56.0,56.0,56.0
91,56.0,56.0,56.0,56.0,57.0,59.0,59.0,59.0,61.0,61.0,59.0
92,58.0,58.0,58.0,59.0,58.0,57.0,57.0,59.0,61.0,57.0,56.0
93,59.0,59.0,59.0,61.0,59.0,59.0,59.0,61.0,59.0,59.0,58.0
94,59.0,59.0,59.0,59.0,58.0,60.0,60.0,62.0,61.0,62.0,60.0
95,61.0,61.0,61.0,60.0,61.0,60.0,60.0,60.0,62.0,60.0,60.0
96,59.0,59.0,59.0,59.0,57.0,57.0,57.0,58.0,56.0,58.0,59.0
97,60.0,60.0,60.0,59.0,59.0,59.0,59.0,59.0,61.0,61.0,61.0
98,60.0,60.0,60.0,61.0,61.0,61.0,61.0,59.0,61.0,59.0,60.0
99,58.0,58.0,58.0,61.0,58.0,59.0,59.0,61.0,59.0,58.0,59.0
100,60.0,60.0,60.0,59.0,58.0,60.0,60.0,61.0,60.0,61.0,61.0
101,60.0,60.0,60.0,60.0,60.0,59.0,59.0,60.0,61.0,60.0,60.0
102,59.0,59.0,59.0,59.0,59.0,58.0,58.0,58.0,57.0,57.0,58.0
103,61.0,61.0,61.0,59.0,59.0,60.0,60.0,62.0,60.0,62.0,60.0
104,61.0,61.0,61.0,61.0,61.0,60.0,60.0,60.0,62.0,59.0,60.0
105,60.0,60.0,60.0,56.0,58.0,56.0,56.0,56.0,57.0,56.0,57.0
106,62.0,62.0,62.0,58.0,58.0,58.0,58.0,59.0,58.0,59.0,59.0
107,61.0,61.0,61.0,61.0,61.0,61.0,61.0,56.0,58.0,58.0,59.0
108,53.0,53.0,53.0,51.0,50.0,51.0,51.0,47.0,48.0,47.0,52.0
109,50.0,50.0,50.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,50.0
110,49.0,49.0,49.0,52.0,51.0,50.0,50.0,51.0,52.0,53.0,54.0
111,54.0,54.0,54.0,53.0,56.0,58.0,58.0,51.0,54.0,51.0,53.0
112,50.0,50.0,50.0,52.0,51.0,51.0,51.0,57.0,56.0,53.0,54.0
113,52.0,52.0,52.0,53.0,53.0,53.0,52.0,53.0,56.0,56.0,54.0
114,57.0,57.0,57.0,53.0,56.0,58.0,58.0,52.0,55.0,53.0,53.0
115,55.0,55.0,55.0,56.0,51.0,51.0,51.0,56.0,56.0,56.0,57.0
116,55.0,55.0,55.0,53.0,54.0,53.0,53.0,57.0,59.0,59.0,58.0
117,54.0,54.0,54.0,53.0,52.0,53.0,53.0,48.0,51.0,52.0,53.0
118,55.0,55.0,55.0,54.0,52.0,52.0,52.0,53.0,52.0,54.0,55.0
119,55.0,55.0,55.0,54.0,54.0,53.0,53.0,51.0,53.0,58.0,59.0
120,54.0,54.0,54.0,53.0,56.0,54.0,54.0,53.0,54.0,52.0,53.0
121,51.0,51.0,51.0,53.0,52.0,52.0,52.0,58.0,56.0,56.0,55.0
122,52.0,52.0,52.0,53.0,53.0,53.0,53.0,55.0,56.0,57.0,55.0
123,57.0,57.0,57.0,54.0,56.0,59.0,59.0,54.0,55.0,54.0,54.0
124,56.0,56.0,56.0,58.0,56.0,56.0,56.0,58.0,60.0,60.0,59.0
125,57.0,57.0,57.0,58.0,55.0,59.0,59.0,58.0,60.0,60.0,58.0
126,55.0,55.0,55.0,54.0,56.0,58.0,58.0,53.0,55.0,53.0,54.0
127,56.0,56.0,56.0,56.0,57.0,57.0,57.0,58.0,57.0,59.0,60.0
128,57.0,57.0,57.0,59.0,56.0,56.0,56.0,56.0,58.0,59.0,58.0
129,57.0,57.0,57.0,54.0,55.0,59.0,59.0,54.0,55.0,55.0,56.0
130,59.0,59.0,59.0,58.0,56.0,56.0,56.0,59.0,59.0,59.0,60.0
131,59.0,59.0,59.0,58.0,58.0,59.0,59.0,58.0,60.0,59.0,57.0
132,57.0,57.0,57.0,53.0,56.0,59.0,59.0,53.0,56.0,56.0,55.0
133,60.0,60.0,60.0,58.0,57.0,57.0,57.0,58.0,57.0,58.0,59.0
134,59.0,59.0,59.0,59.0,59.0,59.0,59.0,58.0,60.0,60.0,58.0
135,55.0,55.0,55.0,54.0,52.0,50.0,50.0,50.0,51.0,55.0,56.0
136,56.0,56.0,56.0,56.0,53.0,53.0,53.0,55.0,53.0,55.0,55.0
137,57.0,57.0,57.0,56.0,54.0,54.0,54.0,52.0,53.0,59.0,58.0
138,55.0,55.0,55.0,56.0,55.0,56.0,56.0,54.0,54.0,53.0,55.0
139,52.0,52.0,52.0,51.0,53.0,53.0,53.0,55.0,57.0,57.0,55.0
140,53.0,53.0,53.0,54.0,54.0,54.0,54.0,56.0,58.0,55.0,54.0
141,56.0,56.0,56.0,57.0,56.0,55.0,55.0,57.0,56.0,56.0,55.0
142,56.0,56.0,56.0,54.0,55.0,59.0,59.0,59.0,61.0,61.0,59.0
143,58.0,58.0,58.0,59.0,56.0,57.0,57.0,59.0,61.0,57.0,56.0
144,56.0,56.0,56.0,55.0,57.0,55.0,55.0,54.0,54.0,55.0,56.0
145,56.0,56.0,56.0,55.0,56.0,56.0,56.0,58.0,58.0,60.0,59.0
146,58.0,58.0,58.0,60.0,56.0,56.0,56.0,56.0,58.0,56.0,57.0
147,58.0,58.0,58.0,57.0,56.0,55.0,55.0,57.0,56.0,55.0,56.0
148,58.0,58.0,58.0,57.0,56.0,59.0,59.0,60.0,60.0,60.0,59.0
149,60.0,60.0,60.0,59.0,59.0,59.0,59.0,59.0,61.0,57.0,57.0
150,58.0,58.0,58.0,55.0,57.0,55.0,55.0,56.0,56.0,56.0,55.0
151,59.0,59.0,59.0,58.0,57.0,57.0,57.0,59.0,61.0,61.0,59.0
152,59.0,59.0,59.0,60.0,60.0,60.0,60.0,59.0,61.0,58.0,57.0
153,56.0,56.0,56.0,55.0,58.0,56.0,56.0,55.0,55.0,55.0,56.0
154,57.0,57.0,57.0,57.0,58.0,58.0,58.0,58.0,57.0,60.0,59.0
155,58.0,58.0,58.0,60.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
156,57.0,57.0,57.0,56.0,56.0,54.0,54.0,56.0,55.0,54.0,55.0
157,59.0,59.0,59.0,57.0,56.0,58.0,58.0,59.0,59.0,59.0,58.0
158,59.0,59.0,59.0,58.0,58.0,58.0,58.0,58.0,60.0,56.0,56.0
159,58.0,58.0,58.0,54.0,57.0,55.0,55.0,55.0,56.0,55.0,56.0
160,60.0,60.0,60.0,58.0,57.0,57.0,57.0,60.0,60.0,60.0,59.0
161,60.0,60.0,60.0,59.0,59.0,59.0,59.0,59.0,61.0,57.0,56.0
162,59.0,59.0,59.0,55.0,58.0,56.0,56.0,55.0,57.0,56.0,55.0
163,61.0,61.0,61.0,58.0,58.0,58.0,58.0,58.0,58.0,59.0,59.0
