Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,39.0,38.0,42.0,42.0,43.0,40.0,40.0,41.0,39.0,39.0,41.0,41.0,43.0,43.0,38.0,35.0
1,37.0,35.0,44.0,44.0,43.0,36.0,35.0,39.0,37.0,38.0,39.0,39.0,43.0,43.0,41.0,37.0
2,37.0,36.0,45.0,45.0,44.0,39.0,39.0,39.0,37.0,37.0,41.0,39.0,45.0,45.0,41.0,33.0
3,43.0,41.0,43.0,43.0,46.0,42.0,42.0,41.0,42.0,42.0,41.0,42.0,43.0,43.0,40.0,38.0
4,42.0,37.0,49.0,49.0,48.0,41.0,41.0,43.0,38.0,42.0,43.0,43.0,44.0,44.0,42.0,40.0
5,39.0,38.0,49.0,49.0,48.0,44.0,44.0,40.0,39.0,39.0,44.0,40.0,47.0,47.0,41.0,37.0
6,44.0,42.0,43.0,43.0,42.0,43.0,43.0,42.0,42.0,43.0,42.0,43.0,43.0,43.0,41.0,38.0
7,43.0,38.0,45.0,45.0,44.0,42.0,42.0,44.0,38.0,43.0,44.0,44.0,44.0,44.0,43.0,40.0
8,39.0,39.0,44.0,44.0,45.0,45.0,45.0,40.0,39.0,39.0,45.0,39.0,45.0,45.0,39.0,37.0
9,45.0,47.0,48.0,48.0,47.0,43.0,43.0,48.0,44.0,44.0,48.0,48.0,48.0,48.0,48.0,41.0
10,45.0,41.0,43.0,43.0,43.0,39.0,39.0,41.0,38.0,44.0,41.0,41.0,49.0,49.0,44.0,37.0
11,41.0,43.0,45.0,45.0,44.0,39.0,39.0,41.0,41.0,41.0,41.0,41.0,46.0,46.0,44.0,37.0
12,44.0,46.0,47.0,47.0,46.0,43.0,43.0,47.0,43.0,43.0,47.0,47.0,47.0,47.0,47.0,40.0
13,44.0,44.0,48.0,48.0,48.0,41.0,41.0,43.0,39.0,43.0,42.0,43.0,48.0,48.0,43.0,39.0
14,40.0,43.0,48.0,48.0,48.0,44.0,44.0,42.0,40.0,40.0,47.0,42.0,47.0,47.0,43.0,36.0
15,44.0,40.0,42.0,42.0,47.0,44.0,44.0,41.0,41.0,43.0,44.0,42.0,44.0,44.0,41.0,36.0
16,42.0,45.0,44.0,44.0,49.0,41.0,41.0,43.0,40.0,42.0,43.0,43.0,43.0,43.0,42.0,39.0
17,41.0,44.0,44.0,44.0,49.0,44.0,44.0,43.0,40.0,41.0,48.0,43.0,48.0,48.0,41.0,36.0
18,43.0,41.0,43.0,43.0,46.0,42.0,42.0,41.0,42.0,42.0,40.0,42.0,43.0,43.0,40.0,37.0
19,42.0,37.0,49.0,49.0,48.0,40.0,40.0,43.0,39.0,42.0,43.0,43.0,45.0,45.0,42.0,39.0
20,38.0,38.0,49.0,49.0,48.0,44.0,44.0,40.0,39.0,39.0,44.0,40.0,49.0,49.0,40.0,36.0
21,44.0,41.0,43.0,43.0,42.0,43.0,43.0,42.0,42.0,43.0,41.0,43.0,43.0,43.0,41.0,37.0
22,43.0,38.0,45.0,45.0,44.0,41.0,41.0,44.0,39.0,43.0,44.0,44.0,44.0,44.0,43.0,39.0
23,38.0,38.0,44.0,44.0,45.0,45.0,45.0,40.0,39.0,39.0,45.0,39.0,49.0,49.0,39.0,36.0
24,51.0,50.0,50.0,50.0,49.0,42.0,42.0,48.0,50.0,50.0,48.0,48.0,49.0,49.0,47.0,47.0
25,46.0,45.0,44.0,44.0,43.0,39.0,39.0,41.0,41.0,45.0,40.0,40.0,49.0,49.0,44.0,42.0
26,47.0,46.0,49.0,49.0,48.0,41.0,41.0,41.0,47.0,46.0,41.0,41.0,48.0,48.0,43.0,43.0
27,50.0,49.0,49.0,49.0,48.0,44.0,44.0,47.0,49.0,49.0,47.0,47.0,48.0,48.0,46.0,46.0
28,45.0,45.0,49.0,49.0,49.0,41.0,41.0,43.0,41.0,44.0,41.0,43.0,48.0,48.0,43.0,42.0
29,46.0,45.0,49.0,49.0,49.0,47.0,47.0,42.0,46.0,45.0,47.0,45.0,47.0,47.0,42.0,42.0
30,44.0,41.0,44.0,44.0,49.0,43.0,43.0,41.0,44.0,43.0,44.0,42.0,44.0,44.0,41.0,38.0
31,46.0,46.0,44.0,44.0,50.0,42.0,42.0,43.0,42.0,45.0,42.0,43.0,44.0,44.0,42.0,41.0
32,45.0,45.0,49.0,49.0,50.0,48.0,48.0,43.0,45.0,44.0,48.0,46.0,48.0,48.0,41.0,42.0
33,41.0,41.0,39.0,39.0,42.0,41.0,41.0,39.0,42.0,42.0,41.0,40.0,42.0,42.0,38.0,37.0
34,39.0,39.0,40.0,40.0,41.0,41.0,41.0,40.0,39.0,39.0,40.0,40.0,43.0,43.0,39.0,37.0
35,38.0,38.0,43.0,43.0,44.0,41.0,41.0,37.0,39.0,39.0,41.0,36.0,44.0,44.0,37.0,36.0
36,51.0,51.0,45.0,45.0,44.0,42.0,42.0,45.0,50.0,50.0,43.0,43.0,45.0,45.0,47.0,47.0
