Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7
0,48.0,47.0,43.0,44.0,52.0,46.0,49.0,52.0
1,45.0,41.0,41.0,41.0,51.0,45.0,49.0,51.0
2,43.0,41.0,42.0,41.0,49.0,48.0,52.0,49.0
3,49.0,48.0,46.0,46.0,53.0,49.0,52.0,53.0
4,50.0,47.0,47.0,47.0,54.0,48.0,53.0,52.0
5,45.0,47.0,47.0,47.0,51.0,49.0,53.0,51.0
6,49.0,47.0,46.0,46.0,52.0,49.0,53.0,52.0
7,50.0,45.0,45.0,45.0,51.0,49.0,52.0,51.0
8,46.0,48.0,48.0,48.0,52.0,48.0,53.0,51.0
9,47.0,47.0,45.0,45.0,48.0,52.0,47.0,46.0
10,49.0,46.0,46.0,46.0,48.0,51.0,49.0,48.0
11,45.0,46.0,46.0,46.0,48.0,48.0,53.0,48.0
12,47.0,47.0,45.0,45.0,49.0,52.0,48.0,46.0
13,49.0,46.0,46.0,46.0,52.0,51.0,49.0,52.0
14,45.0,46.0,46.0,46.0,51.0,48.0,53.0,51.0
15,46.0,43.0,42.0,43.0,50.0,47.0,48.0,47.0
16,44.0,41.0,43.0,43.0,53.0,46.0,50.0,53.0
17,44.0,45.0,45.0,45.0,52.0,46.0,53.0,52.0
18,52.0,48.0,48.0,48.0,52.0,50.0,52.0,52.0
19,54.0,51.0,51.0,51.0,57.0,51.0,57.0,57.0
20,51.0,48.0,48.0,48.0,52.0,49.0,53.0,52.0
21,53.0,49.0,49.0,49.0,52.0,50.0,53.0,52.0
22,54.0,51.0,51.0,51.0,57.0,51.0,57.0,57.0
23,52.0,49.0,49.0,49.0,53.0,49.0,54.0,53.0
24,52.0,51.0,51.0,51.0,51.0,53.0,51.0,51.0
25,53.0,51.0,51.0,51.0,52.0,52.0,52.0,52.0
26,49.0,50.0,50.0,50.0,51.0,50.0,54.0,51.0
27,52.0,51.0,51.0,51.0,51.0,53.0,51.0,51.0
28,53.0,51.0,51.0,51.0,53.0,52.0,52.0,51.0
29,49.0,50.0,50.0,50.0,52.0,50.0,54.0,52.0
30,50.0,46.0,46.0,46.0,52.0,48.0,52.0,52.0
31,48.0,46.0,47.0,46.0,54.0,47.0,52.0,52.0
32,49.0,47.0,48.0,47.0,53.0,47.0,54.0,52.0
33,49.0,49.0,49.0,49.0,52.0,49.0,53.0,52.0
34,50.0,48.0,48.0,48.0,53.0,49.0,54.0,53.0
35,52.0,49.0,48.0,48.0,53.0,49.0,54.0,53.0
36,53.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0
37,53.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0
38,50.0,49.0,49.0,49.0,50.0,48.0,53.0,50.0
39,53.0,52.0,52.0,52.0,51.0,52.0,51.0,51.0
40,53.0,51.0,51.0,51.0,50.0,51.0,50.0,50.0
41,50.0,49.0,49.0,49.0,51.0,48.0,52.0,51.0
42,49.0,47.0,47.0,47.0,52.0,47.0,52.0,52.0
43,48.0,46.0,46.0,46.0,51.0,46.0,51.0,51.0
44,49.0,48.0,49.0,48.0,52.0,48.0,52.0,52.0
45,47.0,47.0,46.0,47.0,47.0,45.0,47.0,47.0
46,45.0,47.0,46.0,45.0,46.0,47.0,46.0,48.0
47,45.0,48.0,48.0,48.0,49.0,46.0,47.0,48.0
48,51.0,47.0,46.0,47.0,47.0,45.0,47.0,47.0
49,45.0,47.0,46.0,45.0,48.0,47.0,48.0,48.0
50,47.0,50.0,50.0,50.0,53.0,50.0,51.0,51.0
51,52.0,47.0,46.0,47.0,48.0,46.0,48.0,48.0
52,46.0,46.0,46.0,46.0,49.0,46.0,49.0,49.0
53,48.0,51.0,51.0,51.0,53.0,51.0,52.0,51.0
54,51.0,46.0,46.0,46.0,47.0,45.0,47.0,47.0
55,45.0,46.0,46.0,45.0,48.0,46.0,47.0,47.0
56,47.0,50.0,50.0,50.0,53.0,50.0,51.0,51.0
57,52.0,46.0,46.0,46.0,47.0,46.0,47.0,47.0
58,46.0,46.0,46.0,46.0,48.0,46.0,48.0,48.0
59,48.0,51.0,51.0,51.0,53.0,51.0,52.0,51.0
60,47.0,41.0,42.0,41.0,47.0,41.0,47.0,47.0
61,41.0,41.0,41.0,41.0,48.0,41.0,48.0,48.0
62,43.0,46.0,46.0,46.0,53.0,46.0,52.0,52.0
63,51.0,48.0,48.0,48.0,51.0,49.0,51.0,51.0
64,58.0,53.0,53.0,53.0,56.0,53.0,56.0,56.0
65,53.0,50.0,49.0,50.0,52.0,49.0,52.0,52.0
66,52.0,49.0,49.0,49.0,51.0,49.0,52.0,51.0
67,58.0,54.0,54.0,54.0,56.0,54.0,56.0,56.0
68,54.0,51.0,50.0,51.0,53.0,49.0,53.0,53.0
69,55.0,52.0,52.0,52.0,50.0,52.0,50.0,50.0
70,57.0,57.0,57.0,57.0,51.0,57.0,52.0,51.0
71,53.0,54.0,53.0,54.0,51.0,52.0,54.0,50.0
72,55.0,52.0,52.0,52.0,50.0,52.0,50.0,50.0
73,57.0,57.0,57.0,57.0,52.0,57.0,51.0,50.0
74,53.0,54.0,53.0,54.0,51.0,52.0,54.0,51.0
75,53.0,48.0,49.0,48.0,51.0,48.0,51.0,51.0
76,52.0,52.0,52.0,52.0,53.0,52.0,51.0,51.0
77,52.0,49.0,48.0,49.0,52.0,48.0,54.0,51.0
78,53.0,49.0,50.0,49.0,52.0,49.0,52.0,52.0
79,54.0,54.0,54.0,54.0,53.0,54.0,53.0,53.0
80,54.0,51.0,51.0,51.0,53.0,50.0,53.0,53.0
81,55.0,52.0,53.0,52.0,51.0,51.0,51.0,51.0
82,57.0,57.0,57.0,57.0,51.0,57.0,52.0,51.0
83,54.0,54.0,54.0,54.0,51.0,53.0,52.0,51.0
84,55.0,52.0,53.0,52.0,50.0,51.0,50.0,50.0
85,57.0,57.0,57.0,57.0,51.0,57.0,51.0,50.0
86,54.0,54.0,54.0,54.0,52.0,53.0,52.0,51.0
87,53.0,49.0,50.0,49.0,51.0,49.0,51.0,51.0
88,52.0,52.0,52.0,52.0,51.0,52.0,51.0,51.0
89,52.0,49.0,49.0,49.0,53.0,49.0,52.0,51.0
90,51.0,53.0,52.0,53.0,47.0,51.0,47.0,47.0
91,49.0,50.0,51.0,50.0,51.0,50.0,51.0,51.0
92,49.0,50.0,51.0,50.0,51.0,50.0,52.0,51.0
93,55.0,53.0,52.0,53.0,47.0,51.0,46.0,46.0
94,49.0,50.0,51.0,50.0,50.0,50.0,50.0,50.0
95,50.0,50.0,51.0,50.0,52.0,50.0,52.0,51.0
96,56.0,52.0,52.0,52.0,47.0,52.0,47.0,47.0
97,50.0,50.0,51.0,50.0,51.0,50.0,51.0,51.0
98,51.0,50.0,50.0,50.0,52.0,50.0,52.0,51.0
99,55.0,52.0,52.0,52.0,46.0,51.0,46.0,46.0
100,49.0,49.0,51.0,49.0,50.0,49.0,50.0,49.0
101,50.0,50.0,51.0,50.0,52.0,50.0,51.0,51.0
102,56.0,52.0,52.0,52.0,47.0,52.0,46.0,46.0
103,50.0,50.0,51.0,50.0,50.0,50.0,50.0,50.0
104,51.0,50.0,50.0,50.0,52.0,50.0,52.0,51.0
105,51.0,47.0,47.0,47.0,47.0,47.0,46.0,46.0
106,45.0,45.0,46.0,45.0,51.0,45.0,51.0,51.0
107,46.0,46.0,47.0,46.0,53.0,46.0,52.0,51.0
108,47.0,49.0,50.0,49.0,49.0,49.0,49.0,48.0
109,49.0,50.0,51.0,50.0,51.0,50.0,51.0,49.0
110,49.0,50.0,51.0,50.0,51.0,50.0,51.0,49.0
111,53.0,52.0,53.0,52.0,48.0,52.0,48.0,47.0
112,54.0,53.0,54.0,53.0,50.0,53.0,50.0,48.0
113,54.0,53.0,54.0,53.0,50.0,53.0,52.0,49.0
114,53.0,52.0,53.0,52.0,47.0,52.0,48.0,46.0
115,54.0,53.0,54.0,53.0,49.0,53.0,49.0,47.0
116,54.0,53.0,54.0,53.0,51.0,53.0,52.0,51.0
117,48.0,49.0,50.0,49.0,48.0,49.0,48.0,47.0
118,49.0,48.0,49.0,48.0,50.0,48.0,50.0,48.0
119,49.0,49.0,49.0,48.0,51.0,49.0,52.0,51.0
120,52.0,53.0,53.0,53.0,48.0,52.0,48.0,48.0
121,47.0,51.0,52.0,51.0,49.0,51.0,49.0,47.0
122,50.0,48.0,52.0,48.0,49.0,47.0,53.0,49.0
123,52.0,53.0,53.0,53.0,47.0,52.0,47.0,47.0
