Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6
0,29.0,29.0,28.0,28.0,28.0,28.0,31.0
1,33.0,33.0,34.0,34.0,32.0,32.0,33.0
2,31.0,31.0,30.0,30.0,30.0,30.0,31.0
3,29.0,29.0,28.0,28.0,28.0,28.0,30.0
4,32.0,32.0,33.0,33.0,31.0,31.0,34.0
5,32.0,32.0,33.0,33.0,31.0,31.0,31.0
6,30.0,30.0,29.0,29.0,29.0,29.0,30.0
7,30.0,30.0,30.0,30.0,29.0,29.0,35.0
8,33.0,33.0,34.0,34.0,32.0,32.0,32.0
9,30.0,30.0,29.0,29.0,30.0,30.0,31.0
10,30.0,30.0,30.0,30.0,29.0,29.0,30.0
11,31.0,31.0,30.0,30.0,31.0,31.0,31.0
12,29.0,29.0,28.0,28.0,29.0,29.0,31.0
13,29.0,29.0,29.0,29.0,28.0,28.0,33.0
14,31.0,31.0,32.0,32.0,30.0,30.0,30.0
15,30.0,30.0,29.0,29.0,29.0,29.0,32.0
16,29.0,29.0,29.0,29.0,28.0,28.0,34.0
17,32.0,32.0,33.0,33.0,31.0,31.0,31.0
18,29.0,29.0,28.0,28.0,28.0,28.0,29.0
19,33.0,33.0,34.0,34.0,32.0,32.0,33.0
20,32.0,32.0,33.0,33.0,31.0,31.0,31.0
21,30.0,30.0,29.0,29.0,29.0,29.0,30.0
22,31.0,31.0,32.0,32.0,30.0,30.0,34.0
23,33.0,33.0,34.0,34.0,32.0,32.0,32.0
24,30.0,30.0,29.0,29.0,29.0,29.0,30.0
25,31.0,31.0,30.0,30.0,30.0,30.0,30.0
26,31.0,31.0,32.0,32.0,31.0,31.0,31.0
27,29.0,29.0,30.0,30.0,28.0,28.0,30.0
28,30.0,30.0,31.0,31.0,29.0,29.0,32.0
29,30.0,30.0,31.0,31.0,30.0,30.0,30.0
30,29.0,29.0,29.0,29.0,28.0,28.0,31.0
31,31.0,31.0,31.0,31.0,30.0,30.0,33.0
32,31.0,31.0,32.0,32.0,30.0,30.0,31.0
33,29.0,29.0,28.0,28.0,28.0,28.0,29.0
34,31.0,31.0,30.0,30.0,30.0,30.0,31.0
35,31.0,31.0,30.0,30.0,30.0,30.0,33.0
36,31.0,31.0,30.0,30.0,30.0,30.0,31.0
37,32.0,32.0,31.0,31.0,31.0,31.0,31.0
