Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14
104,37.0,39.0,37.0,40.0,38.0,38.0,36.0,38.0,36.0,38.0,38.0,38.0,37.0,37.0,38.0
105,38.0,38.0,31.0,31.0,37.0,37.0,30.0,37.0,37.0,36.0,36.0,36.0,31.0,38.0,36.0
106,35.0,37.0,36.0,36.0,34.0,34.0,35.0,34.0,34.0,37.0,33.0,33.0,36.0,38.0,37.0
107,37.0,37.0,36.0,38.0,36.0,34.0,36.0,34.0,37.0,38.0,39.0,38.0,36.0,37.0,38.0
108,34.0,34.0,33.0,33.0,33.0,32.0,31.0,32.0,33.0,32.0,32.0,32.0,33.0,34.0,32.0
109,34.0,34.0,33.0,33.0,33.0,35.0,31.0,35.0,35.0,32.0,34.0,32.0,33.0,34.0,32.0
110,38.0,35.0,34.0,38.0,37.0,33.0,36.0,33.0,37.0,34.0,34.0,36.0,34.0,35.0,34.0
111,34.0,34.0,33.0,37.0,33.0,33.0,32.0,33.0,33.0,33.0,32.0,32.0,33.0,34.0,33.0
112,35.0,35.0,34.0,34.0,34.0,34.0,32.0,35.0,35.0,34.0,34.0,34.0,34.0,35.0,34.0
113,39.0,36.0,34.0,38.0,37.0,37.0,37.0,37.0,38.0,37.0,36.0,37.0,34.0,36.0,35.0
114,33.0,33.0,32.0,36.0,32.0,32.0,32.0,33.0,32.0,32.0,32.0,32.0,32.0,33.0,32.0
115,34.0,35.0,34.0,34.0,33.0,34.0,32.0,35.0,34.0,33.0,33.0,33.0,34.0,35.0,33.0
116,38.0,38.0,37.0,37.0,36.0,36.0,37.0,36.0,37.0,36.0,35.0,36.0,37.0,38.0,36.0
117,33.0,33.0,32.0,32.0,32.0,33.0,31.0,33.0,33.0,33.0,33.0,33.0,32.0,34.0,33.0
118,34.0,34.0,33.0,33.0,33.0,35.0,31.0,35.0,35.0,33.0,34.0,33.0,33.0,34.0,33.0
119,38.0,38.0,37.0,37.0,37.0,35.0,36.0,35.0,37.0,36.0,35.0,37.0,37.0,38.0,36.0
120,34.0,34.0,37.0,37.0,33.0,33.0,37.0,33.0,33.0,36.0,36.0,33.0,37.0,33.0,33.0
121,36.0,36.0,38.0,34.0,35.0,37.0,37.0,37.0,37.0,37.0,36.0,34.0,38.0,36.0,35.0
122,39.0,40.0,39.0,39.0,39.0,39.0,42.0,39.0,38.0,39.0,37.0,38.0,39.0,38.0,36.0
123,33.0,36.0,37.0,37.0,35.0,35.0,37.0,35.0,32.0,36.0,36.0,35.0,37.0,33.0,32.0
124,35.0,35.0,38.0,37.0,34.0,36.0,37.0,36.0,36.0,37.0,35.0,34.0,38.0,35.0,34.0
125,39.0,39.0,42.0,42.0,38.0,38.0,42.0,38.0,38.0,38.0,38.0,38.0,42.0,38.0,38.0
126,33.0,37.0,32.0,37.0,36.0,36.0,32.0,36.0,33.0,33.0,33.0,36.0,32.0,34.0,33.0
127,35.0,35.0,34.0,37.0,34.0,35.0,32.0,35.0,35.0,35.0,35.0,35.0,34.0,36.0,35.0
128,39.0,38.0,38.0,42.0,38.0,37.0,37.0,38.0,38.0,39.0,39.0,39.0,38.0,38.0,39.0
129,32.0,35.0,36.0,36.0,34.0,34.0,36.0,34.0,31.0,35.0,35.0,34.0,36.0,32.0,32.0
130,34.0,34.0,37.0,37.0,33.0,35.0,37.0,35.0,35.0,36.0,34.0,33.0,37.0,34.0,33.0
131,38.0,38.0,41.0,41.0,37.0,37.0,41.0,37.0,37.0,37.0,37.0,37.0,41.0,37.0,37.0
132,33.0,36.0,32.0,36.0,35.0,35.0,32.0,35.0,32.0,32.0,32.0,35.0,32.0,33.0,32.0
133,34.0,35.0,34.0,37.0,33.0,34.0,32.0,35.0,34.0,34.0,34.0,34.0,34.0,35.0,34.0
134,38.0,38.0,37.0,41.0,37.0,37.0,37.0,37.0,37.0,38.0,38.0,38.0,37.0,38.0,38.0
135,33.0,33.0,32.0,32.0,32.0,33.0,31.0,33.0,33.0,32.0,33.0,32.0,32.0,33.0,32.0
136,34.0,34.0,33.0,33.0,33.0,35.0,31.0,35.0,35.0,33.0,34.0,33.0,33.0,34.0,33.0
137,38.0,38.0,37.0,38.0,37.0,35.0,36.0,35.0,38.0,37.0,35.0,38.0,37.0,38.0,37.0
138,34.0,37.0,37.0,37.0,36.0,35.0,38.0,37.0,33.0,37.0,36.0,34.0,37.0,34.0,34.0
139,34.0,38.0,39.0,37.0,37.0,37.0,38.0,38.0,38.0,38.0,37.0,35.0,39.0,38.0,36.0
140,39.0,41.0,40.0,40.0,42.0,39.0,44.0,40.0,38.0,43.0,39.0,40.0,40.0,36.0,35.0
141,34.0,37.0,38.0,38.0,36.0,35.0,38.0,37.0,33.0,37.0,36.0,35.0,38.0,34.0,33.0
142,35.0,38.0,38.0,38.0,37.0,37.0,38.0,38.0,37.0,38.0,37.0,35.0,38.0,38.0,36.0
143,39.0,40.0,44.0,44.0,42.0,39.0,44.0,40.0,38.0,43.0,39.0,39.0,44.0,38.0,39.0
144,34.0,37.0,37.0,38.0,35.0,35.0,37.0,36.0,33.0,36.0,36.0,36.0,37.0,35.0,34.0
145,36.0,36.0,38.0,38.0,35.0,37.0,37.0,38.0,37.0,37.0,38.0,35.0,38.0,36.0,35.0
146,39.0,40.0,43.0,44.0,39.0,39.0,43.0,40.0,39.0,41.0,39.0,39.0,43.0,38.0,40.0
147,33.0,36.0,37.0,37.0,35.0,35.0,37.0,36.0,32.0,36.0,36.0,35.0,37.0,33.0,33.0
148,34.0,38.0,37.0,37.0,37.0,37.0,37.0,37.0,36.0,37.0,37.0,36.0,37.0,37.0,35.0
149,38.0,39.0,43.0,43.0,41.0,38.0,43.0,39.0,37.0,42.0,39.0,40.0,43.0,38.0,39.0
150,34.0,36.0,37.0,37.0,35.0,35.0,37.0,36.0,33.0,36.0,36.0,36.0,37.0,34.0,33.0
151,35.0,38.0,38.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,38.0,37.0,38.0,35.0,34.0
152,39.0,40.0,43.0,43.0,41.0,39.0,43.0,39.0,38.0,41.0,39.0,41.0,43.0,39.0,39.0
153,34.0,37.0,32.0,37.0,36.0,35.0,35.0,37.0,33.0,33.0,35.0,36.0,32.0,34.0,33.0
154,35.0,38.0,34.0,37.0,37.0,37.0,32.0,38.0,35.0,35.0,35.0,38.0,34.0,36.0,35.0
155,39.0,39.0,38.0,43.0,42.0,37.0,38.0,38.0,39.0,39.0,40.0,42.0,38.0,39.0,39.0
156,32.0,35.0,36.0,36.0,34.0,34.0,36.0,35.0,31.0,35.0,35.0,34.0,36.0,32.0,32.0
157,33.0,37.0,36.0,36.0,36.0,36.0,36.0,36.0,35.0,36.0,36.0,35.0,36.0,36.0,34.0
158,37.0,38.0,42.0,42.0,40.0,37.0,42.0,38.0,36.0,41.0,38.0,39.0,42.0,37.0,38.0
159,33.0,35.0,36.0,36.0,34.0,34.0,36.0,35.0,32.0,35.0,35.0,35.0,36.0,33.0,32.0
160,34.0,37.0,37.0,37.0,36.0,36.0,37.0,36.0,36.0,36.0,37.0,36.0,37.0,34.0,33.0
161,38.0,39.0,42.0,42.0,40.0,38.0,42.0,38.0,37.0,40.0,38.0,40.0,42.0,38.0,38.0
162,33.0,36.0,32.0,36.0,35.0,35.0,34.0,36.0,32.0,33.0,34.0,35.0,32.0,34.0,33.0
163,34.0,38.0,34.0,37.0,37.0,37.0,32.0,37.0,34.0,34.0,34.0,37.0,34.0,35.0,34.0
164,39.0,38.0,38.0,42.0,41.0,37.0,38.0,37.0,38.0,39.0,39.0,41.0,38.0,39.0,39.0
165,34.0,34.0,31.0,32.0,33.0,33.0,31.0,34.0,33.0,32.0,32.0,32.0,31.0,34.0,32.0
166,34.0,34.0,33.0,33.0,33.0,35.0,31.0,35.0,35.0,33.0,34.0,33.0,33.0,34.0,33.0
167,38.0,38.0,37.0,38.0,37.0,35.0,37.0,35.0,39.0,38.0,34.0,38.0,37.0,39.0,38.0
