Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9
132,52.0,56.0,52.0,52.0,56.0,54.0,52.0,59.0,52.0,59.0
133,54.0,58.0,55.0,55.0,56.0,55.0,55.0,59.0,55.0,59.0
134,55.0,58.0,54.0,54.0,58.0,54.0,54.0,59.0,54.0,59.0
135,53.0,55.0,53.0,53.0,55.0,53.0,53.0,60.0,53.0,60.0
136,54.0,57.0,53.0,53.0,55.0,53.0,53.0,59.0,53.0,59.0
137,55.0,57.0,55.0,55.0,57.0,53.0,55.0,59.0,53.0,59.0
138,53.0,55.0,53.0,53.0,53.0,53.0,53.0,55.0,53.0,55.0
139,53.0,57.0,53.0,53.0,54.0,53.0,53.0,54.0,53.0,52.0
140,54.0,54.0,53.0,52.0,52.0,52.0,52.0,54.0,52.0,54.0
141,52.0,55.0,54.0,54.0,55.0,54.0,54.0,56.0,54.0,56.0
142,53.0,56.0,54.0,54.0,55.0,54.0,54.0,54.0,54.0,54.0
143,55.0,56.0,54.0,53.0,54.0,54.0,53.0,56.0,53.0,55.0
144,53.0,56.0,55.0,55.0,56.0,55.0,55.0,57.0,55.0,57.0
145,54.0,57.0,55.0,55.0,56.0,55.0,55.0,55.0,55.0,55.0
146,55.0,57.0,55.0,54.0,55.0,55.0,54.0,57.0,54.0,56.0
147,51.0,55.0,54.0,54.0,55.0,54.0,54.0,58.0,54.0,58.0
148,52.0,55.0,54.0,54.0,54.0,54.0,54.0,56.0,54.0,56.0
149,55.0,56.0,55.0,55.0,56.0,55.0,55.0,57.0,55.0,57.0
150,52.0,56.0,55.0,55.0,56.0,55.0,55.0,59.0,55.0,59.0
151,53.0,56.0,55.0,55.0,55.0,55.0,55.0,57.0,55.0,57.0
152,55.0,57.0,56.0,56.0,57.0,56.0,56.0,58.0,56.0,58.0
153,53.0,56.0,53.0,53.0,55.0,54.0,53.0,60.0,53.0,60.0
