Turn 6,Turn 7,Score,Connecting Exits,Longest Railway,Longest Highway,Centre Points,Errors,Bonus Point
0,0,51,27,14,7,6,-4,1
0,1,52,28,14,8,6,-4,1
0,2,50,27,12,9,6,-4,1
0,3,53,26,14,9,6,-3,1
0,4,51,28,14,7,6,-4,1
0,5,50,26,13,8,6,-4,1
0,6,51,27,13,8,6,-4,1
0,7,51,28,14,8,6,-6,1
