Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8
0,38.0,39.0,39.0,35.0,35.0,38.0,35.0,37.0,38.0
1,39.0,42.0,42.0,41.0,41.0,39.0,41.0,41.0,41.0
2,40.0,40.0,40.0,37.0,37.0,37.0,37.0,37.0,37.0
3,39.0,40.0,40.0,35.0,35.0,38.0,35.0,37.0,38.0
4,40.0,42.0,42.0,41.0,41.0,39.0,41.0,41.0,41.0
5,42.0,41.0,41.0,40.0,40.0,37.0,40.0,40.0,40.0
6,38.0,38.0,38.0,35.0,35.0,35.0,35.0,37.0,38.0
7,39.0,42.0,42.0,41.0,41.0,39.0,41.0,41.0,41.0
8,42.0,41.0,41.0,41.0,41.0,38.0,41.0,41.0,41.0
9,41.0,39.0,39.0,41.0,41.0,37.0,41.0,41.0,41.0
10,42.0,42.0,42.0,43.0,43.0,43.0,43.0,43.0,43.0
11,43.0,41.0,41.0,41.0,41.0,40.0,41.0,41.0,41.0
12,40.0,38.0,38.0,40.0,40.0,36.0,40.0,40.0,40.0
13,41.0,41.0,41.0,42.0,42.0,42.0,42.0,42.0,42.0
14,42.0,40.0,40.0,40.0,40.0,39.0,40.0,40.0,40.0
15,39.0,39.0,39.0,35.0,35.0,34.0,35.0,36.0,36.0
16,40.0,42.0,42.0,41.0,41.0,38.0,41.0,41.0,41.0
17,40.0,41.0,41.0,40.0,40.0,38.0,40.0,40.0,40.0
18,39.0,39.0,39.0,35.0,34.0,37.0,35.0,36.0,37.0
19,40.0,41.0,41.0,40.0,40.0,38.0,40.0,40.0,40.0
20,42.0,41.0,41.0,40.0,40.0,36.0,40.0,40.0,40.0
21,39.0,39.0,39.0,36.0,35.0,34.0,36.0,37.0,38.0
22,40.0,42.0,42.0,40.0,40.0,38.0,40.0,40.0,40.0
23,42.0,41.0,41.0,41.0,41.0,37.0,41.0,41.0,41.0
24,42.0,40.0,40.0,41.0,41.0,37.0,41.0,41.0,41.0
25,42.0,42.0,42.0,43.0,43.0,43.0,43.0,43.0,43.0
26,44.0,42.0,42.0,41.0,41.0,40.0,41.0,41.0,41.0
27,41.0,39.0,39.0,40.0,40.0,36.0,40.0,40.0,40.0
28,41.0,41.0,41.0,42.0,42.0,42.0,42.0,42.0,42.0
29,43.0,41.0,41.0,40.0,40.0,39.0,40.0,40.0,40.0
30,40.0,40.0,40.0,35.0,35.0,34.0,35.0,36.0,36.0
31,41.0,42.0,42.0,40.0,40.0,38.0,40.0,40.0,40.0
32,42.0,42.0,42.0,40.0,40.0,38.0,40.0,40.0,40.0
33,37.0,40.0,40.0,37.0,36.0,33.0,37.0,37.0,37.0
34,38.0,42.0,42.0,38.0,36.0,38.0,38.0,38.0,38.0
35,42.0,39.0,39.0,41.0,41.0,36.0,41.0,41.0,41.0
36,40.0,40.0,40.0,41.0,41.0,37.0,41.0,41.0,41.0
37,42.0,42.0,42.0,43.0,43.0,43.0,43.0,43.0,43.0
38,43.0,42.0,42.0,42.0,42.0,40.0,42.0,42.0,42.0
39,39.0,39.0,39.0,40.0,40.0,36.0,40.0,40.0,40.0
40,41.0,41.0,41.0,42.0,42.0,42.0,42.0,42.0,42.0
41,42.0,41.0,41.0,41.0,41.0,39.0,41.0,41.0,41.0
42,37.0,37.0,37.0,35.0,35.0,32.0,35.0,36.0,36.0
43,39.0,42.0,42.0,38.0,36.0,38.0,38.0,38.0,38.0
44,42.0,42.0,42.0,41.0,41.0,38.0,41.0,41.0,41.0
45,42.0,37.0,37.0,42.0,42.0,38.0,42.0,42.0,42.0
46,43.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0
47,43.0,42.0,42.0,39.0,39.0,41.0,39.0,39.0,39.0
48,42.0,42.0,42.0,41.0,41.0,37.0,41.0,41.0,41.0
49,43.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0
50,43.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0
51,42.0,43.0,43.0,40.0,40.0,36.0,40.0,40.0,40.0
