Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,56.0,57.0,57.0,56.0,56.0,56.0,54.0,57.0,54.0,54.0,54.0,54.0,56.0,53.0,53.0,53.0
1,57.0,61.0,61.0,57.0,57.0,58.0,59.0,61.0,59.0,59.0,59.0,59.0,57.0,56.0,56.0,56.0
2,61.0,60.0,60.0,61.0,61.0,61.0,56.0,60.0,55.0,55.0,55.0,55.0,61.0,57.0,57.0,57.0
3,56.0,59.0,59.0,60.0,60.0,60.0,55.0,57.0,55.0,57.0,57.0,55.0,56.0,54.0,54.0,56.0
4,58.0,61.0,61.0,61.0,61.0,61.0,59.0,61.0,59.0,59.0,59.0,59.0,58.0,56.0,56.0,57.0
5,61.0,61.0,61.0,61.0,61.0,61.0,59.0,60.0,59.0,59.0,59.0,59.0,61.0,58.0,58.0,61.0
6,56.0,57.0,57.0,56.0,56.0,56.0,55.0,57.0,54.0,54.0,54.0,54.0,56.0,54.0,54.0,54.0
7,59.0,60.0,60.0,59.0,59.0,59.0,57.0,60.0,56.0,56.0,56.0,56.0,59.0,57.0,57.0,57.0
8,61.0,59.0,59.0,61.0,61.0,61.0,60.0,59.0,60.0,60.0,60.0,60.0,61.0,56.0,56.0,56.0
9,55.0,57.0,57.0,55.0,55.0,56.0,55.0,57.0,54.0,54.0,54.0,54.0,55.0,56.0,56.0,56.0
10,57.0,59.0,59.0,57.0,57.0,58.0,60.0,59.0,60.0,60.0,60.0,60.0,57.0,58.0,58.0,58.0
11,61.0,60.0,60.0,61.0,61.0,61.0,56.0,60.0,55.0,55.0,55.0,55.0,61.0,62.0,62.0,62.0
12,55.0,56.0,56.0,55.0,55.0,55.0,54.0,56.0,53.0,53.0,53.0,53.0,55.0,55.0,55.0,55.0
13,57.0,58.0,58.0,57.0,57.0,57.0,59.0,58.0,59.0,59.0,59.0,59.0,57.0,57.0,57.0,57.0
14,61.0,60.0,60.0,61.0,61.0,61.0,58.0,60.0,58.0,58.0,58.0,58.0,61.0,61.0,61.0,61.0
15,56.0,57.0,57.0,56.0,56.0,56.0,55.0,57.0,54.0,54.0,54.0,54.0,56.0,54.0,54.0,54.0
16,58.0,59.0,59.0,58.0,58.0,58.0,57.0,59.0,56.0,56.0,56.0,56.0,58.0,56.0,56.0,56.0
17,59.0,61.0,61.0,59.0,59.0,61.0,59.0,61.0,59.0,59.0,59.0,59.0,59.0,56.0,56.0,56.0
18,55.0,58.0,58.0,59.0,59.0,59.0,55.0,56.0,55.0,57.0,57.0,55.0,55.0,54.0,54.0,55.0
19,57.0,60.0,60.0,60.0,60.0,60.0,58.0,60.0,58.0,59.0,59.0,58.0,57.0,56.0,56.0,57.0
20,60.0,60.0,60.0,61.0,61.0,61.0,59.0,59.0,59.0,59.0,59.0,59.0,60.0,57.0,57.0,61.0
21,56.0,57.0,57.0,56.0,56.0,56.0,56.0,57.0,56.0,58.0,58.0,56.0,56.0,55.0,55.0,56.0
22,58.0,59.0,59.0,58.0,58.0,58.0,57.0,59.0,57.0,59.0,59.0,57.0,58.0,56.0,56.0,57.0
23,60.0,59.0,59.0,61.0,61.0,61.0,60.0,59.0,60.0,60.0,60.0,60.0,60.0,56.0,56.0,61.0
24,55.0,58.0,58.0,59.0,59.0,59.0,56.0,57.0,56.0,58.0,58.0,56.0,55.0,56.0,56.0,60.0
