Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5
0,46.0,46.0,46.0,46.0,46.0,46.0
1,47.0,47.0,47.0,47.0,48.0,47.0
2,48.0,48.0,48.0,48.0,48.0,45.0
3,46.0,46.0,51.0,51.0,49.0,50.0
4,52.0,52.0,48.0,48.0,51.0,52.0
5,48.0,48.0,48.0,48.0,48.0,47.0
6,45.0,45.0,47.0,47.0,46.0,51.0
7,48.0,48.0,48.0,48.0,48.0,52.0
8,47.0,47.0,47.0,47.0,49.0,47.0
9,48.0,48.0,48.0,48.0,47.0,48.0
10,49.0,49.0,48.0,48.0,49.0,48.0
11,50.0,50.0,50.0,50.0,48.0,48.0
12,47.0,47.0,47.0,47.0,46.0,50.0
13,48.0,48.0,48.0,48.0,48.0,52.0
14,49.0,49.0,49.0,49.0,48.0,47.0
15,42.0,42.0,46.0,46.0,46.0,46.0
16,48.0,48.0,48.0,48.0,47.0,47.0
17,47.0,47.0,47.0,47.0,48.0,42.0
18,45.0,45.0,51.0,51.0,49.0,49.0
19,52.0,52.0,52.0,52.0,51.0,51.0
20,47.0,47.0,52.0,52.0,50.0,51.0
21,45.0,45.0,51.0,51.0,49.0,50.0
22,52.0,52.0,52.0,52.0,51.0,51.0
23,47.0,47.0,52.0,52.0,51.0,52.0
24,47.0,47.0,48.0,48.0,46.0,49.0
25,49.0,49.0,49.0,49.0,48.0,50.0
26,49.0,49.0,49.0,49.0,48.0,49.0
27,46.0,46.0,50.0,50.0,45.0,49.0
28,52.0,52.0,52.0,52.0,50.0,51.0
29,52.0,52.0,52.0,52.0,50.0,51.0
30,46.0,46.0,46.0,46.0,45.0,49.0
31,48.0,48.0,48.0,48.0,46.0,50.0
32,47.0,47.0,48.0,48.0,47.0,47.0
33,46.0,46.0,46.0,46.0,46.0,50.0
34,47.0,47.0,47.0,47.0,47.0,51.0
35,48.0,48.0,48.0,48.0,49.0,52.0
36,47.0,47.0,47.0,47.0,47.0,49.0
37,49.0,49.0,49.0,49.0,49.0,50.0
38,49.0,49.0,49.0,49.0,48.0,49.0
39,47.0,47.0,46.0,46.0,46.0,49.0
40,48.0,48.0,52.0,52.0,48.0,51.0
41,48.0,48.0,52.0,52.0,48.0,51.0
42,47.0,47.0,46.0,46.0,46.0,49.0
43,47.0,47.0,47.0,47.0,47.0,50.0
44,48.0,48.0,48.0,48.0,48.0,47.0
45,48.0,48.0,48.0,48.0,47.0,48.0
46,49.0,49.0,49.0,49.0,48.0,48.0
47,50.0,50.0,50.0,50.0,48.0,48.0
48,47.0,47.0,47.0,47.0,46.0,49.0
49,48.0,48.0,48.0,48.0,48.0,50.0
50,49.0,49.0,49.0,49.0,48.0,47.0
51,47.0,47.0,48.0,48.0,46.0,46.0
52,49.0,49.0,49.0,49.0,48.0,47.0
