Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5
0,41.0,43.0,44.0,44.0,47.0,41.0
1,41.0,43.0,44.0,44.0,47.0,42.0
2,47.0,43.0,44.0,44.0,49.0,46.0
3,46.0,45.0,47.0,46.0,48.0,45.0
4,42.0,44.0,46.0,46.0,48.0,45.0
5,47.0,44.0,46.0,46.0,49.0,47.0
6,46.0,45.0,47.0,46.0,48.0,45.0
7,42.0,43.0,46.0,46.0,49.0,45.0
8,47.0,43.0,46.0,46.0,50.0,47.0
9,44.0,47.0,47.0,46.0,46.0,42.0
10,43.0,43.0,45.0,46.0,49.0,43.0
11,45.0,45.0,46.0,46.0,49.0,45.0
12,49.0,46.0,47.0,46.0,48.0,47.0
13,48.0,42.0,45.0,45.0,48.0,47.0
14,48.0,48.0,49.0,49.0,50.0,47.0
15,45.0,45.0,47.0,46.0,45.0,45.0
16,45.0,42.0,45.0,45.0,46.0,45.0
17,45.0,44.0,45.0,45.0,47.0,44.0
18,47.0,48.0,51.0,51.0,48.0,45.0
19,46.0,43.0,47.0,47.0,48.0,46.0
20,51.0,44.0,48.0,48.0,51.0,46.0
21,47.0,48.0,51.0,51.0,48.0,45.0
22,46.0,43.0,47.0,47.0,49.0,46.0
23,51.0,44.0,48.0,48.0,51.0,46.0
24,48.0,49.0,52.0,52.0,47.0,45.0
25,45.0,46.0,47.0,47.0,50.0,46.0
26,47.0,48.0,48.0,48.0,49.0,44.0
27,53.0,48.0,51.0,51.0,52.0,50.0
28,50.0,45.0,47.0,47.0,51.0,51.0
29,50.0,49.0,51.0,51.0,53.0,48.0
30,46.0,48.0,51.0,51.0,47.0,50.0
31,47.0,45.0,47.0,47.0,47.0,51.0
32,47.0,47.0,48.0,48.0,48.0,46.0
33,46.0,47.0,47.0,47.0,47.0,44.0
34,44.0,43.0,43.0,43.0,50.0,45.0
35,47.0,43.0,44.0,44.0,50.0,46.0
36,46.0,48.0,52.0,52.0,46.0,45.0
37,45.0,46.0,47.0,47.0,50.0,46.0
38,47.0,48.0,48.0,48.0,50.0,45.0
39,49.0,48.0,51.0,51.0,48.0,50.0
40,50.0,46.0,47.0,47.0,49.0,51.0
41,50.0,48.0,51.0,51.0,53.0,48.0
42,46.0,48.0,47.0,47.0,46.0,50.0
43,47.0,46.0,47.0,47.0,47.0,51.0
44,47.0,47.0,48.0,48.0,49.0,46.0
45,49.0,45.0,48.0,48.0,46.0,47.0
46,49.0,45.0,45.0,47.0,47.0,47.0
47,45.0,46.0,45.0,45.0,49.0,44.0
48,54.0,49.0,53.0,53.0,51.0,52.0
49,54.0,50.0,50.0,52.0,52.0,52.0
50,50.0,51.0,50.0,50.0,50.0,49.0
51,46.0,49.0,52.0,52.0,46.0,45.0
52,46.0,47.0,50.0,50.0,49.0,45.0
53,44.0,48.0,47.0,47.0,49.0,47.0
54,53.0,48.0,52.0,52.0,50.0,51.0
55,53.0,49.0,49.0,51.0,51.0,51.0
56,50.0,50.0,49.0,49.0,49.0,48.0
57,47.0,48.0,51.0,51.0,47.0,50.0
58,47.0,46.0,49.0,49.0,48.0,46.0
59,47.0,47.0,46.0,46.0,48.0,46.0
60,46.0,44.0,46.0,46.0,45.0,50.0
61,46.0,42.0,44.0,44.0,46.0,44.0
62,43.0,42.0,41.0,45.0,46.0,45.0
63,46.0,47.0,51.0,51.0,47.0,44.0
64,46.0,44.0,47.0,47.0,47.0,45.0
65,50.0,44.0,48.0,48.0,50.0,45.0
66,47.0,47.0,51.0,51.0,47.0,44.0
67,47.0,44.0,47.0,47.0,48.0,45.0
68,51.0,44.0,48.0,48.0,51.0,45.0
69,47.0,48.0,53.0,53.0,46.0,44.0
70,49.0,45.0,48.0,48.0,49.0,45.0
71,51.0,47.0,49.0,49.0,51.0,44.0
72,52.0,47.0,52.0,52.0,51.0,49.0
73,54.0,44.0,48.0,48.0,52.0,50.0
74,54.0,48.0,50.0,50.0,53.0,47.0
75,47.0,47.0,51.0,51.0,46.0,49.0
76,47.0,44.0,48.0,48.0,47.0,50.0
77,51.0,46.0,49.0,49.0,51.0,45.0
78,47.0,46.0,47.0,47.0,47.0,44.0
79,47.0,43.0,43.0,43.0,49.0,45.0
80,51.0,43.0,44.0,44.0,51.0,45.0
81,48.0,48.0,53.0,53.0,46.0,44.0
82,49.0,46.0,48.0,48.0,50.0,45.0
83,51.0,48.0,49.0,49.0,51.0,44.0
84,53.0,47.0,52.0,52.0,51.0,49.0
85,54.0,45.0,48.0,48.0,52.0,50.0
86,54.0,47.0,50.0,50.0,53.0,48.0
87,47.0,47.0,47.0,47.0,46.0,49.0
88,47.0,45.0,48.0,48.0,47.0,50.0
89,51.0,47.0,49.0,49.0,51.0,45.0
90,49.0,46.0,48.0,48.0,46.0,47.0
91,50.0,49.0,45.0,46.0,50.0,48.0
92,50.0,50.0,46.0,46.0,49.0,45.0
93,54.0,49.0,53.0,53.0,51.0,52.0
94,55.0,54.0,50.0,51.0,52.0,53.0
95,55.0,55.0,51.0,51.0,53.0,50.0
96,46.0,48.0,53.0,53.0,46.0,44.0
97,47.0,49.0,50.0,50.0,50.0,45.0
98,47.0,50.0,51.0,51.0,49.0,46.0
99,53.0,48.0,52.0,52.0,50.0,51.0
100,54.0,53.0,49.0,50.0,51.0,52.0
101,54.0,54.0,50.0,50.0,53.0,49.0
102,51.0,47.0,52.0,52.0,50.0,49.0
103,47.0,48.0,49.0,49.0,50.0,48.0
104,47.0,49.0,50.0,50.0,53.0,47.0
105,46.0,43.0,47.0,47.0,45.0,49.0
106,47.0,45.0,44.0,44.0,46.0,46.0
107,47.0,46.0,45.0,45.0,48.0,46.0
108,46.0,42.0,43.0,43.0,44.0,41.0
109,41.0,39.0,38.0,38.0,46.0,42.0
110,44.0,43.0,39.0,41.0,45.0,44.0
111,46.0,47.0,49.0,49.0,45.0,41.0
112,43.0,44.0,44.0,44.0,45.0,43.0
113,44.0,48.0,45.0,46.0,48.0,44.0
114,46.0,46.0,48.0,48.0,47.0,45.0
115,48.0,43.0,44.0,44.0,49.0,48.0
116,48.0,48.0,46.0,46.0,53.0,48.0
117,46.0,43.0,43.0,43.0,44.0,45.0
118,47.0,43.0,44.0,44.0,46.0,46.0
119,47.0,47.0,45.0,46.0,50.0,43.0
120,49.0,47.0,45.0,45.0,46.0,47.0
121,50.0,46.0,44.0,44.0,47.0,48.0
122,50.0,51.0,46.0,46.0,50.0,45.0
123,54.0,50.0,49.0,49.0,51.0,52.0
124,55.0,51.0,49.0,49.0,52.0,53.0
125,55.0,56.0,51.0,51.0,53.0,50.0
126,46.0,48.0,49.0,49.0,46.0,44.0
127,47.0,48.0,48.0,48.0,50.0,45.0
128,47.0,50.0,51.0,51.0,50.0,47.0
129,53.0,49.0,48.0,48.0,50.0,51.0
130,54.0,50.0,48.0,48.0,51.0,52.0
131,54.0,55.0,50.0,50.0,53.0,49.0
132,46.0,47.0,48.0,48.0,47.0,45.0
133,48.0,47.0,47.0,47.0,49.0,48.0
134,48.0,49.0,50.0,50.0,53.0,47.0
135,46.0,43.0,43.0,43.0,44.0,45.0
136,47.0,42.0,42.0,42.0,46.0,46.0
137,47.0,47.0,45.0,45.0,48.0,46.0
138,49.0,44.0,42.0,43.0,45.0,43.0
139,48.0,43.0,43.0,44.0,47.0,44.0
140,45.0,44.0,44.0,45.0,47.0,44.0
141,54.0,49.0,47.0,48.0,48.0,48.0
142,53.0,48.0,48.0,49.0,52.0,49.0
143,50.0,49.0,49.0,50.0,49.0,49.0
144,49.0,48.0,45.0,45.0,46.0,47.0
145,48.0,47.0,45.0,45.0,47.0,44.0
146,44.0,48.0,45.0,47.0,47.0,45.0
147,54.0,54.0,51.0,51.0,51.0,52.0
148,53.0,53.0,51.0,51.0,52.0,53.0
149,50.0,54.0,52.0,52.0,52.0,50.0
150,54.0,49.0,47.0,47.0,51.0,52.0
151,53.0,47.0,48.0,48.0,52.0,49.0
152,49.0,50.0,49.0,52.0,52.0,48.0
153,46.0,48.0,45.0,45.0,46.0,44.0
154,45.0,47.0,47.0,47.0,47.0,43.0
155,43.0,48.0,46.0,46.0,47.0,45.0
156,53.0,53.0,50.0,50.0,50.0,51.0
157,52.0,52.0,50.0,50.0,51.0,52.0
158,49.0,53.0,51.0,51.0,51.0,49.0
159,53.0,48.0,47.0,47.0,50.0,51.0
160,52.0,46.0,48.0,48.0,51.0,52.0
161,50.0,50.0,49.0,51.0,51.0,49.0
162,46.0,47.0,44.0,44.0,46.0,44.0
163,47.0,46.0,46.0,46.0,47.0,48.0
164,45.0,47.0,45.0,45.0,48.0,46.0
165,46.0,43.0,39.0,39.0,45.0,44.0
166,45.0,42.0,41.0,41.0,45.0,42.0
167,42.0,43.0,40.0,43.0,45.0,42.0
