Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7
0,45.0,45.0,44.0,45.0,45.0,48.0,46.0,42.0
1,43.0,45.0,46.0,41.0,41.0,44.0,47.0,40.0
2,41.0,43.0,45.0,41.0,41.0,44.0,48.0,44.0
3,44.0,44.0,45.0,45.0,45.0,47.0,45.0,45.0
4,43.0,45.0,45.0,43.0,43.0,44.0,49.0,43.0
5,41.0,43.0,46.0,41.0,41.0,43.0,47.0,44.0
6,45.0,45.0,42.0,46.0,46.0,46.0,45.0,46.0
7,41.0,43.0,46.0,41.0,41.0,45.0,47.0,44.0
8,42.0,43.0,47.0,41.0,41.0,44.0,47.0,45.0
9,46.0,46.0,45.0,43.0,46.0,46.0,46.0,46.0
10,48.0,48.0,49.0,44.0,45.0,47.0,49.0,45.0
11,46.0,46.0,47.0,45.0,45.0,47.0,48.0,48.0
12,45.0,45.0,44.0,45.0,45.0,47.0,46.0,45.0
13,47.0,47.0,48.0,46.0,46.0,46.0,49.0,44.0
14,46.0,46.0,46.0,46.0,46.0,48.0,47.0,47.0
15,45.0,45.0,43.0,46.0,46.0,46.0,47.0,46.0
16,48.0,48.0,46.0,47.0,47.0,47.0,46.0,45.0
17,47.0,47.0,45.0,47.0,47.0,47.0,46.0,48.0
18,43.0,43.0,44.0,44.0,44.0,46.0,44.0,44.0
19,42.0,44.0,44.0,44.0,44.0,43.0,49.0,42.0
20,41.0,43.0,45.0,41.0,41.0,43.0,46.0,43.0
21,44.0,44.0,43.0,45.0,45.0,45.0,44.0,45.0
22,43.0,45.0,45.0,45.0,45.0,44.0,49.0,43.0
23,41.0,43.0,46.0,40.0,40.0,43.0,46.0,44.0
24,45.0,45.0,45.0,44.0,45.0,45.0,45.0,46.0
25,47.0,47.0,48.0,44.0,44.0,46.0,48.0,45.0
26,47.0,47.0,48.0,45.0,45.0,46.0,47.0,48.0
27,44.0,44.0,45.0,44.0,44.0,46.0,46.0,45.0
28,48.0,48.0,47.0,48.0,48.0,48.0,49.0,44.0
29,46.0,46.0,47.0,46.0,46.0,47.0,46.0,47.0
30,44.0,44.0,42.0,45.0,45.0,45.0,47.0,45.0
