Turn 6,Turn 7,Score,Connecting Exits,Longest Railway,Longest Highway,Centre Points,Errors,Bonus Point
0,0,54,32,11,9,7,-5,0
0,1,54,32,12,9,6,-5,0
0,2,57,32,15,9,6,-5,0
