Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11
54,60.0,60.0,62.0,63.0,63.0,63.0,65.0,53.0,63.0,64.0,64.0,64.0
55,58.0,58.0,60.0,57.0,57.0,57.0,55.0,62.0,65.0,56.0,54.0,58.0
56,57.0,57.0,58.0,52.0,56.0,59.0,57.0,59.0,65.0,56.0,55.0,61.0
57,61.0,61.0,63.0,64.0,64.0,64.0,66.0,54.0,64.0,65.0,65.0,65.0
58,59.0,59.0,59.0,58.0,58.0,58.0,56.0,63.0,66.0,57.0,55.0,59.0
59,57.0,57.0,58.0,53.0,57.0,60.0,58.0,60.0,66.0,57.0,56.0,61.0
60,62.0,62.0,52.0,65.0,65.0,64.0,56.0,55.0,64.0,55.0,54.0,54.0
61,58.0,57.0,53.0,59.0,59.0,58.0,46.0,64.0,66.0,47.0,45.0,49.0
62,57.0,57.0,55.0,54.0,58.0,60.0,48.0,61.0,66.0,47.0,46.0,50.0
63,66.0,66.0,65.0,60.0,62.0,61.0,64.0,60.0,59.0,64.0,52.0,52.0
64,60.0,60.0,62.0,63.0,64.0,55.0,60.0,62.0,61.0,60.0,58.0,53.0
65,60.0,60.0,58.0,62.0,64.0,57.0,61.0,66.0,61.0,61.0,59.0,54.0
66,67.0,67.0,60.0,60.0,63.0,62.0,61.0,61.0,56.0,65.0,53.0,49.0
67,61.0,61.0,63.0,64.0,64.0,56.0,61.0,63.0,58.0,61.0,59.0,54.0
68,61.0,61.0,59.0,63.0,63.0,56.0,62.0,63.0,61.0,62.0,60.0,55.0
69,58.0,58.0,64.0,59.0,61.0,61.0,60.0,61.0,56.0,64.0,64.0,60.0
70,53.0,53.0,58.0,63.0,64.0,56.0,62.0,63.0,57.0,61.0,61.0,61.0
71,54.0,54.0,57.0,63.0,63.0,56.0,61.0,67.0,61.0,61.0,61.0,61.0
72,66.0,66.0,68.0,62.0,62.0,62.0,64.0,66.0,62.0,69.0,68.0,64.0
73,60.0,60.0,62.0,62.0,63.0,63.0,66.0,62.0,56.0,65.0,65.0,65.0
74,59.0,59.0,61.0,62.0,64.0,63.0,65.0,66.0,60.0,65.0,65.0,65.0
75,67.0,67.0,57.0,63.0,63.0,63.0,59.0,67.0,63.0,59.0,57.0,53.0
76,61.0,61.0,56.0,63.0,64.0,64.0,56.0,63.0,57.0,55.0,54.0,54.0
77,60.0,60.0,55.0,62.0,64.0,64.0,55.0,63.0,61.0,55.0,54.0,54.0
78,62.0,62.0,50.0,58.0,58.0,63.0,62.0,58.0,56.0,62.0,49.0,50.0
79,56.0,56.0,57.0,60.0,60.0,57.0,62.0,60.0,58.0,62.0,55.0,55.0
80,56.0,56.0,52.0,60.0,60.0,57.0,63.0,60.0,58.0,63.0,56.0,56.0
81,54.0,54.0,60.0,58.0,58.0,62.0,61.0,58.0,57.0,61.0,60.0,61.0
82,54.0,54.0,59.0,60.0,60.0,57.0,62.0,60.0,58.0,62.0,62.0,62.0
83,53.0,53.0,58.0,64.0,64.0,57.0,62.0,64.0,62.0,62.0,62.0,62.0
84,62.0,62.0,64.0,63.0,63.0,63.0,64.0,63.0,63.0,65.0,64.0,65.0
85,61.0,61.0,63.0,59.0,59.0,64.0,66.0,59.0,57.0,66.0,66.0,66.0
86,60.0,60.0,62.0,63.0,63.0,64.0,66.0,63.0,61.0,66.0,66.0,66.0
87,63.0,63.0,53.0,64.0,64.0,64.0,60.0,64.0,64.0,60.0,53.0,54.0
88,62.0,62.0,57.0,60.0,60.0,65.0,56.0,60.0,58.0,56.0,55.0,55.0
89,61.0,61.0,56.0,60.0,60.0,65.0,56.0,60.0,59.0,56.0,55.0,55.0
90,53.0,53.0,52.0,60.0,62.0,56.0,59.0,54.0,57.0,60.0,60.0,60.0
91,51.0,51.0,56.0,54.0,56.0,52.0,49.0,57.0,59.0,52.0,56.0,56.0
92,50.0,51.0,54.0,51.0,53.0,55.0,53.0,58.0,62.0,52.0,51.0,56.0
93,55.0,55.0,57.0,61.0,63.0,63.0,63.0,57.0,63.0,64.0,64.0,64.0
94,58.0,58.0,60.0,53.0,55.0,58.0,53.0,56.0,58.0,56.0,60.0,60.0
95,57.0,57.0,58.0,53.0,55.0,59.0,57.0,57.0,61.0,56.0,55.0,60.0
96,55.0,55.0,58.0,58.0,59.0,63.0,61.0,58.0,63.0,60.0,60.0,60.0
97,59.0,59.0,54.0,51.0,53.0,59.0,51.0,55.0,59.0,52.0,50.0,54.0
98,57.0,57.0,58.0,54.0,56.0,59.0,53.0,56.0,62.0,52.0,51.0,56.0
99,59.0,59.0,61.0,62.0,62.0,62.0,64.0,52.0,62.0,63.0,63.0,63.0
100,57.0,57.0,59.0,56.0,56.0,56.0,54.0,61.0,64.0,55.0,53.0,57.0
101,59.0,59.0,61.0,52.0,57.0,58.0,56.0,58.0,64.0,55.0,54.0,60.0
102,60.0,60.0,62.0,63.0,63.0,63.0,65.0,53.0,63.0,64.0,64.0,64.0
103,58.0,58.0,58.0,57.0,57.0,57.0,55.0,62.0,65.0,56.0,54.0,58.0
104,60.0,60.0,62.0,53.0,58.0,59.0,57.0,59.0,65.0,56.0,55.0,60.0
105,61.0,61.0,51.0,64.0,64.0,63.0,55.0,54.0,64.0,54.0,53.0,53.0
106,57.0,57.0,52.0,58.0,58.0,57.0,48.0,63.0,66.0,49.0,44.0,48.0
107,61.0,61.0,57.0,54.0,59.0,59.0,48.0,60.0,66.0,48.0,45.0,49.0
108,49.0,49.0,51.0,51.0,53.0,50.0,50.0,51.0,45.0,51.0,40.0,39.0
109,49.0,49.0,51.0,53.0,55.0,48.0,51.0,53.0,49.0,52.0,46.0,45.0
110,51.0,51.0,53.0,53.0,55.0,51.0,51.0,53.0,52.0,52.0,46.0,45.0
111,49.0,49.0,52.0,53.0,53.0,53.0,57.0,53.0,46.0,57.0,48.0,48.0
112,49.0,49.0,53.0,53.0,55.0,47.0,58.0,53.0,49.0,58.0,51.0,51.0
113,49.0,50.0,54.0,57.0,59.0,50.0,58.0,57.0,52.0,58.0,52.0,52.0
114,54.0,54.0,56.0,52.0,58.0,50.0,61.0,52.0,50.0,61.0,52.0,52.0
115,55.0,55.0,57.0,52.0,54.0,53.0,62.0,52.0,48.0,62.0,55.0,55.0
116,56.0,56.0,58.0,56.0,58.0,54.0,62.0,56.0,51.0,62.0,56.0,56.0
117,55.0,55.0,51.0,52.0,59.0,51.0,51.0,52.0,51.0,51.0,41.0,41.0
118,56.0,56.0,51.0,53.0,55.0,54.0,52.0,53.0,49.0,52.0,45.0,45.0
119,57.0,57.0,57.0,53.0,55.0,55.0,52.0,53.0,52.0,52.0,46.0,46.0
120,49.0,49.0,52.0,55.0,57.0,53.0,57.0,46.0,50.0,57.0,50.0,51.0
121,48.0,48.0,50.0,52.0,54.0,48.0,50.0,51.0,53.0,51.0,52.0,52.0
122,48.0,48.0,52.0,52.0,54.0,51.0,54.0,52.0,56.0,53.0,52.0,52.0
123,54.0,54.0,56.0,56.0,58.0,53.0,61.0,50.0,53.0,61.0,54.0,55.0
124,52.0,52.0,54.0,51.0,53.0,54.0,54.0,50.0,52.0,55.0,56.0,56.0
125,54.0,55.0,58.0,51.0,53.0,54.0,58.0,51.0,55.0,57.0,56.0,56.0
126,55.0,55.0,53.0,52.0,54.0,54.0,57.0,50.0,54.0,57.0,47.0,46.0
127,53.0,53.0,53.0,48.0,52.0,55.0,50.0,48.0,49.0,51.0,51.0,51.0
128,55.0,55.0,59.0,52.0,54.0,55.0,53.0,48.0,52.0,53.0,52.0,52.0
129,54.0,54.0,56.0,55.0,57.0,48.0,60.0,49.0,49.0,60.0,50.0,49.0
130,54.0,54.0,56.0,52.0,52.0,52.0,53.0,53.0,53.0,54.0,54.0,54.0
131,60.0,60.0,62.0,52.0,58.0,53.0,57.0,52.0,54.0,56.0,55.0,55.0
132,55.0,55.0,57.0,51.0,58.0,49.0,61.0,50.0,50.0,61.0,51.0,50.0
133,55.0,55.0,57.0,53.0,53.0,53.0,54.0,54.0,54.0,55.0,55.0,55.0
134,61.0,61.0,63.0,53.0,59.0,54.0,57.0,53.0,55.0,57.0,56.0,56.0
135,56.0,56.0,52.0,52.0,59.0,49.0,51.0,51.0,51.0,51.0,41.0,41.0
136,56.0,56.0,51.0,54.0,54.0,54.0,49.0,55.0,55.0,50.0,45.0,45.0
137,62.0,62.0,58.0,54.0,60.0,55.0,49.0,54.0,56.0,49.0,46.0,46.0
138,50.0,50.0,53.0,46.0,50.0,50.0,47.0,48.0,51.0,48.0,50.0,51.0
139,47.0,47.0,50.0,51.0,53.0,43.0,53.0,49.0,54.0,50.0,48.0,45.0
140,48.0,48.0,51.0,48.0,49.0,43.0,49.0,50.0,57.0,50.0,48.0,47.0
141,55.0,55.0,57.0,50.0,51.0,53.0,51.0,47.0,53.0,52.0,54.0,55.0
142,52.0,52.0,58.0,50.0,56.0,47.0,57.0,48.0,53.0,54.0,52.0,49.0
143,54.0,54.0,55.0,50.0,51.0,49.0,53.0,49.0,56.0,54.0,52.0,51.0
144,56.0,56.0,53.0,50.0,52.0,54.0,48.0,47.0,54.0,48.0,50.0,51.0
145,53.0,53.0,59.0,51.0,53.0,48.0,49.0,49.0,54.0,50.0,48.0,45.0
146,54.0,54.0,55.0,51.0,52.0,50.0,53.0,49.0,57.0,50.0,48.0,47.0
147,54.0,54.0,56.0,50.0,50.0,52.0,51.0,46.0,52.0,51.0,53.0,54.0
148,60.0,60.0,62.0,52.0,57.0,46.0,56.0,52.0,54.0,53.0,51.0,48.0
149,54.0,54.0,56.0,52.0,55.0,48.0,56.0,50.0,55.0,53.0,51.0,50.0
150,55.0,55.0,57.0,51.0,51.0,53.0,52.0,46.0,53.0,52.0,54.0,55.0
151,61.0,61.0,63.0,53.0,58.0,47.0,53.0,53.0,55.0,54.0,52.0,49.0
152,55.0,55.0,57.0,53.0,56.0,49.0,57.0,51.0,56.0,54.0,52.0,51.0
153,56.0,56.0,52.0,52.0,52.0,54.0,48.0,46.0,54.0,47.0,45.0,44.0
154,62.0,62.0,58.0,54.0,59.0,48.0,49.0,53.0,56.0,50.0,48.0,42.0
155,56.0,56.0,55.0,54.0,54.0,50.0,52.0,52.0,56.0,49.0,47.0,44.0
156,53.0,53.0,55.0,49.0,49.0,48.0,50.0,45.0,48.0,50.0,48.0,50.0
157,59.0,59.0,61.0,51.0,56.0,43.0,55.0,51.0,52.0,52.0,50.0,44.0
158,53.0,53.0,55.0,55.0,55.0,46.0,55.0,48.0,54.0,52.0,50.0,48.0
159,54.0,54.0,56.0,50.0,50.0,49.0,51.0,45.0,49.0,51.0,49.0,48.0
160,60.0,60.0,62.0,52.0,57.0,44.0,52.0,52.0,53.0,53.0,51.0,45.0
161,54.0,54.0,56.0,56.0,56.0,47.0,56.0,49.0,55.0,53.0,51.0,48.0
162,55.0,55.0,56.0,51.0,51.0,48.0,52.0,44.0,48.0,51.0,49.0,48.0
163,61.0,61.0,57.0,53.0,58.0,45.0,53.0,53.0,54.0,54.0,52.0,46.0
164,55.0,55.0,57.0,57.0,57.0,48.0,56.0,50.0,55.0,53.0,51.0,48.0
165,55.0,55.0,51.0,52.0,52.0,47.0,45.0,45.0,47.0,45.0,38.0,39.0
166,56.0,56.0,51.0,54.0,54.0,45.0,43.0,53.0,55.0,44.0,41.0,35.0
167,56.0,56.0,54.0,58.0,58.0,47.0,46.0,51.0,56.0,43.0,40.0,37.0
