0,45.0
1,46.0
2,49.0
3,46.0
4,48.0
5,49.0
6,46.0
7,49.0
8,49.0
9,46.0
10,49.0
11,49.0
12,46.0
13,48.0
14,48.0
15,46.0
16,46.0
17,46.0
18,46.0
19,48.0
20,49.0
21,46.0
22,49.0
23,49.0
24,46.0
25,49.0
26,49.0
27,46.0
28,48.0
29,48.0
30,46.0
31,46.0
32,48.0
33,45.0
34,46.0
35,46.0
36,45.0
37,46.0
38,46.0
39,45.0
40,46.0
41,48.0
42,45.0
43,46.0
44,49.0
45,45.0
46,46.0
47,49.0
48,45.0
49,48.0
50,49.0
51,45.0
52,49.0
53,49.0
54,44.0
55,47.0
56,48.0
57,44.0
58,48.0
59,48.0
60,44.0
61,46.0
62,46.0
63,45.0
64,47.0
65,48.0
66,45.0
67,48.0
68,48.0
69,45.0
70,48.0
71,48.0
72,45.0
73,47.0
74,47.0
75,45.0
76,46.0
77,48.0
78,45.0
79,46.0
80,46.0
81,45.0
82,46.0
83,46.0
84,45.0
85,46.0
86,48.0
87,45.0
88,46.0
89,49.0
90,45.0
91,46.0
92,49.0
93,45.0
94,48.0
95,49.0
96,45.0
97,49.0
98,49.0
99,44.0
100,47.0
101,48.0
102,44.0
103,48.0
104,48.0
105,44.0
106,46.0
107,46.0
108,42.0
109,43.0
110,43.0
111,42.0
112,43.0
113,43.0
114,42.0
115,43.0
116,45.0
117,42.0
118,43.0
119,46.0
120,42.0
121,43.0
122,46.0
123,42.0
124,45.0
125,46.0
126,42.0
127,46.0
128,46.0
129,41.0
130,44.0
131,45.0
132,41.0
133,45.0
134,45.0
135,41.0
136,43.0
137,43.0
138,42.0
139,38.0
140,41.0
141,42.0
142,38.0
143,41.0
144,42.0
145,39.0
146,41.0
147,42.0
148,38.0
149,41.0
150,42.0
151,39.0
152,41.0
153,42.0
154,39.0
155,41.0
156,41.0
157,37.0
158,40.0
159,41.0
160,38.0
161,40.0
162,41.0
163,38.0
164,40.0
165,41.0
166,37.0
167,40.0
