Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14
86,52.0,57.0,52.0,57.0,56.0,57.0,58.0,54.0,57.0,51.0,56.0,57.0,57.0,57.0,57.0
87,59.0,59.0,51.0,55.0,59.0,59.0,44.0,55.0,50.0,49.0,54.0,48.0,48.0,48.0,50.0
88,56.0,61.0,48.0,53.0,61.0,57.0,49.0,51.0,48.0,47.0,51.0,53.0,53.0,53.0,53.0
89,52.0,57.0,48.0,49.0,57.0,58.0,50.0,47.0,48.0,47.0,47.0,49.0,49.0,49.0,49.0
90,51.0,51.0,55.0,55.0,50.0,50.0,52.0,53.0,52.0,55.0,55.0,56.0,56.0,56.0,56.0
91,51.0,51.0,57.0,57.0,47.0,48.0,57.0,54.0,57.0,57.0,57.0,52.0,52.0,52.0,52.0
92,48.0,48.0,53.0,53.0,46.0,46.0,54.0,50.0,55.0,53.0,53.0,51.0,51.0,51.0,51.0
93,55.0,55.0,55.0,55.0,54.0,51.0,52.0,57.0,51.0,54.0,54.0,56.0,56.0,56.0,56.0
94,57.0,57.0,57.0,57.0,56.0,56.0,57.0,58.0,56.0,56.0,56.0,52.0,52.0,52.0,52.0
95,53.0,53.0,53.0,53.0,52.0,54.0,56.0,54.0,56.0,53.0,53.0,51.0,51.0,51.0,51.0
96,55.0,55.0,50.0,55.0,55.0,52.0,51.0,55.0,51.0,50.0,55.0,56.0,56.0,56.0,56.0
97,57.0,57.0,56.0,56.0,57.0,57.0,56.0,56.0,56.0,56.0,56.0,49.0,49.0,49.0,51.0
98,53.0,53.0,53.0,53.0,53.0,55.0,56.0,52.0,56.0,53.0,53.0,48.0,48.0,48.0,48.0
99,54.0,56.0,54.0,54.0,54.0,50.0,51.0,57.0,50.0,53.0,53.0,56.0,56.0,56.0,56.0
100,57.0,57.0,56.0,56.0,55.0,55.0,56.0,58.0,55.0,55.0,55.0,51.0,51.0,51.0,51.0
101,53.0,53.0,53.0,53.0,52.0,55.0,56.0,54.0,55.0,52.0,52.0,50.0,50.0,50.0,50.0
102,54.0,57.0,50.0,55.0,55.0,51.0,51.0,55.0,50.0,49.0,54.0,56.0,56.0,56.0,56.0
103,58.0,58.0,56.0,56.0,56.0,56.0,56.0,56.0,55.0,55.0,55.0,49.0,49.0,49.0,51.0
104,54.0,54.0,53.0,53.0,53.0,56.0,56.0,52.0,55.0,52.0,52.0,48.0,48.0,48.0,48.0
105,50.0,55.0,45.0,47.0,55.0,51.0,43.0,47.0,44.0,44.0,46.0,48.0,48.0,48.0,48.0
106,56.0,56.0,48.0,48.0,56.0,56.0,48.0,48.0,47.0,47.0,47.0,46.0,46.0,46.0,46.0
107,53.0,53.0,47.0,46.0,53.0,56.0,48.0,46.0,46.0,46.0,46.0,44.0,44.0,44.0,44.0
108,55.0,56.0,46.0,52.0,55.0,54.0,40.0,48.0,48.0,46.0,51.0,42.0,42.0,42.0,46.0
109,53.0,57.0,51.0,57.0,56.0,51.0,47.0,53.0,51.0,51.0,56.0,46.0,48.0,48.0,50.0
110,50.0,53.0,47.0,53.0,52.0,48.0,42.0,49.0,48.0,47.0,52.0,43.0,44.0,44.0,47.0
111,49.0,55.0,55.0,56.0,54.0,49.0,50.0,54.0,55.0,55.0,56.0,52.0,52.0,52.0,56.0
112,47.0,55.0,50.0,61.0,51.0,48.0,51.0,53.0,56.0,50.0,61.0,57.0,57.0,57.0,61.0
113,47.0,51.0,51.0,57.0,48.0,47.0,51.0,50.0,52.0,51.0,57.0,53.0,53.0,53.0,57.0
114,55.0,56.0,55.0,56.0,55.0,54.0,50.0,54.0,54.0,54.0,55.0,52.0,52.0,52.0,56.0
115,51.0,61.0,50.0,61.0,60.0,55.0,51.0,56.0,55.0,49.0,60.0,57.0,57.0,57.0,61.0
116,51.0,57.0,51.0,57.0,56.0,51.0,51.0,52.0,51.0,50.0,56.0,53.0,53.0,53.0,57.0
117,55.0,56.0,47.0,51.0,56.0,55.0,42.0,51.0,46.0,45.0,50.0,44.0,44.0,44.0,48.0
118,52.0,61.0,45.0,53.0,61.0,56.0,47.0,51.0,46.0,44.0,51.0,49.0,49.0,49.0,53.0
119,51.0,57.0,45.0,49.0,57.0,52.0,46.0,47.0,47.0,44.0,47.0,45.0,45.0,45.0,49.0
120,48.0,49.0,50.0,55.0,46.0,47.0,48.0,53.0,51.0,50.0,55.0,52.0,52.0,52.0,56.0
121,46.0,48.0,51.0,52.0,46.0,47.0,52.0,53.0,54.0,51.0,52.0,48.0,48.0,48.0,52.0
122,48.0,46.0,51.0,51.0,46.0,47.0,50.0,49.0,55.0,51.0,51.0,48.0,48.0,48.0,51.0
123,50.0,55.0,50.0,55.0,54.0,50.0,50.0,57.0,50.0,49.0,54.0,52.0,52.0,52.0,56.0
124,52.0,52.0,51.0,52.0,51.0,53.0,54.0,56.0,53.0,50.0,51.0,48.0,48.0,48.0,52.0
125,51.0,51.0,51.0,51.0,50.0,54.0,51.0,54.0,54.0,51.0,51.0,48.0,48.0,48.0,51.0
126,50.0,55.0,47.0,55.0,55.0,51.0,50.0,55.0,50.0,46.0,55.0,52.0,52.0,52.0,56.0
127,53.0,53.0,50.0,51.0,52.0,54.0,54.0,52.0,54.0,50.0,51.0,47.0,47.0,47.0,51.0
128,51.0,51.0,51.0,51.0,51.0,55.0,51.0,50.0,51.0,51.0,51.0,48.0,48.0,48.0,48.0
129,49.0,56.0,49.0,54.0,54.0,49.0,50.0,57.0,49.0,48.0,53.0,52.0,52.0,52.0,56.0
130,55.0,55.0,50.0,51.0,50.0,53.0,54.0,56.0,52.0,49.0,50.0,47.0,47.0,47.0,51.0
131,51.0,53.0,51.0,51.0,50.0,53.0,51.0,54.0,53.0,50.0,50.0,48.0,48.0,48.0,50.0
132,50.0,57.0,46.0,55.0,55.0,50.0,50.0,55.0,49.0,45.0,54.0,52.0,52.0,52.0,56.0
133,56.0,56.0,50.0,51.0,51.0,54.0,54.0,52.0,53.0,49.0,50.0,47.0,47.0,47.0,51.0
134,52.0,54.0,51.0,51.0,51.0,54.0,51.0,50.0,50.0,50.0,50.0,48.0,48.0,48.0,48.0
135,46.0,55.0,42.0,47.0,55.0,50.0,42.0,47.0,41.0,41.0,46.0,44.0,44.0,44.0,48.0
136,52.0,52.0,45.0,45.0,51.0,54.0,47.0,45.0,46.0,44.0,45.0,42.0,42.0,42.0,46.0
137,51.0,51.0,45.0,43.0,51.0,51.0,46.0,42.0,46.0,44.0,43.0,40.0,40.0,40.0,44.0
138,48.0,46.0,52.0,48.0,45.0,46.0,47.0,50.0,48.0,52.0,48.0,46.0,46.0,46.0,50.0
139,46.0,46.0,50.0,52.0,44.0,46.0,53.0,52.0,53.0,50.0,52.0,50.0,50.0,50.0,48.0
140,48.0,47.0,52.0,51.0,45.0,46.0,51.0,49.0,52.0,52.0,51.0,48.0,48.0,48.0,46.0
141,52.0,49.0,52.0,50.0,47.0,47.0,50.0,53.0,50.0,51.0,50.0,47.0,47.0,47.0,50.0
142,51.0,52.0,51.0,52.0,51.0,52.0,53.0,55.0,52.0,51.0,52.0,52.0,52.0,52.0,51.0
143,52.0,51.0,53.0,51.0,50.0,51.0,52.0,52.0,51.0,53.0,51.0,48.0,48.0,48.0,46.0
144,52.0,50.0,50.0,50.0,48.0,48.0,48.0,48.0,50.0,50.0,50.0,47.0,47.0,47.0,50.0
145,51.0,52.0,51.0,52.0,52.0,53.0,52.0,52.0,51.0,51.0,52.0,52.0,52.0,52.0,48.0
146,52.0,51.0,53.0,51.0,51.0,52.0,52.0,50.0,49.0,53.0,51.0,48.0,48.0,48.0,46.0
147,52.0,52.0,51.0,51.0,49.0,49.0,50.0,53.0,49.0,50.0,51.0,47.0,47.0,47.0,50.0
148,55.0,54.0,51.0,52.0,51.0,51.0,52.0,55.0,52.0,52.0,52.0,52.0,52.0,52.0,51.0
149,53.0,51.0,53.0,51.0,50.0,50.0,52.0,54.0,52.0,52.0,51.0,48.0,48.0,48.0,46.0
150,53.0,53.0,50.0,51.0,50.0,50.0,48.0,51.0,50.0,49.0,51.0,47.0,47.0,47.0,50.0
151,56.0,55.0,51.0,52.0,52.0,52.0,52.0,55.0,53.0,53.0,53.0,52.0,52.0,52.0,48.0
152,53.0,52.0,53.0,51.0,51.0,51.0,52.0,54.0,52.0,52.0,51.0,48.0,48.0,48.0,46.0
153,50.0,50.0,47.0,46.0,50.0,50.0,48.0,47.0,47.0,46.0,46.0,42.0,42.0,42.0,46.0
154,56.0,52.0,49.0,49.0,52.0,51.0,50.0,50.0,49.0,49.0,49.0,47.0,47.0,47.0,46.0
155,53.0,51.0,49.0,49.0,51.0,49.0,48.0,49.0,48.0,49.0,49.0,45.0,45.0,45.0,44.0
156,51.0,51.0,50.0,51.0,50.0,48.0,49.0,52.0,48.0,49.0,50.0,46.0,46.0,46.0,49.0
157,54.0,54.0,50.0,51.0,50.0,50.0,51.0,55.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0
158,52.0,53.0,52.0,51.0,50.0,51.0,51.0,54.0,51.0,51.0,50.0,48.0,48.0,48.0,46.0
159,52.0,52.0,49.0,51.0,51.0,49.0,48.0,51.0,49.0,48.0,50.0,46.0,46.0,46.0,49.0
160,55.0,55.0,50.0,51.0,51.0,51.0,51.0,55.0,52.0,52.0,52.0,51.0,51.0,51.0,47.0
161,52.0,54.0,52.0,51.0,51.0,52.0,51.0,54.0,51.0,51.0,50.0,47.0,47.0,47.0,45.0
162,50.0,52.0,46.0,46.0,51.0,49.0,48.0,47.0,47.0,45.0,46.0,42.0,42.0,42.0,46.0
163,56.0,56.0,48.0,49.0,51.0,50.0,50.0,50.0,48.0,48.0,48.0,47.0,47.0,47.0,46.0
164,52.0,54.0,49.0,49.0,51.0,52.0,48.0,49.0,48.0,48.0,49.0,45.0,45.0,45.0,44.0
165,45.0,47.0,42.0,40.0,46.0,47.0,40.0,40.0,44.0,44.0,41.0,36.0,36.0,36.0,40.0
166,51.0,50.0,44.0,43.0,49.0,49.0,45.0,43.0,46.0,43.0,43.0,42.0,42.0,42.0,40.0
167,49.0,49.0,44.0,41.0,49.0,48.0,43.0,41.0,43.0,43.0,42.0,39.0,39.0,39.0,37.0
