Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6
0,46.0,46.0,48.0,53.0,53.0,53.0,53.0
1,52.0,52.0,54.0,58.0,52.0,48.0,47.0
2,52.0,52.0,52.0,56.0,55.0,53.0,51.0
3,49.0,49.0,51.0,56.0,56.0,56.0,56.0
4,55.0,55.0,57.0,58.0,55.0,51.0,50.0
5,55.0,55.0,55.0,58.0,58.0,56.0,54.0
6,48.0,48.0,50.0,55.0,55.0,55.0,55.0
7,54.0,54.0,56.0,58.0,54.0,50.0,49.0
8,54.0,54.0,54.0,57.0,57.0,55.0,53.0
9,51.0,51.0,51.0,53.0,53.0,51.0,52.0
10,53.0,53.0,53.0,56.0,52.0,53.0,50.0
11,52.0,52.0,52.0,56.0,53.0,53.0,52.0
12,51.0,51.0,52.0,53.0,53.0,55.0,55.0
13,55.0,55.0,56.0,57.0,57.0,56.0,54.0
14,56.0,56.0,56.0,58.0,57.0,55.0,57.0
15,47.0,47.0,47.0,53.0,53.0,53.0,53.0
16,53.0,53.0,53.0,57.0,58.0,54.0,54.0
17,51.0,51.0,51.0,58.0,58.0,54.0,58.0
18,49.0,49.0,50.0,56.0,56.0,56.0,56.0
19,55.0,55.0,57.0,60.0,55.0,51.0,50.0
20,55.0,55.0,55.0,60.0,57.0,56.0,54.0
21,49.0,49.0,51.0,56.0,56.0,55.0,56.0
22,55.0,55.0,57.0,59.0,55.0,51.0,51.0
23,54.0,54.0,55.0,59.0,58.0,56.0,54.0
24,54.0,54.0,54.0,56.0,56.0,54.0,55.0
25,56.0,56.0,56.0,58.0,55.0,56.0,53.0
26,55.0,55.0,55.0,58.0,56.0,56.0,55.0
27,54.0,54.0,55.0,56.0,56.0,57.0,57.0
28,58.0,58.0,58.0,60.0,60.0,59.0,57.0
29,59.0,59.0,59.0,60.0,60.0,57.0,60.0
30,50.0,50.0,50.0,56.0,56.0,56.0,56.0
31,56.0,56.0,56.0,60.0,61.0,57.0,57.0
32,54.0,54.0,54.0,60.0,61.0,57.0,61.0
33,48.0,48.0,50.0,55.0,55.0,54.0,55.0
34,54.0,54.0,56.0,58.0,54.0,50.0,50.0
35,52.0,52.0,54.0,57.0,57.0,55.0,53.0
36,53.0,53.0,53.0,55.0,55.0,53.0,54.0
37,55.0,55.0,55.0,56.0,54.0,55.0,52.0
38,54.0,54.0,54.0,57.0,55.0,55.0,54.0
39,53.0,53.0,54.0,55.0,55.0,56.0,56.0
40,57.0,57.0,57.0,59.0,59.0,58.0,56.0
41,58.0,58.0,58.0,59.0,59.0,56.0,59.0
42,49.0,49.0,49.0,55.0,55.0,55.0,55.0
43,55.0,55.0,55.0,59.0,60.0,56.0,56.0
44,53.0,53.0,53.0,59.0,60.0,57.0,60.0
45,50.0,50.0,50.0,56.0,56.0,50.0,51.0
46,52.0,52.0,52.0,57.0,51.0,52.0,49.0
47,52.0,52.0,52.0,56.0,53.0,51.0,52.0
48,54.0,54.0,54.0,56.0,56.0,54.0,56.0
49,57.0,57.0,57.0,57.0,55.0,56.0,54.0
50,56.0,56.0,56.0,57.0,57.0,55.0,57.0
51,51.0,51.0,51.0,56.0,56.0,51.0,56.0
52,57.0,57.0,57.0,57.0,56.0,57.0,54.0
53,52.0,52.0,52.0,57.0,58.0,52.0,58.0
54,53.0,53.0,53.0,55.0,55.0,56.0,55.0
55,56.0,56.0,56.0,56.0,54.0,58.0,56.0
56,55.0,55.0,55.0,56.0,56.0,56.0,59.0
57,51.0,51.0,51.0,55.0,55.0,55.0,55.0
58,56.0,56.0,56.0,56.0,55.0,56.0,56.0
59,53.0,53.0,53.0,57.0,57.0,56.0,60.0
60,46.0,46.0,47.0,53.0,53.0,51.0,53.0
61,52.0,52.0,52.0,55.0,54.0,52.0,54.0
62,47.0,47.0,49.0,57.0,58.0,52.0,54.0
63,48.0,48.0,49.0,55.0,55.0,55.0,55.0
64,54.0,54.0,56.0,59.0,54.0,51.0,50.0
65,54.0,54.0,54.0,60.0,56.0,56.0,53.0
66,49.0,49.0,50.0,56.0,56.0,55.0,56.0
67,55.0,55.0,57.0,58.0,54.0,51.0,51.0
68,53.0,53.0,55.0,59.0,57.0,56.0,54.0
69,54.0,54.0,54.0,56.0,55.0,54.0,55.0
70,56.0,56.0,56.0,61.0,54.0,56.0,52.0
71,55.0,55.0,55.0,60.0,55.0,55.0,55.0
72,53.0,53.0,54.0,55.0,55.0,56.0,57.0
73,58.0,58.0,58.0,60.0,59.0,58.0,57.0
74,59.0,59.0,59.0,60.0,60.0,59.0,60.0
75,49.0,49.0,50.0,55.0,55.0,55.0,55.0
76,56.0,56.0,56.0,59.0,60.0,56.0,57.0
77,54.0,54.0,54.0,60.0,61.0,60.0,61.0
78,48.0,48.0,51.0,56.0,56.0,54.0,56.0
79,55.0,55.0,57.0,57.0,53.0,51.0,51.0
80,52.0,52.0,54.0,58.0,58.0,56.0,53.0
81,53.0,53.0,53.0,56.0,56.0,53.0,55.0
82,56.0,56.0,56.0,60.0,53.0,56.0,52.0
83,54.0,54.0,55.0,59.0,56.0,55.0,54.0
84,54.0,54.0,55.0,56.0,56.0,56.0,56.0
85,57.0,57.0,57.0,59.0,58.0,57.0,57.0
86,58.0,58.0,58.0,59.0,59.0,59.0,59.0
87,48.0,48.0,50.0,56.0,56.0,55.0,56.0
88,56.0,56.0,56.0,58.0,59.0,56.0,57.0
89,53.0,53.0,53.0,59.0,60.0,60.0,60.0
90,53.0,53.0,53.0,59.0,59.0,53.0,54.0
91,55.0,55.0,55.0,60.0,54.0,55.0,52.0
92,55.0,55.0,55.0,57.0,56.0,54.0,55.0
93,57.0,57.0,57.0,59.0,59.0,57.0,59.0
94,60.0,60.0,60.0,60.0,57.0,59.0,57.0
95,59.0,59.0,59.0,60.0,60.0,56.0,60.0
96,54.0,54.0,54.0,59.0,59.0,54.0,59.0
97,60.0,60.0,60.0,60.0,58.0,60.0,57.0
98,55.0,55.0,55.0,60.0,61.0,55.0,61.0
99,56.0,56.0,56.0,58.0,58.0,56.0,58.0
100,59.0,59.0,59.0,59.0,57.0,58.0,58.0
101,58.0,58.0,58.0,59.0,59.0,59.0,60.0
102,54.0,54.0,54.0,58.0,58.0,57.0,58.0
103,59.0,59.0,59.0,59.0,57.0,59.0,59.0
104,55.0,55.0,56.0,60.0,60.0,59.0,61.0
105,49.0,49.0,50.0,55.0,56.0,54.0,56.0
106,55.0,55.0,55.0,57.0,57.0,55.0,57.0
107,50.0,50.0,52.0,60.0,61.0,55.0,57.0
108,47.0,47.0,50.0,55.0,55.0,53.0,55.0
109,54.0,54.0,56.0,56.0,52.0,50.0,50.0
110,49.0,49.0,51.0,57.0,57.0,55.0,51.0
111,52.0,52.0,52.0,55.0,55.0,52.0,54.0
112,55.0,55.0,55.0,56.0,52.0,55.0,51.0
113,52.0,52.0,54.0,56.0,55.0,54.0,53.0
114,53.0,53.0,54.0,55.0,55.0,55.0,55.0
115,55.0,55.0,56.0,56.0,56.0,54.0,56.0
116,54.0,54.0,55.0,58.0,57.0,58.0,56.0
117,47.0,47.0,49.0,55.0,55.0,54.0,55.0
118,55.0,55.0,55.0,56.0,56.0,55.0,56.0
119,50.0,50.0,51.0,58.0,58.0,59.0,56.0
120,52.0,52.0,52.0,58.0,58.0,52.0,53.0
121,54.0,54.0,54.0,59.0,53.0,54.0,51.0
122,54.0,54.0,54.0,56.0,55.0,53.0,54.0
123,56.0,56.0,56.0,58.0,58.0,56.0,58.0
124,59.0,59.0,59.0,59.0,56.0,58.0,56.0
125,58.0,58.0,58.0,59.0,59.0,55.0,59.0
126,53.0,53.0,53.0,58.0,58.0,53.0,58.0
127,59.0,59.0,59.0,59.0,57.0,59.0,56.0
128,54.0,54.0,54.0,59.0,60.0,54.0,60.0
129,55.0,55.0,55.0,57.0,57.0,55.0,57.0
130,58.0,58.0,58.0,58.0,56.0,57.0,57.0
131,57.0,57.0,57.0,58.0,58.0,58.0,59.0
132,53.0,53.0,53.0,57.0,57.0,56.0,57.0
133,58.0,58.0,58.0,58.0,56.0,58.0,58.0
134,54.0,54.0,55.0,59.0,59.0,59.0,60.0
135,48.0,48.0,49.0,54.0,55.0,53.0,55.0
136,54.0,54.0,54.0,56.0,56.0,54.0,56.0
137,49.0,49.0,51.0,59.0,60.0,54.0,56.0
138,47.0,47.0,47.0,52.0,50.0,47.0,48.0
139,49.0,49.0,49.0,56.0,49.0,49.0,46.0
140,49.0,49.0,49.0,56.0,53.0,48.0,49.0
141,52.0,52.0,52.0,55.0,55.0,52.0,53.0
142,54.0,54.0,54.0,56.0,54.0,54.0,51.0
143,54.0,54.0,54.0,56.0,58.0,53.0,54.0
144,48.0,48.0,48.0,55.0,56.0,48.0,53.0
145,54.0,54.0,54.0,56.0,54.0,54.0,51.0
146,49.0,49.0,49.0,56.0,57.0,49.0,55.0
147,54.0,54.0,54.0,55.0,55.0,54.0,57.0
148,58.0,58.0,58.0,55.0,54.0,58.0,56.0
149,54.0,54.0,54.0,56.0,57.0,55.0,59.0
150,53.0,53.0,53.0,55.0,56.0,53.0,58.0
151,59.0,59.0,59.0,55.0,55.0,59.0,56.0
152,54.0,54.0,54.0,56.0,58.0,54.0,60.0
153,47.0,43.0,44.0,53.0,51.0,48.0,52.0
154,53.0,49.0,49.0,55.0,56.0,49.0,51.0
155,48.0,44.0,46.0,56.0,57.0,49.0,54.0
156,53.0,53.0,53.0,54.0,54.0,53.0,56.0
157,57.0,57.0,57.0,54.0,53.0,57.0,55.0
158,53.0,53.0,53.0,55.0,56.0,58.0,58.0
159,52.0,52.0,52.0,54.0,55.0,54.0,57.0
160,58.0,58.0,58.0,54.0,54.0,58.0,56.0
161,53.0,53.0,53.0,55.0,57.0,58.0,59.0
162,48.0,48.0,49.0,52.0,52.0,53.0,55.0
163,54.0,54.0,54.0,54.0,55.0,54.0,56.0
164,49.0,49.0,51.0,56.0,57.0,54.0,56.0
165,42.0,38.0,39.0,52.0,51.0,44.0,49.0
166,48.0,44.0,44.0,53.0,54.0,44.0,50.0
167,43.0,40.0,41.0,55.0,56.0,45.0,50.0
