Turn 6,Turn 7,Score,Connecting Exits,Longest Railway,Longest Highway,Centre Points,Errors,Bonus Point
0,0,57,30,11,14,5,-3,1
0,1,58,30,11,14,5,-4,1
0,2,56,31,10,15,5,-6,1
0,3,55,32,10,14,4,-6,1
0,4,55,32,11,13,5,-6,1
0,5,55,32,9,14,5,-5,1
0,6,57,31,11,14,5,-5,1
0,7,55,31,11,15,5,-7,1
