Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7
0,52.0,51.0,51.0,50.0,51.0,51.0,51.0,52.0
1,51.0,50.0,53.0,46.0,51.0,50.0,50.0,49.0
2,51.0,50.0,52.0,46.0,50.0,50.0,50.0,46.0
3,51.0,52.0,52.0,52.0,52.0,50.0,50.0,52.0
4,50.0,51.0,54.0,51.0,52.0,49.0,49.0,49.0
5,51.0,51.0,51.0,51.0,53.0,50.0,50.0,47.0
6,52.0,53.0,52.0,53.0,53.0,51.0,51.0,53.0
7,50.0,52.0,53.0,52.0,53.0,49.0,49.0,50.0
8,50.0,52.0,50.0,52.0,54.0,49.0,49.0,50.0
9,48.0,49.0,50.0,49.0,50.0,47.0,47.0,50.0
10,49.0,45.0,48.0,45.0,46.0,49.0,48.0,48.0
11,46.0,44.0,48.0,46.0,47.0,46.0,45.0,45.0
12,51.0,52.0,49.0,52.0,49.0,50.0,50.0,49.0
13,51.0,49.0,48.0,49.0,47.0,51.0,50.0,47.0
14,49.0,47.0,49.0,48.0,47.0,49.0,48.0,48.0
15,52.0,53.0,48.0,53.0,50.0,51.0,51.0,49.0
16,52.0,50.0,49.0,50.0,48.0,52.0,51.0,48.0
17,50.0,48.0,50.0,49.0,48.0,50.0,49.0,49.0
18,50.0,52.0,51.0,52.0,52.0,49.0,49.0,53.0
19,49.0,51.0,53.0,51.0,52.0,48.0,48.0,48.0
20,50.0,51.0,50.0,51.0,53.0,49.0,49.0,46.0
21,51.0,53.0,52.0,53.0,53.0,50.0,50.0,54.0
22,50.0,52.0,54.0,52.0,53.0,49.0,49.0,52.0
23,50.0,52.0,51.0,52.0,54.0,49.0,49.0,49.0
24,49.0,49.0,49.0,49.0,50.0,48.0,48.0,50.0
25,48.0,48.0,48.0,46.0,50.0,48.0,47.0,48.0
26,48.0,46.0,48.0,48.0,48.0,48.0,47.0,46.0
27,52.0,52.0,50.0,52.0,52.0,51.0,51.0,53.0
28,50.0,49.0,48.0,49.0,50.0,50.0,49.0,48.0
29,50.0,50.0,48.0,50.0,49.0,49.0,49.0,48.0
30,53.0,53.0,51.0,53.0,53.0,52.0,52.0,54.0
31,51.0,50.0,49.0,50.0,51.0,51.0,50.0,49.0
32,51.0,51.0,49.0,51.0,50.0,50.0,50.0,49.0
33,52.0,48.0,52.0,52.0,52.0,51.0,51.0,52.0
34,51.0,50.0,52.0,51.0,54.0,50.0,50.0,53.0
35,51.0,49.0,52.0,51.0,51.0,50.0,50.0,50.0
36,50.0,46.0,50.0,49.0,50.0,49.0,49.0,51.0
37,48.0,49.0,48.0,47.0,51.0,47.0,47.0,48.0
38,49.0,47.0,48.0,49.0,49.0,49.0,48.0,47.0
39,53.0,50.0,51.0,53.0,53.0,52.0,52.0,54.0
40,49.0,50.0,48.0,50.0,51.0,49.0,48.0,48.0
41,51.0,51.0,49.0,51.0,50.0,50.0,50.0,48.0
42,54.0,51.0,52.0,54.0,54.0,53.0,53.0,55.0
43,50.0,51.0,49.0,51.0,52.0,50.0,49.0,49.0
44,52.0,52.0,50.0,52.0,51.0,51.0,51.0,49.0
45,47.0,44.0,47.0,44.0,45.0,46.0,46.0,46.0
46,49.0,45.0,49.0,44.0,46.0,48.0,48.0,47.0
47,45.0,44.0,47.0,45.0,46.0,45.0,44.0,44.0
