Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,49.0,49.0,44.0,50.0,50.0,45.0,50.0,46.0,49.0,40.0,42.0,40.0,42.0,50.0,42.0,43.0
1,48.0,48.0,50.0,49.0,49.0,49.0,47.0,48.0,50.0,43.0,44.0,43.0,44.0,49.0,46.0,45.0
2,49.0,49.0,48.0,45.0,49.0,48.0,45.0,48.0,48.0,42.0,42.0,42.0,42.0,45.0,47.0,46.0
3,49.0,49.0,47.0,50.0,50.0,45.0,50.0,46.0,49.0,42.0,42.0,42.0,42.0,53.0,42.0,42.0
4,48.0,48.0,51.0,52.0,49.0,49.0,47.0,47.0,51.0,43.0,45.0,43.0,45.0,52.0,48.0,48.0
5,49.0,49.0,50.0,47.0,49.0,48.0,45.0,48.0,51.0,42.0,44.0,42.0,44.0,48.0,47.0,49.0
6,49.0,47.0,46.0,50.0,50.0,45.0,50.0,46.0,49.0,41.0,42.0,41.0,42.0,53.0,41.0,43.0
7,49.0,47.0,50.0,52.0,49.0,49.0,46.0,47.0,50.0,43.0,44.0,43.0,44.0,52.0,48.0,47.0
8,48.0,48.0,48.0,47.0,49.0,48.0,45.0,48.0,50.0,42.0,42.0,42.0,42.0,48.0,47.0,48.0
9,53.0,53.0,49.0,50.0,50.0,50.0,53.0,50.0,49.0,49.0,48.0,49.0,48.0,50.0,52.0,52.0
10,58.0,52.0,54.0,49.0,54.0,54.0,53.0,51.0,54.0,53.0,53.0,53.0,53.0,49.0,54.0,53.0
11,53.0,53.0,51.0,47.0,51.0,51.0,50.0,56.0,51.0,50.0,50.0,50.0,50.0,47.0,50.0,50.0
12,54.0,54.0,51.0,54.0,50.0,50.0,54.0,51.0,51.0,50.0,49.0,50.0,49.0,54.0,53.0,53.0
13,57.0,53.0,53.0,54.0,54.0,53.0,54.0,52.0,53.0,54.0,54.0,54.0,54.0,55.0,55.0,54.0
14,53.0,53.0,50.0,51.0,51.0,51.0,51.0,55.0,50.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0
15,50.0,50.0,45.0,50.0,50.0,47.0,50.0,52.0,52.0,46.0,45.0,46.0,45.0,53.0,49.0,49.0
16,54.0,54.0,50.0,54.0,54.0,50.0,54.0,52.0,53.0,50.0,50.0,50.0,50.0,55.0,51.0,50.0
17,52.0,52.0,50.0,51.0,51.0,49.0,51.0,49.0,50.0,47.0,47.0,47.0,47.0,51.0,47.0,47.0
18,48.0,48.0,46.0,49.0,49.0,44.0,49.0,45.0,49.0,42.0,42.0,42.0,42.0,52.0,42.0,42.0
19,48.0,48.0,50.0,51.0,49.0,49.0,47.0,47.0,50.0,43.0,44.0,43.0,44.0,51.0,47.0,47.0
