Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,48.0,49.0,49.0,49.0,49.0,46.0,49.0,47.0,50.0,47.0,50.0,49.0,43.0,46.0,49.0,46.0
1,46.0,44.0,44.0,44.0,44.0,45.0,44.0,45.0,45.0,45.0,47.0,44.0,39.0,43.0,44.0,41.0
2,45.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,45.0,44.0,45.0,43.0,40.0,41.0,43.0,41.0
3,48.0,49.0,49.0,49.0,49.0,46.0,49.0,47.0,49.0,47.0,49.0,50.0,49.0,49.0,50.0,49.0
4,46.0,44.0,44.0,44.0,44.0,45.0,44.0,45.0,44.0,45.0,46.0,45.0,44.0,45.0,45.0,44.0
5,45.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,45.0,44.0,46.0,46.0,44.0
6,49.0,49.0,49.0,49.0,49.0,47.0,49.0,48.0,50.0,48.0,50.0,49.0,50.0,50.0,49.0,50.0
7,45.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,45.0,44.0,47.0,44.0,45.0,46.0,46.0,45.0
8,46.0,44.0,44.0,44.0,44.0,45.0,44.0,45.0,44.0,45.0,44.0,43.0,44.0,47.0,47.0,44.0
9,55.0,55.0,55.0,55.0,55.0,54.0,55.0,55.0,56.0,55.0,56.0,50.0,50.0,50.0,50.0,50.0
10,47.0,49.0,49.0,49.0,49.0,47.0,49.0,47.0,50.0,48.0,52.0,45.0,45.0,48.0,48.0,47.0
11,47.0,49.0,49.0,49.0,49.0,48.0,49.0,49.0,50.0,49.0,50.0,45.0,45.0,45.0,48.0,45.0
12,55.0,55.0,55.0,55.0,55.0,54.0,55.0,55.0,55.0,55.0,55.0,49.0,49.0,49.0,49.0,49.0
13,50.0,50.0,50.0,50.0,50.0,49.0,50.0,50.0,51.0,50.0,51.0,48.0,46.0,48.0,47.0,48.0
14,49.0,50.0,50.0,50.0,50.0,48.0,50.0,49.0,51.0,49.0,51.0,47.0,47.0,46.0,47.0,47.0
15,49.0,52.0,49.0,52.0,49.0,51.0,52.0,52.0,52.0,52.0,50.0,49.0,50.0,50.0,49.0,50.0
16,51.0,51.0,51.0,51.0,51.0,50.0,51.0,51.0,52.0,51.0,52.0,45.0,45.0,45.0,47.0,49.0
17,50.0,51.0,51.0,51.0,51.0,49.0,51.0,50.0,52.0,50.0,52.0,45.0,45.0,45.0,45.0,45.0
18,47.0,48.0,48.0,48.0,48.0,46.0,48.0,47.0,48.0,47.0,48.0,52.0,52.0,52.0,52.0,52.0
19,45.0,43.0,43.0,43.0,43.0,45.0,43.0,45.0,43.0,45.0,45.0,48.0,48.0,48.0,48.0,48.0
20,44.0,43.0,43.0,43.0,43.0,44.0,43.0,44.0,43.0,44.0,43.0,48.0,48.0,48.0,48.0,48.0
21,48.0,49.0,49.0,49.0,49.0,47.0,49.0,48.0,49.0,48.0,49.0,53.0,53.0,53.0,53.0,53.0
22,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,46.0,48.0,48.0,48.0,48.0,48.0
23,45.0,44.0,44.0,44.0,44.0,45.0,44.0,45.0,44.0,45.0,44.0,48.0,48.0,48.0,48.0,48.0
24,55.0,55.0,55.0,55.0,55.0,54.0,55.0,55.0,55.0,55.0,55.0,56.0,56.0,56.0,56.0,56.0
25,48.0,49.0,49.0,49.0,49.0,47.0,49.0,47.0,49.0,48.0,51.0,51.0,51.0,49.0,49.0,51.0
26,47.0,49.0,49.0,49.0,49.0,48.0,49.0,49.0,49.0,49.0,49.0,50.0,51.0,49.0,49.0,51.0
