Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4
0,40.0,40.0,40.0,40.0,38.0
1,41.0,42.0,42.0,39.0,36.0
2,41.0,42.0,42.0,38.0,36.0
3,40.0,41.0,41.0,41.0,40.0
4,41.0,43.0,43.0,42.0,41.0
5,42.0,43.0,43.0,43.0,42.0
6,40.0,41.0,41.0,41.0,40.0
7,42.0,42.0,42.0,42.0,41.0
8,42.0,43.0,43.0,43.0,42.0
9,41.0,42.0,42.0,40.0,40.0
10,43.0,38.0,38.0,40.0,39.0
11,42.0,38.0,38.0,39.0,37.0
12,40.0,41.0,41.0,39.0,39.0
13,42.0,37.0,37.0,39.0,38.0
14,41.0,37.0,37.0,39.0,36.0
15,40.0,42.0,42.0,40.0,40.0
16,43.0,38.0,38.0,40.0,39.0
17,41.0,37.0,37.0,39.0,36.0
18,40.0,42.0,42.0,40.0,39.0
19,41.0,44.0,44.0,42.0,41.0
20,43.0,44.0,44.0,42.0,43.0
21,40.0,41.0,41.0,41.0,40.0
22,42.0,42.0,42.0,42.0,42.0
23,43.0,43.0,43.0,43.0,43.0
24,41.0,43.0,43.0,42.0,41.0
25,43.0,44.0,44.0,44.0,43.0
26,43.0,44.0,44.0,44.0,43.0
27,40.0,42.0,42.0,41.0,40.0
28,42.0,43.0,43.0,43.0,42.0
29,42.0,43.0,43.0,43.0,42.0
30,41.0,43.0,43.0,41.0,41.0
31,43.0,43.0,43.0,43.0,43.0
32,42.0,43.0,43.0,43.0,42.0
33,40.0,41.0,41.0,41.0,40.0
34,42.0,42.0,42.0,42.0,41.0
35,43.0,43.0,43.0,43.0,43.0
36,41.0,42.0,42.0,42.0,41.0
37,43.0,44.0,44.0,44.0,43.0
38,43.0,44.0,44.0,44.0,43.0
39,40.0,41.0,41.0,41.0,40.0
40,42.0,43.0,43.0,43.0,42.0
41,42.0,43.0,43.0,43.0,42.0
42,41.0,41.0,41.0,41.0,41.0
43,42.0,43.0,43.0,43.0,41.0
44,42.0,43.0,43.0,43.0,42.0
45,42.0,43.0,43.0,43.0,41.0
46,43.0,38.0,38.0,43.0,38.0
47,43.0,38.0,38.0,40.0,38.0
48,41.0,42.0,42.0,42.0,40.0
49,42.0,37.0,37.0,42.0,37.0
50,42.0,37.0,37.0,40.0,38.0
51,42.0,43.0,43.0,43.0,41.0
52,43.0,38.0,38.0,43.0,38.0
53,42.0,38.0,38.0,40.0,39.0
54,40.0,41.0,41.0,41.0,39.0
55,41.0,36.0,36.0,41.0,36.0
56,41.0,36.0,36.0,39.0,37.0
57,41.0,42.0,42.0,42.0,40.0
58,42.0,37.0,37.0,42.0,37.0
59,41.0,37.0,37.0,40.0,38.0
60,41.0,42.0,42.0,42.0,40.0
61,41.0,35.0,35.0,42.0,36.0
62,42.0,38.0,38.0,40.0,39.0
63,39.0,41.0,41.0,39.0,38.0
64,40.0,43.0,43.0,41.0,40.0
65,42.0,43.0,43.0,41.0,42.0
66,40.0,41.0,41.0,40.0,39.0
67,41.0,41.0,41.0,42.0,41.0
68,42.0,42.0,42.0,42.0,42.0
69,41.0,42.0,42.0,41.0,40.0
70,43.0,43.0,43.0,43.0,42.0
71,43.0,43.0,43.0,43.0,42.0
72,40.0,41.0,41.0,40.0,39.0
73,42.0,42.0,42.0,42.0,41.0
74,42.0,42.0,42.0,42.0,41.0
75,40.0,42.0,42.0,40.0,40.0
76,42.0,42.0,42.0,42.0,42.0
77,42.0,42.0,42.0,42.0,41.0
78,40.0,40.0,40.0,40.0,40.0
79,42.0,41.0,41.0,42.0,42.0
80,42.0,42.0,42.0,42.0,42.0
81,41.0,41.0,41.0,41.0,41.0
82,43.0,43.0,43.0,43.0,43.0
83,43.0,43.0,43.0,43.0,43.0
84,40.0,40.0,40.0,40.0,40.0
85,42.0,42.0,42.0,42.0,42.0
86,42.0,42.0,42.0,42.0,42.0
87,41.0,40.0,40.0,41.0,41.0
88,42.0,42.0,42.0,42.0,42.0
89,42.0,42.0,42.0,42.0,42.0
90,42.0,42.0,42.0,42.0,42.0
91,44.0,43.0,43.0,42.0,44.0
92,44.0,44.0,44.0,39.0,44.0
93,41.0,41.0,41.0,41.0,41.0
94,43.0,42.0,42.0,41.0,43.0
95,43.0,43.0,43.0,39.0,43.0
96,42.0,42.0,42.0,42.0,42.0
97,44.0,43.0,43.0,42.0,44.0
98,43.0,44.0,44.0,39.0,43.0
99,40.0,40.0,40.0,40.0,40.0
100,42.0,41.0,41.0,40.0,42.0
101,42.0,42.0,42.0,38.0,42.0
102,41.0,41.0,41.0,41.0,41.0
103,43.0,42.0,42.0,41.0,43.0
104,42.0,43.0,43.0,39.0,42.0
105,41.0,41.0,41.0,41.0,40.0
106,42.0,41.0,41.0,41.0,42.0
107,42.0,43.0,43.0,39.0,42.0
108,40.0,39.0,39.0,36.0,40.0
109,40.0,40.0,40.0,37.0,40.0
110,42.0,41.0,41.0,38.0,42.0
111,41.0,40.0,40.0,37.0,41.0
112,43.0,42.0,42.0,39.0,43.0
113,43.0,42.0,42.0,39.0,43.0
114,40.0,39.0,39.0,36.0,40.0
115,42.0,41.0,41.0,38.0,42.0
116,42.0,41.0,41.0,38.0,42.0
117,41.0,40.0,40.0,36.0,41.0
118,41.0,41.0,41.0,38.0,41.0
119,42.0,41.0,41.0,38.0,42.0
120,42.0,42.0,42.0,38.0,42.0
121,44.0,43.0,43.0,39.0,44.0
122,44.0,44.0,44.0,39.0,44.0
123,41.0,41.0,41.0,37.0,41.0
124,43.0,42.0,42.0,38.0,43.0
125,43.0,43.0,43.0,40.0,43.0
126,42.0,42.0,42.0,38.0,42.0
127,44.0,43.0,43.0,39.0,44.0
128,43.0,44.0,44.0,40.0,43.0
129,40.0,40.0,40.0,36.0,40.0
130,42.0,41.0,41.0,37.0,42.0
131,42.0,42.0,42.0,39.0,42.0
132,41.0,41.0,41.0,37.0,41.0
133,43.0,42.0,42.0,38.0,43.0
134,42.0,43.0,43.0,40.0,42.0
135,40.0,41.0,41.0,37.0,40.0
136,42.0,41.0,41.0,38.0,42.0
137,42.0,43.0,43.0,40.0,42.0
138,43.0,42.0,42.0,38.0,43.0
139,37.0,36.0,36.0,40.0,37.0
140,38.0,38.0,38.0,40.0,38.0
141,42.0,41.0,41.0,42.0,42.0
142,39.0,35.0,35.0,41.0,36.0
143,39.0,37.0,37.0,43.0,38.0
144,43.0,42.0,42.0,43.0,43.0
145,40.0,36.0,36.0,42.0,37.0
146,40.0,38.0,38.0,43.0,39.0
147,41.0,40.0,40.0,41.0,41.0
148,38.0,34.0,34.0,40.0,35.0
149,38.0,36.0,36.0,42.0,37.0
150,42.0,41.0,41.0,42.0,42.0
151,39.0,35.0,35.0,41.0,36.0
152,39.0,37.0,37.0,43.0,38.0
153,43.0,42.0,42.0,38.0,43.0
154,39.0,36.0,36.0,42.0,36.0
155,40.0,38.0,38.0,43.0,39.0
156,40.0,39.0,39.0,40.0,40.0
157,37.0,33.0,33.0,39.0,34.0
158,37.0,35.0,35.0,41.0,36.0
159,41.0,40.0,40.0,41.0,41.0
160,38.0,34.0,34.0,40.0,35.0
161,38.0,36.0,36.0,42.0,37.0
162,42.0,41.0,41.0,37.0,42.0
163,38.0,35.0,35.0,41.0,36.0
164,39.0,37.0,37.0,42.0,38.0
165,41.0,40.0,40.0,36.0,41.0
166,34.0,34.0,34.0,37.0,34.0
167,39.0,35.0,35.0,42.0,36.0
