Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7
0,41.0,43.0,43.0,41.0,43.0,41.0,43.0,43.0
1,40.0,41.0,43.0,40.0,43.0,40.0,43.0,41.0
2,43.0,44.0,44.0,43.0,44.0,43.0,44.0,44.0
3,42.0,43.0,43.0,42.0,43.0,42.0,43.0,43.0
4,43.0,44.0,44.0,43.0,44.0,43.0,44.0,44.0
5,44.0,44.0,44.0,43.0,44.0,44.0,44.0,44.0
6,43.0,44.0,43.0,43.0,43.0,43.0,43.0,44.0
7,44.0,45.0,44.0,44.0,44.0,44.0,44.0,45.0
8,45.0,45.0,45.0,44.0,45.0,44.0,45.0,45.0
9,42.0,43.0,43.0,42.0,43.0,43.0,43.0,43.0
10,44.0,45.0,45.0,44.0,45.0,44.0,45.0,45.0
11,43.0,44.0,44.0,43.0,44.0,44.0,44.0,44.0
12,42.0,43.0,43.0,42.0,43.0,42.0,43.0,43.0
13,43.0,44.0,44.0,43.0,44.0,43.0,44.0,44.0
14,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0
15,42.0,43.0,43.0,42.0,43.0,42.0,43.0,43.0
16,40.0,41.0,42.0,40.0,42.0,40.0,42.0,41.0
17,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0
18,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0
19,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0
20,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
21,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
22,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
23,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0
24,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0
25,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0
26,44.0,44.0,44.0,43.0,44.0,44.0,44.0,44.0
27,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
28,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
29,44.0,44.0,44.0,43.0,44.0,44.0,44.0,44.0
30,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0
31,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0
32,44.0,44.0,44.0,43.0,44.0,44.0,44.0,44.0
33,43.0,44.0,43.0,43.0,43.0,43.0,43.0,44.0
34,44.0,45.0,44.0,44.0,44.0,44.0,44.0,45.0
35,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0
36,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
37,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0
38,45.0,45.0,44.0,44.0,44.0,45.0,44.0,45.0
39,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0
40,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0
41,45.0,45.0,44.0,44.0,44.0,44.0,44.0,45.0
42,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0
43,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0
44,45.0,45.0,44.0,44.0,44.0,44.0,44.0,45.0
45,42.0,43.0,42.0,42.0,42.0,43.0,42.0,43.0
46,44.0,44.0,44.0,44.0,44.0,45.0,44.0,44.0
47,43.0,44.0,44.0,43.0,44.0,44.0,44.0,44.0
48,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0
49,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0
50,43.0,44.0,44.0,43.0,44.0,43.0,44.0,44.0
51,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
52,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0
53,44.0,45.0,45.0,44.0,45.0,44.0,45.0,45.0
54,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
55,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0
56,42.0,43.0,43.0,42.0,43.0,42.0,43.0,43.0
57,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0
58,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0
59,43.0,44.0,44.0,43.0,44.0,43.0,44.0,44.0
60,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0
61,40.0,41.0,41.0,40.0,41.0,40.0,41.0,41.0
62,41.0,41.0,41.0,40.0,41.0,41.0,41.0,41.0
63,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0
64,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
65,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0
66,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0
67,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0
68,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
69,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
70,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
71,44.0,43.0,43.0,43.0,43.0,44.0,43.0,43.0
72,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0
73,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0
74,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0
75,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0
76,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0
77,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0
78,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0
79,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0
80,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0
81,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0
82,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0
83,45.0,44.0,44.0,44.0,44.0,45.0,44.0,44.0
84,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
85,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
86,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0
87,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0
88,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0
89,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0
90,42.0,42.0,42.0,42.0,42.0,43.0,42.0,42.0
91,44.0,44.0,44.0,44.0,44.0,45.0,44.0,44.0
92,44.0,43.0,43.0,43.0,43.0,44.0,43.0,43.0
93,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
