Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6
45,50.0,47.0,48.0,44.0,48.0,46.0,48.0
46,48.0,48.0,48.0,46.0,49.0,47.0,49.0
47,49.0,48.0,48.0,46.0,49.0,46.0,50.0
48,49.0,48.0,48.0,45.0,49.0,45.0,49.0
49,47.0,49.0,49.0,45.0,49.0,46.0,49.0
50,48.0,48.0,48.0,47.0,49.0,45.0,50.0
51,48.0,47.0,48.0,44.0,47.0,44.0,47.0
52,47.0,49.0,49.0,46.0,49.0,45.0,48.0
53,47.0,48.0,48.0,46.0,48.0,46.0,48.0
54,48.0,48.0,48.0,44.0,49.0,44.0,49.0
55,46.0,48.0,48.0,45.0,48.0,45.0,48.0
56,47.0,48.0,48.0,47.0,50.0,44.0,50.0
57,48.0,47.0,48.0,44.0,50.0,43.0,50.0
58,47.0,48.0,48.0,46.0,49.0,44.0,49.0
59,47.0,49.0,49.0,48.0,51.0,45.0,51.0
60,47.0,47.0,47.0,44.0,48.0,42.0,48.0
61,47.0,49.0,49.0,46.0,50.0,43.0,50.0
62,47.0,49.0,49.0,49.0,50.0,44.0,50.0
63,47.0,45.0,47.0,45.0,43.0,42.0,43.0
64,48.0,46.0,48.0,46.0,46.0,44.0,46.0
65,49.0,47.0,48.0,47.0,47.0,44.0,47.0
66,47.0,44.0,46.0,44.0,44.0,43.0,43.0
67,49.0,47.0,47.0,47.0,47.0,45.0,47.0
68,49.0,48.0,48.0,47.0,48.0,44.0,48.0
69,48.0,45.0,47.0,45.0,45.0,44.0,45.0
70,48.0,47.0,48.0,47.0,47.0,44.0,47.0
71,50.0,47.0,48.0,47.0,48.0,46.0,48.0
72,47.0,44.0,46.0,44.0,48.0,43.0,48.0
73,47.0,46.0,47.0,46.0,46.0,44.0,46.0
74,49.0,46.0,47.0,46.0,47.0,45.0,47.0
75,47.0,45.0,46.0,43.0,49.0,42.0,49.0
76,47.0,47.0,47.0,47.0,47.0,45.0,47.0
77,48.0,47.0,48.0,47.0,48.0,44.0,48.0
78,48.0,45.0,45.0,45.0,45.0,44.0,44.0
79,48.0,45.0,47.0,45.0,48.0,46.0,47.0
80,50.0,47.0,47.0,47.0,49.0,45.0,48.0
81,48.0,46.0,47.0,44.0,46.0,44.0,45.0
82,49.0,48.0,48.0,48.0,48.0,45.0,48.0
83,49.0,48.0,48.0,48.0,49.0,46.0,49.0
84,47.0,45.0,46.0,43.0,46.0,43.0,46.0
85,48.0,47.0,47.0,47.0,47.0,45.0,47.0
86,48.0,47.0,47.0,47.0,48.0,45.0,48.0
87,47.0,46.0,46.0,43.0,47.0,42.0,47.0
88,48.0,48.0,48.0,45.0,48.0,46.0,48.0
89,49.0,45.0,48.0,45.0,49.0,44.0,49.0
90,49.0,46.0,47.0,44.0,47.0,45.0,47.0
91,47.0,48.0,48.0,48.0,48.0,46.0,48.0
92,48.0,47.0,47.0,46.0,49.0,45.0,49.0
93,48.0,47.0,47.0,44.0,48.0,44.0,48.0
94,46.0,48.0,48.0,47.0,48.0,45.0,48.0
95,47.0,47.0,47.0,46.0,49.0,44.0,49.0
96,47.0,46.0,47.0,43.0,46.0,43.0,46.0
97,47.0,48.0,48.0,47.0,48.0,45.0,48.0
98,46.0,47.0,47.0,47.0,48.0,45.0,48.0
99,47.0,47.0,47.0,43.0,48.0,43.0,48.0
100,45.0,47.0,47.0,46.0,47.0,44.0,47.0
101,46.0,47.0,47.0,46.0,49.0,43.0,49.0
102,47.0,46.0,47.0,43.0,49.0,42.0,49.0
103,46.0,47.0,47.0,46.0,48.0,44.0,48.0
104,46.0,48.0,48.0,47.0,50.0,44.0,50.0
105,46.0,46.0,46.0,43.0,47.0,41.0,47.0
106,46.0,48.0,48.0,45.0,49.0,45.0,49.0
107,46.0,48.0,48.0,48.0,49.0,43.0,49.0
108,45.0,44.0,44.0,44.0,44.0,44.0,44.0
109,46.0,46.0,46.0,46.0,46.0,46.0,46.0
110,51.0,46.0,46.0,46.0,46.0,46.0,46.0
111,49.0,45.0,45.0,44.0,45.0,44.0,44.0
112,48.0,46.0,46.0,46.0,46.0,46.0,46.0
113,48.0,47.0,47.0,46.0,49.0,44.0,48.0
114,48.0,44.0,44.0,43.0,46.0,43.0,46.0
115,47.0,45.0,45.0,45.0,48.0,46.0,48.0
116,47.0,46.0,46.0,45.0,48.0,44.0,47.0
117,44.0,45.0,45.0,42.0,47.0,42.0,47.0
118,46.0,46.0,46.0,46.0,49.0,47.0,49.0
119,46.0,46.0,46.0,44.0,46.0,44.0,45.0
120,46.0,46.0,46.0,44.0,48.0,44.0,48.0
121,48.0,49.0,49.0,49.0,49.0,44.0,49.0
122,48.0,48.0,48.0,45.0,50.0,45.0,50.0
123,45.0,47.0,47.0,43.0,48.0,43.0,48.0
124,47.0,48.0,48.0,48.0,49.0,45.0,49.0
125,47.0,48.0,48.0,45.0,50.0,45.0,50.0
126,46.0,46.0,46.0,44.0,47.0,44.0,47.0
127,48.0,47.0,47.0,46.0,49.0,46.0,48.0
128,47.0,47.0,47.0,46.0,49.0,45.0,49.0
129,44.0,46.0,46.0,43.0,48.0,42.0,48.0
130,46.0,47.0,47.0,47.0,48.0,44.0,48.0
131,46.0,48.0,48.0,44.0,49.0,44.0,49.0
132,45.0,46.0,46.0,44.0,47.0,43.0,47.0
133,47.0,46.0,46.0,45.0,48.0,45.0,48.0
134,47.0,48.0,48.0,45.0,49.0,45.0,49.0
135,44.0,45.0,45.0,43.0,47.0,42.0,48.0
136,46.0,47.0,47.0,46.0,49.0,46.0,49.0
137,46.0,47.0,47.0,44.0,49.0,44.0,50.0
138,46.0,47.0,47.0,45.0,47.0,43.0,49.0
139,46.0,48.0,48.0,45.0,48.0,44.0,48.0
140,48.0,48.0,48.0,45.0,48.0,45.0,50.0
141,45.0,47.0,47.0,45.0,49.0,45.0,49.0
142,46.0,48.0,48.0,47.0,49.0,46.0,49.0
143,47.0,49.0,49.0,46.0,48.0,47.0,50.0
144,45.0,47.0,47.0,46.0,50.0,45.0,50.0
145,46.0,48.0,48.0,48.0,50.0,45.0,50.0
146,46.0,48.0,48.0,46.0,48.0,47.0,49.0
147,45.0,47.0,47.0,44.0,49.0,44.0,49.0
148,47.0,48.0,48.0,46.0,49.0,45.0,49.0
149,47.0,49.0,49.0,46.0,50.0,46.0,50.0
150,46.0,48.0,48.0,45.0,50.0,44.0,50.0
151,48.0,48.0,48.0,47.0,49.0,46.0,49.0
152,48.0,50.0,50.0,47.0,51.0,46.0,51.0
153,46.0,46.0,47.0,46.0,48.0,44.0,50.0
154,48.0,48.0,48.0,46.0,50.0,46.0,50.0
155,47.0,48.0,49.0,48.0,49.0,45.0,50.0
156,44.0,48.0,48.0,43.0,48.0,43.0,48.0
157,46.0,48.0,48.0,45.0,49.0,44.0,49.0
158,46.0,50.0,50.0,45.0,50.0,45.0,50.0
159,45.0,47.0,47.0,44.0,49.0,43.0,49.0
160,47.0,48.0,48.0,46.0,48.0,45.0,48.0
161,47.0,49.0,49.0,46.0,51.0,45.0,51.0
162,45.0,47.0,47.0,45.0,47.0,44.0,49.0
163,47.0,49.0,49.0,45.0,49.0,45.0,49.0
164,46.0,49.0,49.0,47.0,49.0,45.0,49.0
165,43.0,45.0,45.0,42.0,47.0,43.0,48.0
166,46.0,48.0,48.0,46.0,49.0,46.0,49.0
167,45.0,47.0,47.0,46.0,49.0,44.0,50.0
