Turn 6,Turn 7,Score,Connecting Exits,Longest Railway,Longest Highway,Centre Points,Errors,Bonus Point
0,0,56,29,13,13,5,-4,1
0,1,57,29,13,13,5,-5,1
0,2,56,29,12,13,5,-5,1
0,3,56,29,12,13,6,-5,1
0,4,57,30,13,13,5,-4,1
0,5,55,29,12,13,5,-4,1
0,6,57,29,13,13,5,-5,1
0,7,56,29,13,14,5,-6,1
