Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6
0,44.0,43.0,43.0,44.0,46.0,42.0,43.0
1,44.0,41.0,41.0,42.0,44.0,43.0,42.0
2,45.0,45.0,45.0,43.0,48.0,43.0,44.0
3,43.0,45.0,45.0,44.0,47.0,42.0,43.0
4,43.0,44.0,44.0,42.0,47.0,42.0,42.0
5,44.0,46.0,46.0,44.0,49.0,43.0,45.0
6,43.0,44.0,44.0,43.0,45.0,43.0,43.0
7,44.0,45.0,45.0,43.0,46.0,43.0,43.0
8,45.0,45.0,45.0,45.0,46.0,43.0,44.0
9,44.0,45.0,45.0,42.0,45.0,43.0,44.0
10,46.0,43.0,43.0,43.0,46.0,43.0,43.0
11,46.0,47.0,47.0,45.0,47.0,44.0,44.0
12,43.0,44.0,44.0,41.0,44.0,42.0,43.0
13,45.0,43.0,43.0,42.0,46.0,42.0,42.0
14,45.0,46.0,46.0,44.0,46.0,43.0,44.0
15,43.0,43.0,43.0,40.0,44.0,43.0,44.0
16,45.0,44.0,44.0,42.0,46.0,43.0,43.0
17,45.0,45.0,45.0,43.0,44.0,44.0,44.0
18,42.0,45.0,45.0,43.0,47.0,41.0,42.0
19,43.0,45.0,45.0,43.0,47.0,42.0,41.0
20,43.0,46.0,46.0,44.0,48.0,43.0,44.0
21,42.0,44.0,44.0,43.0,46.0,42.0,42.0
22,44.0,45.0,45.0,44.0,48.0,42.0,42.0
23,44.0,45.0,45.0,45.0,47.0,43.0,43.0
24,43.0,46.0,46.0,41.0,46.0,42.0,43.0
25,45.0,46.0,46.0,43.0,48.0,42.0,44.0
26,45.0,48.0,48.0,45.0,47.0,44.0,44.0
27,42.0,45.0,45.0,40.0,47.0,41.0,42.0
28,44.0,45.0,45.0,42.0,47.0,41.0,43.0
29,44.0,47.0,47.0,44.0,47.0,43.0,43.0
30,42.0,44.0,44.0,41.0,46.0,42.0,43.0
31,44.0,44.0,44.0,43.0,47.0,42.0,42.0
32,44.0,46.0,46.0,43.0,47.0,43.0,43.0
33,43.0,42.0,42.0,44.0,45.0,43.0,42.0
34,45.0,45.0,44.0,45.0,46.0,43.0,43.0
35,44.0,43.0,43.0,44.0,44.0,43.0,44.0
36,42.0,44.0,44.0,42.0,47.0,43.0,44.0
37,44.0,45.0,45.0,44.0,49.0,43.0,45.0
38,45.0,45.0,45.0,44.0,46.0,44.0,44.0
39,42.0,43.0,43.0,41.0,46.0,42.0,43.0
40,43.0,44.0,44.0,43.0,48.0,42.0,44.0
41,44.0,44.0,44.0,43.0,46.0,43.0,44.0
42,42.0,44.0,42.0,42.0,45.0,43.0,42.0
43,44.0,45.0,44.0,44.0,47.0,43.0,43.0
44,43.0,44.0,44.0,43.0,47.0,43.0,43.0
45,43.0,45.0,42.0,42.0,43.0,43.0,43.0
46,45.0,46.0,43.0,44.0,44.0,44.0,44.0
47,45.0,46.0,46.0,45.0,45.0,45.0,44.0
48,43.0,44.0,42.0,41.0,46.0,42.0,43.0
49,44.0,45.0,45.0,43.0,47.0,43.0,44.0
50,45.0,45.0,45.0,44.0,45.0,44.0,45.0
51,43.0,43.0,43.0,41.0,47.0,43.0,43.0
52,43.0,45.0,45.0,43.0,48.0,43.0,45.0
53,45.0,44.0,44.0,43.0,44.0,45.0,44.0
54,42.0,43.0,41.0,40.0,45.0,41.0,42.0
55,43.0,44.0,44.0,42.0,46.0,42.0,43.0
56,44.0,44.0,44.0,43.0,44.0,43.0,44.0
57,43.0,43.0,42.0,40.0,46.0,42.0,43.0
58,43.0,44.0,44.0,42.0,47.0,42.0,44.0
59,45.0,43.0,43.0,42.0,43.0,44.0,45.0
60,42.0,44.0,42.0,41.0,45.0,42.0,40.0
61,43.0,43.0,43.0,43.0,46.0,41.0,42.0
62,44.0,41.0,41.0,42.0,42.0,44.0,42.0
63,41.0,44.0,44.0,42.0,46.0,40.0,41.0
64,42.0,45.0,45.0,43.0,46.0,41.0,40.0
65,42.0,46.0,46.0,43.0,47.0,42.0,43.0
66,41.0,44.0,44.0,42.0,45.0,41.0,41.0
67,43.0,45.0,45.0,44.0,47.0,41.0,41.0
68,43.0,45.0,45.0,44.0,46.0,42.0,42.0
69,42.0,46.0,46.0,40.0,45.0,41.0,42.0
70,44.0,47.0,46.0,42.0,47.0,41.0,43.0
71,44.0,47.0,47.0,44.0,46.0,43.0,43.0
72,41.0,45.0,45.0,40.0,46.0,40.0,41.0
73,43.0,46.0,45.0,42.0,46.0,40.0,42.0
74,43.0,46.0,46.0,43.0,46.0,42.0,42.0
75,41.0,44.0,44.0,41.0,45.0,41.0,42.0
76,43.0,44.0,44.0,43.0,46.0,41.0,41.0
77,43.0,45.0,45.0,42.0,46.0,42.0,42.0
78,42.0,42.0,42.0,43.0,44.0,42.0,41.0
79,44.0,45.0,44.0,45.0,45.0,42.0,42.0
80,43.0,44.0,44.0,44.0,44.0,42.0,43.0
81,41.0,45.0,45.0,41.0,46.0,42.0,43.0
82,43.0,48.0,46.0,43.0,48.0,42.0,44.0
83,44.0,46.0,46.0,43.0,45.0,43.0,43.0
84,41.0,44.0,44.0,41.0,45.0,41.0,42.0
85,42.0,47.0,45.0,43.0,47.0,41.0,43.0
