Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7
0,53.0,58.0,53.0,53.0,50.0,49.0,49.0,50.0
1,53.0,57.0,55.0,55.0,55.0,54.0,54.0,55.0
2,55.0,55.0,52.0,52.0,52.0,51.0,51.0,52.0
3,53.0,58.0,54.0,54.0,51.0,50.0,50.0,51.0
4,54.0,59.0,56.0,56.0,54.0,54.0,54.0,54.0
5,59.0,59.0,54.0,54.0,54.0,53.0,53.0,54.0
6,53.0,58.0,51.0,51.0,52.0,51.0,51.0,52.0
7,54.0,59.0,55.0,55.0,55.0,55.0,55.0,55.0
8,59.0,59.0,54.0,54.0,55.0,54.0,54.0,55.0
9,54.0,57.0,55.0,55.0,56.0,55.0,55.0,56.0
10,54.0,57.0,56.0,56.0,56.0,56.0,56.0,56.0
11,52.0,53.0,52.0,52.0,52.0,51.0,51.0,52.0
12,53.0,57.0,54.0,54.0,55.0,54.0,54.0,55.0
13,53.0,56.0,55.0,55.0,55.0,55.0,55.0,55.0
14,53.0,57.0,54.0,54.0,54.0,53.0,53.0,54.0
15,53.0,56.0,50.0,50.0,51.0,50.0,50.0,51.0
16,52.0,56.0,55.0,55.0,55.0,55.0,55.0,55.0
17,52.0,56.0,55.0,55.0,55.0,54.0,54.0,55.0
18,55.0,57.0,54.0,54.0,50.0,50.0,50.0,50.0
19,54.0,58.0,56.0,56.0,54.0,54.0,54.0,54.0
20,58.0,58.0,55.0,55.0,54.0,53.0,53.0,54.0
21,56.0,58.0,54.0,54.0,51.0,51.0,51.0,51.0
22,55.0,59.0,55.0,55.0,55.0,55.0,55.0,55.0
23,59.0,59.0,56.0,56.0,55.0,54.0,54.0,55.0
24,55.0,57.0,56.0,56.0,57.0,56.0,56.0,57.0
25,53.0,57.0,55.0,55.0,55.0,55.0,55.0,55.0
26,55.0,57.0,55.0,55.0,55.0,55.0,55.0,55.0
27,54.0,56.0,55.0,55.0,57.0,57.0,57.0,57.0
28,55.0,57.0,56.0,56.0,57.0,57.0,57.0,57.0
29,54.0,57.0,55.0,55.0,55.0,54.0,54.0,55.0
30,54.0,57.0,51.0,51.0,52.0,51.0,51.0,52.0
31,54.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0
32,53.0,56.0,56.0,56.0,54.0,54.0,54.0,54.0
33,53.0,58.0,53.0,53.0,52.0,51.0,51.0,52.0
34,54.0,59.0,55.0,55.0,55.0,55.0,55.0,55.0
35,59.0,59.0,55.0,55.0,55.0,55.0,55.0,55.0
36,55.0,57.0,57.0,57.0,58.0,57.0,57.0,58.0
37,53.0,57.0,55.0,55.0,54.0,54.0,54.0,54.0
38,55.0,57.0,55.0,55.0,55.0,55.0,55.0,55.0
39,54.0,56.0,56.0,56.0,57.0,57.0,57.0,57.0
40,56.0,57.0,56.0,56.0,57.0,57.0,57.0,57.0
41,54.0,57.0,54.0,54.0,56.0,55.0,55.0,56.0
42,54.0,57.0,52.0,52.0,53.0,52.0,52.0,53.0
43,54.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0
44,53.0,56.0,55.0,55.0,55.0,55.0,55.0,55.0
45,55.0,53.0,55.0,55.0,56.0,55.0,55.0,56.0
46,55.0,57.0,55.0,55.0,55.0,55.0,55.0,55.0
47,52.0,53.0,52.0,52.0,53.0,52.0,52.0,53.0
48,55.0,53.0,56.0,56.0,57.0,56.0,56.0,57.0
49,55.0,57.0,57.0,57.0,58.0,57.0,57.0,58.0
50,55.0,57.0,56.0,56.0,57.0,56.0,56.0,57.0
51,55.0,54.0,55.0,55.0,56.0,55.0,55.0,56.0
52,55.0,53.0,57.0,57.0,57.0,57.0,57.0,57.0
53,55.0,56.0,56.0,56.0,57.0,56.0,56.0,57.0
54,54.0,52.0,56.0,56.0,58.0,58.0,58.0,58.0
55,59.0,57.0,61.0,61.0,61.0,61.0,61.0,61.0
56,55.0,56.0,58.0,58.0,58.0,58.0,58.0,58.0
57,54.0,53.0,56.0,56.0,57.0,57.0,57.0,57.0
58,59.0,55.0,61.0,61.0,61.0,61.0,61.0,61.0
59,55.0,56.0,58.0,58.0,58.0,58.0,58.0,58.0
60,53.0,53.0,51.0,51.0,52.0,51.0,51.0,52.0
61,55.0,54.0,57.0,57.0,57.0,57.0,57.0,57.0
62,52.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0
63,54.0,57.0,53.0,53.0,49.0,49.0,49.0,49.0
64,54.0,58.0,55.0,55.0,53.0,53.0,53.0,53.0
65,58.0,58.0,55.0,55.0,53.0,53.0,53.0,53.0
66,55.0,58.0,53.0,53.0,50.0,50.0,50.0,50.0
67,55.0,59.0,54.0,54.0,54.0,54.0,54.0,54.0
68,59.0,59.0,56.0,56.0,54.0,54.0,54.0,54.0
69,54.0,57.0,56.0,56.0,56.0,56.0,56.0,56.0
70,54.0,57.0,54.0,54.0,54.0,54.0,54.0,54.0
71,54.0,57.0,55.0,55.0,54.0,54.0,54.0,54.0
72,53.0,56.0,55.0,55.0,56.0,56.0,56.0,56.0
73,54.0,57.0,55.0,55.0,56.0,56.0,56.0,56.0
74,53.0,56.0,55.0,55.0,54.0,54.0,54.0,54.0
75,54.0,57.0,51.0,51.0,51.0,51.0,51.0,51.0
76,53.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0
77,52.0,56.0,56.0,56.0,53.0,53.0,53.0,53.0
78,54.0,58.0,52.0,52.0,51.0,51.0,51.0,51.0
79,55.0,59.0,54.0,54.0,54.0,54.0,54.0,54.0
80,59.0,59.0,57.0,57.0,55.0,55.0,55.0,55.0
81,54.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
82,55.0,57.0,55.0,55.0,53.0,53.0,53.0,53.0
83,55.0,57.0,56.0,56.0,54.0,54.0,54.0,54.0
84,54.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0
85,55.0,57.0,55.0,55.0,56.0,56.0,56.0,56.0
86,54.0,57.0,56.0,56.0,55.0,55.0,55.0,55.0
87,55.0,57.0,52.0,52.0,52.0,52.0,52.0,52.0
88,54.0,56.0,55.0,55.0,55.0,55.0,55.0,55.0
89,53.0,56.0,56.0,56.0,54.0,54.0,54.0,54.0
90,55.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0
91,54.0,56.0,54.0,54.0,54.0,54.0,54.0,54.0
92,55.0,57.0,54.0,54.0,53.0,53.0,53.0,53.0
93,54.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
94,56.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
95,54.0,57.0,56.0,56.0,56.0,56.0,56.0,56.0
96,54.0,58.0,56.0,56.0,56.0,56.0,56.0,56.0
97,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0
98,54.0,57.0,56.0,56.0,56.0,56.0,56.0,56.0
99,54.0,56.0,56.0,56.0,57.0,57.0,57.0,57.0
