Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4
0,49.0,49.0,47.0,48.0,48.0
1,53.0,49.0,53.0,48.0,53.0
2,50.0,49.0,49.0,48.0,48.0
3,53.0,48.0,49.0,50.0,53.0
4,54.0,50.0,54.0,50.0,53.0
5,54.0,50.0,50.0,52.0,53.0
6,50.0,47.0,50.0,49.0,48.0
7,53.0,50.0,51.0,49.0,48.0
8,51.0,49.0,47.0,49.0,52.0
9,48.0,51.0,48.0,49.0,52.0
10,55.0,52.0,51.0,51.0,51.0
11,50.0,51.0,47.0,51.0,52.0
12,48.0,50.0,47.0,48.0,51.0
13,54.0,52.0,50.0,50.0,51.0
14,50.0,50.0,46.0,50.0,51.0
15,48.0,47.0,45.0,48.0,47.0
16,55.0,48.0,45.0,50.0,50.0
17,50.0,47.0,42.0,49.0,52.0
18,53.0,49.0,48.0,54.0,54.0
19,55.0,52.0,53.0,54.0,54.0
20,55.0,52.0,50.0,54.0,54.0
21,53.0,48.0,49.0,53.0,53.0
22,54.0,53.0,51.0,53.0,53.0
23,54.0,53.0,51.0,53.0,53.0
24,53.0,54.0,52.0,53.0,53.0
25,56.0,54.0,53.0,54.0,53.0
26,54.0,54.0,49.0,54.0,53.0
27,53.0,53.0,51.0,52.0,52.0
28,55.0,53.0,52.0,53.0,52.0
29,53.0,53.0,48.0,53.0,52.0
30,53.0,48.0,49.0,52.0,52.0
31,56.0,50.0,50.0,51.0,51.0
32,54.0,50.0,46.0,48.0,51.0
33,52.0,48.0,50.0,48.0,49.0
34,54.0,51.0,51.0,49.0,50.0
35,54.0,50.0,51.0,48.0,52.0
36,52.0,52.0,53.0,52.0,52.0
37,54.0,55.0,54.0,52.0,53.0
38,53.0,54.0,50.0,52.0,52.0
39,51.0,53.0,52.0,51.0,51.0
40,53.0,54.0,53.0,51.0,52.0
41,52.0,53.0,49.0,51.0,51.0
42,52.0,49.0,50.0,47.0,47.0
43,54.0,51.0,51.0,50.0,50.0
44,53.0,50.0,47.0,46.0,48.0
45,49.0,53.0,48.0,50.0,51.0
46,48.0,53.0,49.0,52.0,50.0
47,48.0,53.0,47.0,51.0,50.0
48,49.0,52.0,48.0,51.0,51.0
