Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4
0,47.0,50.0,50.0,50.0,45.0
1,46.0,49.0,49.0,49.0,45.0
2,46.0,49.0,49.0,49.0,45.0
3,49.0,51.0,51.0,51.0,44.0
4,47.0,48.0,48.0,48.0,48.0
5,47.0,49.0,49.0,49.0,48.0
6,50.0,51.0,51.0,51.0,45.0
7,47.0,49.0,49.0,49.0,48.0
8,47.0,50.0,50.0,50.0,48.0
9,47.0,47.0,47.0,47.0,46.0
10,45.0,48.0,48.0,48.0,46.0
11,45.0,47.0,47.0,47.0,46.0
12,52.0,49.0,49.0,49.0,45.0
13,46.0,47.0,47.0,47.0,45.0
14,48.0,47.0,47.0,47.0,45.0
15,52.0,50.0,50.0,50.0,44.0
16,47.0,47.0,47.0,47.0,44.0
17,48.0,48.0,48.0,48.0,44.0
18,50.0,51.0,51.0,51.0,44.0
19,46.0,49.0,49.0,49.0,47.0
20,47.0,50.0,50.0,50.0,47.0
21,51.0,51.0,51.0,51.0,45.0
22,47.0,50.0,50.0,50.0,47.0
23,47.0,51.0,51.0,51.0,47.0
24,48.0,48.0,48.0,46.0,45.0
25,46.0,47.0,47.0,47.0,47.0
26,46.0,46.0,46.0,46.0,47.0
27,53.0,50.0,50.0,50.0,46.0
28,47.0,47.0,47.0,47.0,46.0
29,49.0,48.0,48.0,48.0,48.0
30,53.0,51.0,51.0,51.0,45.0
31,47.0,47.0,47.0,46.0,45.0
32,49.0,49.0,49.0,49.0,47.0
33,49.0,50.0,50.0,50.0,45.0
34,46.0,49.0,49.0,49.0,45.0
35,47.0,51.0,51.0,51.0,45.0
36,48.0,48.0,48.0,47.0,46.0
37,46.0,46.0,46.0,46.0,47.0
38,47.0,47.0,47.0,47.0,47.0
39,52.0,49.0,49.0,49.0,46.0
40,48.0,47.0,47.0,47.0,46.0
41,48.0,48.0,48.0,48.0,48.0
42,52.0,50.0,50.0,50.0,45.0
43,48.0,47.0,47.0,46.0,45.0
44,49.0,49.0,49.0,49.0,47.0
45,47.0,46.0,46.0,46.0,44.0
46,47.0,47.0,47.0,47.0,44.0
47,47.0,47.0,47.0,47.0,45.0
48,50.0,47.0,47.0,47.0,44.0
49,48.0,48.0,48.0,48.0,43.0
50,50.0,48.0,48.0,48.0,44.0
51,50.0,48.0,48.0,48.0,44.0
52,48.0,47.0,47.0,46.0,44.0
53,50.0,49.0,49.0,48.0,45.0
54,50.0,48.0,48.0,47.0,44.0
55,48.0,47.0,47.0,47.0,43.0
56,50.0,48.0,48.0,48.0,43.0
57,49.0,49.0,49.0,47.0,45.0
58,48.0,48.0,48.0,46.0,44.0
59,50.0,49.0,49.0,49.0,44.0
60,48.0,48.0,48.0,48.0,44.0
61,47.0,46.0,46.0,46.0,43.0
62,49.0,47.0,47.0,47.0,43.0
63,49.0,50.0,50.0,50.0,46.0
64,45.0,48.0,48.0,48.0,46.0
65,46.0,49.0,49.0,49.0,46.0
66,50.0,50.0,50.0,50.0,47.0
67,46.0,49.0,49.0,49.0,47.0
68,46.0,50.0,50.0,50.0,47.0
69,47.0,47.0,47.0,45.0,45.0
70,45.0,46.0,46.0,46.0,46.0
71,45.0,45.0,45.0,45.0,46.0
72,52.0,49.0,49.0,49.0,46.0
73,46.0,46.0,46.0,46.0,45.0
74,48.0,47.0,47.0,47.0,47.0
75,52.0,50.0,50.0,50.0,45.0
76,46.0,46.0,46.0,45.0,44.0
77,48.0,48.0,48.0,48.0,46.0
78,48.0,49.0,49.0,49.0,48.0
79,45.0,48.0,48.0,48.0,48.0
80,46.0,50.0,50.0,50.0,48.0
81,47.0,48.0,48.0,46.0,46.0
82,45.0,45.0,45.0,45.0,46.0
83,46.0,46.0,46.0,46.0,46.0
84,51.0,48.0,48.0,48.0,47.0
85,47.0,46.0,46.0,46.0,45.0
86,48.0,47.0,47.0,47.0,47.0
87,51.0,49.0,49.0,49.0,46.0
88,47.0,46.0,46.0,46.0,44.0
89,48.0,48.0,48.0,48.0,46.0
90,46.0,46.0,46.0,45.0,43.0
91,47.0,47.0,47.0,47.0,43.0
92,47.0,47.0,47.0,47.0,44.0
93,49.0,46.0,46.0,46.0,43.0
94,48.0,48.0,48.0,48.0,44.0
95,49.0,48.0,48.0,48.0,44.0
96,49.0,47.0,47.0,47.0,43.0
97,48.0,48.0,48.0,46.0,44.0
98,49.0,49.0,49.0,49.0,44.0
99,49.0,47.0,47.0,47.0,43.0
100,47.0,47.0,47.0,47.0,43.0
101,49.0,49.0,49.0,49.0,43.0
102,48.0,48.0,48.0,46.0,44.0
103,48.0,48.0,48.0,45.0,43.0
104,49.0,49.0,49.0,48.0,43.0
105,47.0,47.0,47.0,47.0,43.0
106,47.0,46.0,46.0,46.0,42.0
107,48.0,47.0,47.0,47.0,42.0
108,43.0,44.0,44.0,44.0,48.0
109,45.0,45.0,45.0,45.0,47.0
110,41.0,45.0,45.0,42.0,47.0
111,47.0,45.0,45.0,44.0,47.0
112,43.0,45.0,45.0,45.0,46.0
113,45.0,46.0,46.0,46.0,46.0
114,46.0,46.0,46.0,46.0,48.0
115,45.0,45.0,45.0,45.0,45.0
116,47.0,46.0,46.0,46.0,47.0
117,46.0,47.0,47.0,47.0,47.0
118,46.0,46.0,46.0,46.0,44.0
119,47.0,46.0,46.0,46.0,46.0
120,46.0,46.0,46.0,46.0,44.0
121,47.0,47.0,47.0,47.0,44.0
122,47.0,47.0,47.0,47.0,44.0
123,49.0,47.0,47.0,47.0,43.0
124,48.0,48.0,48.0,48.0,45.0
125,48.0,48.0,48.0,48.0,44.0
126,49.0,47.0,47.0,47.0,42.0
127,48.0,47.0,47.0,46.0,44.0
128,49.0,49.0,49.0,49.0,44.0
129,48.0,47.0,47.0,47.0,42.0
130,47.0,47.0,47.0,47.0,44.0
131,49.0,49.0,49.0,49.0,43.0
132,48.0,47.0,47.0,46.0,43.0
133,48.0,48.0,48.0,46.0,43.0
134,49.0,48.0,48.0,48.0,43.0
135,46.0,47.0,47.0,47.0,42.0
136,47.0,46.0,46.0,46.0,42.0
137,48.0,47.0,47.0,47.0,42.0
138,47.0,46.0,46.0,45.0,43.0
139,47.0,47.0,47.0,45.0,43.0
140,47.0,48.0,48.0,46.0,44.0
141,48.0,47.0,47.0,46.0,44.0
142,48.0,48.0,48.0,46.0,45.0
143,48.0,48.0,48.0,47.0,45.0
144,47.0,47.0,47.0,47.0,43.0
145,47.0,46.0,46.0,46.0,45.0
146,49.0,49.0,49.0,47.0,44.0
147,49.0,47.0,47.0,47.0,43.0
148,48.0,47.0,47.0,46.0,45.0
149,50.0,49.0,49.0,48.0,44.0
150,49.0,48.0,48.0,47.0,44.0
151,48.0,47.0,47.0,47.0,46.0
152,50.0,49.0,49.0,49.0,45.0
153,48.0,47.0,47.0,47.0,42.0
154,48.0,47.0,47.0,47.0,44.0
155,49.0,48.0,48.0,48.0,44.0
156,49.0,48.0,48.0,46.0,42.0
157,48.0,48.0,48.0,46.0,44.0
158,49.0,48.0,48.0,47.0,44.0
159,49.0,49.0,49.0,47.0,43.0
160,48.0,47.0,47.0,47.0,45.0
161,49.0,49.0,49.0,48.0,45.0
162,48.0,48.0,48.0,48.0,43.0
163,48.0,48.0,48.0,46.0,43.0
164,48.0,48.0,48.0,48.0,44.0
165,46.0,46.0,46.0,46.0,41.0
166,47.0,47.0,47.0,47.0,41.0
167,47.0,47.0,47.0,47.0,41.0
