Turn 6,Turn 7,Score,Connecting Exits,Longest Railway,Longest Highway,Centre Points,Errors,Bonus Point
0,0,50,29,9,10,4,-3,1
0,1,51,29,9,11,5,-3,1
0,2,50,29,8,11,4,-3,1
0,3,50,29,8,11,5,-4,1
0,4,51,29,9,10,4,-3,1
0,5,48,30,7,10,5,-6,1
0,6,50,29,9,11,4,-4,1
0,7,49,28,8,11,5,-4,1
