Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4
0,52.0,52.0,52.0,51.0,56.0
1,53.0,52.0,54.0,56.0,58.0
2,53.0,58.0,58.0,53.0,58.0
3,56.0,52.0,53.0,55.0,57.0
4,58.0,57.0,57.0,57.0,57.0
5,56.0,58.0,59.0,57.0,59.0
6,55.0,52.0,52.0,56.0,56.0
7,53.0,58.0,58.0,56.0,58.0
8,57.0,54.0,58.0,57.0,58.0
9,59.0,61.0,61.0,59.0,60.0
10,57.0,53.0,58.0,57.0,58.0
11,54.0,58.0,59.0,54.0,58.0
12,58.0,60.0,60.0,58.0,59.0
13,58.0,57.0,57.0,56.0,58.0
14,58.0,57.0,59.0,55.0,59.0
15,59.0,59.0,53.0,51.0,56.0
16,59.0,58.0,53.0,57.0,58.0
17,59.0,58.0,56.0,56.0,59.0
18,55.0,51.0,53.0,55.0,56.0
19,57.0,57.0,57.0,56.0,58.0
20,57.0,57.0,59.0,57.0,58.0
21,56.0,52.0,52.0,55.0,57.0
22,52.0,58.0,58.0,56.0,59.0
23,58.0,54.0,58.0,57.0,59.0
24,58.0,61.0,61.0,58.0,59.0
25,56.0,53.0,58.0,57.0,57.0
26,55.0,58.0,58.0,57.0,57.0
27,57.0,60.0,60.0,57.0,58.0
28,57.0,57.0,57.0,56.0,58.0
29,58.0,57.0,59.0,56.0,58.0
30,58.0,59.0,53.0,55.0,55.0
31,58.0,58.0,53.0,57.0,57.0
32,59.0,58.0,57.0,57.0,58.0
33,51.0,51.0,52.0,56.0,53.0
34,53.0,52.0,52.0,56.0,54.0
35,53.0,52.0,58.0,57.0,53.0
36,59.0,59.0,59.0,59.0,58.0
37,54.0,53.0,59.0,57.0,54.0
38,56.0,55.0,58.0,57.0,58.0
39,58.0,58.0,58.0,58.0,57.0
40,58.0,57.0,58.0,56.0,59.0
41,58.0,57.0,57.0,56.0,58.0
42,59.0,59.0,52.0,56.0,53.0
43,59.0,58.0,53.0,57.0,53.0
44,59.0,58.0,58.0,57.0,59.0
45,57.0,57.0,57.0,58.0,59.0
46,57.0,54.0,58.0,57.0,61.0
47,55.0,60.0,59.0,55.0,61.0
48,59.0,60.0,61.0,58.0,60.0
49,60.0,60.0,60.0,60.0,60.0
50,60.0,62.0,62.0,60.0,62.0
51,60.0,60.0,59.0,58.0,58.0
52,61.0,61.0,61.0,60.0,60.0
53,61.0,61.0,61.0,60.0,60.0
54,58.0,59.0,60.0,57.0,59.0
55,59.0,59.0,59.0,59.0,59.0
56,59.0,61.0,61.0,59.0,61.0
57,59.0,59.0,58.0,58.0,57.0
58,60.0,60.0,60.0,60.0,59.0
59,60.0,60.0,60.0,60.0,59.0
60,59.0,59.0,52.0,51.0,54.0
61,61.0,61.0,54.0,56.0,54.0
62,61.0,61.0,54.0,56.0,59.0
63,54.0,50.0,52.0,55.0,55.0
64,56.0,56.0,56.0,55.0,57.0
65,56.0,56.0,58.0,57.0,57.0
66,55.0,51.0,51.0,56.0,56.0
67,51.0,57.0,57.0,55.0,58.0
68,57.0,53.0,57.0,58.0,58.0
69,59.0,60.0,60.0,59.0,58.0
70,55.0,52.0,57.0,57.0,56.0
71,58.0,57.0,57.0,56.0,58.0
72,58.0,59.0,59.0,58.0,57.0
73,56.0,56.0,56.0,56.0,57.0
74,58.0,56.0,58.0,56.0,58.0
75,59.0,58.0,52.0,54.0,54.0
76,57.0,57.0,52.0,56.0,56.0
77,59.0,57.0,57.0,56.0,59.0
78,51.0,51.0,52.0,55.0,52.0
79,52.0,52.0,52.0,55.0,53.0
80,53.0,52.0,58.0,57.0,53.0
81,60.0,59.0,59.0,60.0,59.0
82,53.0,53.0,58.0,58.0,54.0
83,59.0,55.0,58.0,57.0,59.0
84,59.0,58.0,58.0,59.0,58.0
85,57.0,57.0,57.0,57.0,58.0
86,59.0,57.0,57.0,56.0,59.0
87,60.0,59.0,52.0,55.0,54.0
88,58.0,58.0,53.0,56.0,54.0
89,60.0,58.0,58.0,57.0,60.0
90,58.0,57.0,57.0,58.0,60.0
91,60.0,54.0,58.0,58.0,60.0
92,54.0,60.0,58.0,58.0,60.0
93,59.0,60.0,60.0,57.0,59.0
94,61.0,60.0,60.0,61.0,59.0
95,59.0,62.0,62.0,59.0,61.0
96,60.0,60.0,59.0,58.0,59.0
97,60.0,61.0,61.0,60.0,59.0
98,60.0,61.0,61.0,60.0,59.0
99,58.0,59.0,59.0,56.0,58.0
100,60.0,59.0,59.0,60.0,58.0
101,58.0,61.0,61.0,58.0,60.0
102,59.0,59.0,58.0,57.0,58.0
103,61.0,60.0,60.0,59.0,58.0
104,59.0,60.0,60.0,59.0,59.0
105,58.0,59.0,52.0,51.0,53.0
106,60.0,61.0,54.0,56.0,53.0
107,60.0,61.0,54.0,56.0,58.0
108,50.0,51.0,44.0,50.0,46.0
109,45.0,45.0,46.0,51.0,48.0
110,46.0,45.0,48.0,56.0,48.0
111,53.0,51.0,51.0,56.0,52.0
112,47.0,46.0,53.0,56.0,54.0
113,50.0,46.0,53.0,56.0,54.0
114,52.0,50.0,50.0,55.0,51.0
115,52.0,52.0,52.0,55.0,53.0
116,53.0,52.0,52.0,55.0,53.0
117,52.0,51.0,46.0,50.0,48.0
118,53.0,53.0,46.0,51.0,47.0
119,54.0,52.0,52.0,56.0,54.0
120,52.0,52.0,54.0,57.0,53.0
121,51.0,47.0,53.0,57.0,54.0
122,50.0,50.0,53.0,56.0,54.0
123,60.0,59.0,59.0,56.0,59.0
124,54.0,52.0,53.0,56.0,54.0
125,59.0,53.0,58.0,56.0,54.0
126,61.0,60.0,53.0,52.0,54.0
127,54.0,53.0,53.0,57.0,54.0
