Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4
0,43.0,41.0,40.0,44.0,40.0
1,44.0,43.0,43.0,44.0,43.0
2,44.0,45.0,44.0,43.0,44.0
3,43.0,41.0,41.0,44.0,41.0
4,43.0,43.0,44.0,44.0,43.0
5,44.0,44.0,43.0,46.0,43.0
6,43.0,42.0,41.0,43.0,42.0
7,44.0,43.0,45.0,44.0,44.0
8,44.0,44.0,44.0,46.0,44.0
9,43.0,42.0,42.0,44.0,42.0
10,44.0,44.0,44.0,44.0,44.0
11,45.0,45.0,45.0,44.0,44.0
12,43.0,42.0,43.0,44.0,43.0
13,47.0,43.0,43.0,47.0,43.0
14,45.0,44.0,44.0,46.0,43.0
15,44.0,41.0,43.0,44.0,44.0
16,48.0,42.0,43.0,48.0,43.0
17,46.0,43.0,44.0,47.0,44.0
18,42.0,41.0,41.0,43.0,41.0
19,43.0,42.0,43.0,46.0,42.0
20,44.0,44.0,43.0,45.0,43.0
21,43.0,42.0,41.0,44.0,41.0
22,44.0,43.0,44.0,46.0,43.0
23,45.0,45.0,44.0,45.0,44.0
24,43.0,42.0,42.0,44.0,42.0
25,44.0,44.0,44.0,43.0,44.0
26,45.0,45.0,45.0,44.0,44.0
27,42.0,41.0,43.0,44.0,43.0
28,46.0,43.0,43.0,46.0,43.0
29,44.0,44.0,45.0,45.0,43.0
30,43.0,41.0,43.0,44.0,43.0
31,47.0,43.0,43.0,47.0,42.0
32,45.0,44.0,46.0,46.0,43.0
33,42.0,42.0,41.0,42.0,41.0
34,43.0,43.0,42.0,42.0,43.0
35,41.0,45.0,43.0,42.0,43.0
36,43.0,42.0,41.0,43.0,41.0
37,44.0,45.0,43.0,41.0,43.0
38,45.0,45.0,45.0,44.0,43.0
39,42.0,41.0,42.0,44.0,42.0
40,44.0,44.0,42.0,44.0,42.0
41,44.0,44.0,46.0,44.0,44.0
42,43.0,41.0,43.0,43.0,43.0
43,45.0,43.0,43.0,45.0,43.0
44,45.0,44.0,47.0,45.0,44.0
45,43.0,43.0,42.0,43.0,42.0
46,46.0,45.0,43.0,44.0,43.0
47,46.0,45.0,47.0,44.0,44.0
48,43.0,42.0,43.0,45.0,43.0
49,45.0,44.0,44.0,45.0,44.0
50,45.0,44.0,47.0,45.0,44.0
51,44.0,42.0,43.0,44.0,43.0
52,45.0,44.0,45.0,45.0,44.0
53,46.0,44.0,47.0,46.0,44.0
54,43.0,41.0,45.0,45.0,44.0
55,45.0,43.0,46.0,46.0,43.0
56,47.0,43.0,47.0,47.0,44.0
57,43.0,41.0,46.0,45.0,43.0
58,45.0,43.0,47.0,46.0,44.0
59,48.0,43.0,48.0,48.0,44.0
60,44.0,42.0,43.0,44.0,43.0
61,45.0,43.0,43.0,45.0,43.0
62,48.0,44.0,47.0,48.0,44.0
63,42.0,41.0,40.0,43.0,40.0
64,42.0,42.0,42.0,45.0,41.0
65,43.0,44.0,43.0,44.0,42.0
66,43.0,42.0,40.0,44.0,40.0
67,43.0,43.0,43.0,45.0,42.0
68,44.0,45.0,44.0,44.0,43.0
69,42.0,42.0,41.0,43.0,41.0
70,44.0,44.0,43.0,42.0,43.0
71,45.0,44.0,44.0,43.0,43.0
72,42.0,41.0,42.0,44.0,42.0
73,45.0,43.0,42.0,45.0,42.0
74,44.0,44.0,44.0,44.0,42.0
75,43.0,41.0,42.0,43.0,42.0
76,46.0,42.0,42.0,46.0,42.0
77,44.0,44.0,45.0,45.0,42.0
78,43.0,42.0,41.0,43.0,41.0
79,44.0,43.0,43.0,42.0,43.0
80,41.0,45.0,44.0,43.0,42.0
81,43.0,43.0,42.0,43.0,41.0
82,45.0,45.0,43.0,42.0,42.0
83,46.0,45.0,45.0,44.0,43.0
84,43.0,42.0,42.0,45.0,42.0
85,45.0,44.0,42.0,44.0,42.0
86,45.0,45.0,45.0,45.0,43.0
87,44.0,42.0,43.0,44.0,43.0
88,45.0,43.0,42.0,45.0,42.0
89,45.0,45.0,46.0,45.0,43.0
90,42.0,43.0,41.0,42.0,41.0
91,45.0,44.0,42.0,43.0,42.0
92,45.0,44.0,46.0,43.0,43.0
93,43.0,42.0,42.0,44.0,42.0
94,44.0,44.0,43.0,44.0,43.0
95,44.0,44.0,46.0,44.0,43.0
96,43.0,42.0,42.0,43.0,42.0
97,44.0,44.0,44.0,44.0,43.0
98,45.0,44.0,46.0,45.0,43.0
99,43.0,41.0,44.0,44.0,43.0
100,44.0,43.0,45.0,45.0,42.0
101,46.0,43.0,46.0,46.0,43.0
102,43.0,41.0,45.0,44.0,42.0
103,44.0,43.0,46.0,45.0,43.0
104,47.0,43.0,47.0,47.0,43.0
105,43.0,41.0,42.0,43.0,42.0
106,44.0,42.0,42.0,44.0,42.0
107,47.0,43.0,46.0,47.0,43.0
108,38.0,40.0,36.0,38.0,37.0
109,39.0,41.0,38.0,38.0,38.0
110,40.0,45.0,40.0,39.0,41.0
111,38.0,40.0,37.0,38.0,37.0
112,40.0,45.0,40.0,38.0,40.0
113,42.0,45.0,41.0,41.0,41.0
114,39.0,39.0,37.0,40.0,38.0
115,40.0,44.0,39.0,40.0,39.0
116,42.0,45.0,41.0,43.0,41.0
117,40.0,39.0,38.0,40.0,39.0
118,41.0,41.0,39.0,41.0,39.0
119,42.0,45.0,42.0,44.0,41.0
120,39.0,41.0,38.0,39.0,38.0
121,41.0,45.0,40.0,40.0,40.0
122,45.0,44.0,42.0,40.0,41.0
123,40.0,40.0,38.0,40.0,39.0
124,41.0,45.0,40.0,41.0,40.0
125,45.0,44.0,42.0,43.0,41.0
126,40.0,40.0,39.0,40.0,39.0
127,41.0,45.0,40.0,41.0,40.0
128,42.0,44.0,43.0,44.0,41.0
129,40.0,39.0,41.0,41.0,40.0
130,41.0,44.0,42.0,42.0,42.0
131,44.0,43.0,43.0,43.0,42.0
132,40.0,39.0,41.0,41.0,39.0
133,41.0,44.0,43.0,42.0,43.0
134,43.0,43.0,44.0,44.0,43.0
135,40.0,39.0,39.0,40.0,39.0
136,41.0,41.0,40.0,41.0,40.0
137,43.0,43.0,44.0,44.0,44.0
138,39.0,40.0,38.0,39.0,38.0
139,42.0,44.0,39.0,40.0,39.0
140,44.0,42.0,44.0,41.0,40.0
141,40.0,40.0,41.0,41.0,39.0
142,42.0,44.0,42.0,41.0,40.0
143,44.0,43.0,43.0,43.0,42.0
144,40.0,40.0,39.0,40.0,39.0
145,42.0,44.0,42.0,41.0,40.0
146,44.0,42.0,44.0,43.0,42.0
147,41.0,39.0,42.0,41.0,40.0
148,42.0,43.0,43.0,42.0,41.0
149,44.0,42.0,43.0,44.0,43.0
150,41.0,39.0,42.0,41.0,39.0
151,42.0,43.0,43.0,42.0,42.0
152,44.0,41.0,44.0,44.0,44.0
153,40.0,39.0,39.0,40.0,39.0
154,41.0,43.0,40.0,41.0,40.0
155,44.0,42.0,45.0,44.0,44.0
156,42.0,38.0,42.0,42.0,40.0
157,42.0,42.0,46.0,42.0,41.0
158,44.0,41.0,46.0,46.0,42.0
159,42.0,38.0,42.0,42.0,41.0
160,42.0,42.0,46.0,42.0,42.0
161,44.0,40.0,47.0,46.0,43.0
162,42.0,38.0,42.0,42.0,41.0
163,42.0,42.0,43.0,42.0,42.0
164,44.0,41.0,47.0,46.0,43.0
165,40.0,38.0,39.0,40.0,39.0
166,41.0,40.0,40.0,41.0,40.0
167,44.0,40.0,43.0,44.0,43.0
