Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9
0,48.0,49.0,49.0,47.0,47.0,49.0,47.0,44.0,48.0,52.0
1,49.0,51.0,51.0,51.0,51.0,47.0,45.0,50.0,51.0,50.0
2,49.0,50.0,50.0,50.0,50.0,50.0,51.0,50.0,51.0,50.0
3,51.0,50.0,50.0,50.0,50.0,49.0,48.0,44.0,49.0,52.0
4,53.0,52.0,52.0,51.0,51.0,48.0,50.0,50.0,51.0,53.0
5,49.0,54.0,54.0,54.0,54.0,50.0,54.0,50.0,51.0,54.0
6,52.0,51.0,51.0,50.0,50.0,49.0,48.0,45.0,47.0,53.0
7,54.0,51.0,51.0,51.0,51.0,47.0,50.0,48.0,49.0,54.0
8,50.0,55.0,55.0,54.0,54.0,50.0,50.0,50.0,49.0,55.0
9,49.0,49.0,49.0,49.0,49.0,50.0,49.0,50.0,50.0,53.0
10,50.0,52.0,52.0,51.0,51.0,51.0,49.0,50.0,52.0,50.0
11,50.0,51.0,51.0,51.0,51.0,52.0,51.0,51.0,55.0,51.0
12,51.0,49.0,49.0,49.0,49.0,54.0,52.0,52.0,49.0,53.0
13,54.0,52.0,52.0,50.0,50.0,51.0,54.0,54.0,51.0,51.0
14,50.0,51.0,51.0,51.0,51.0,54.0,54.0,51.0,54.0,54.0
15,49.0,49.0,49.0,49.0,49.0,50.0,47.0,50.0,45.0,52.0
16,51.0,52.0,52.0,50.0,50.0,51.0,50.0,48.0,47.0,51.0
17,51.0,50.0,50.0,49.0,49.0,54.0,49.0,50.0,50.0,51.0
18,52.0,50.0,50.0,50.0,50.0,49.0,48.0,44.0,49.0,52.0
19,53.0,51.0,51.0,50.0,50.0,48.0,54.0,49.0,50.0,53.0
20,53.0,54.0,54.0,54.0,54.0,49.0,54.0,49.0,50.0,54.0
21,52.0,50.0,50.0,50.0,50.0,49.0,48.0,44.0,49.0,53.0
22,54.0,51.0,51.0,50.0,50.0,48.0,53.0,49.0,50.0,54.0
23,54.0,54.0,54.0,54.0,54.0,49.0,50.0,50.0,50.0,55.0
24,52.0,50.0,50.0,50.0,50.0,50.0,53.0,50.0,53.0,53.0
25,54.0,51.0,51.0,52.0,52.0,51.0,50.0,50.0,54.0,52.0
26,50.0,55.0,55.0,55.0,55.0,52.0,54.0,51.0,55.0,55.0
27,53.0,50.0,50.0,49.0,49.0,54.0,53.0,53.0,52.0,54.0
28,54.0,51.0,51.0,51.0,51.0,51.0,54.0,54.0,53.0,55.0
29,54.0,55.0,55.0,55.0,55.0,54.0,54.0,53.0,54.0,56.0
30,52.0,50.0,50.0,49.0,49.0,50.0,48.0,50.0,48.0,52.0
31,54.0,51.0,51.0,51.0,51.0,50.0,50.0,48.0,50.0,51.0
32,52.0,53.0,53.0,53.0,53.0,54.0,49.0,50.0,50.0,53.0
33,52.0,50.0,50.0,50.0,50.0,48.0,48.0,45.0,48.0,50.0
34,54.0,51.0,51.0,51.0,51.0,47.0,50.0,48.0,51.0,51.0
35,54.0,54.0,54.0,54.0,54.0,49.0,50.0,50.0,51.0,54.0
36,52.0,50.0,50.0,51.0,51.0,50.0,54.0,50.0,54.0,51.0
37,54.0,52.0,52.0,52.0,52.0,50.0,50.0,51.0,55.0,52.0
38,50.0,56.0,56.0,55.0,55.0,52.0,50.0,50.0,52.0,56.0
39,53.0,50.0,50.0,50.0,50.0,54.0,53.0,53.0,53.0,53.0
40,54.0,51.0,51.0,51.0,51.0,51.0,54.0,54.0,54.0,55.0
41,54.0,56.0,56.0,55.0,55.0,54.0,54.0,51.0,51.0,56.0
42,52.0,50.0,50.0,50.0,50.0,50.0,49.0,50.0,49.0,51.0
43,54.0,51.0,51.0,51.0,51.0,51.0,50.0,49.0,50.0,52.0
44,53.0,54.0,54.0,54.0,54.0,54.0,50.0,49.0,49.0,54.0
45,50.0,51.0,51.0,50.0,50.0,50.0,49.0,49.0,51.0,50.0
46,50.0,53.0,53.0,52.0,52.0,52.0,47.0,50.0,52.0,49.0
47,51.0,51.0,51.0,51.0,51.0,52.0,51.0,52.0,55.0,51.0
48,53.0,51.0,51.0,50.0,50.0,54.0,53.0,50.0,53.0,54.0
49,54.0,53.0,53.0,52.0,52.0,52.0,51.0,51.0,54.0,51.0
50,50.0,51.0,51.0,51.0,51.0,55.0,54.0,54.0,56.0,55.0
51,51.0,50.0,50.0,49.0,49.0,51.0,53.0,50.0,50.0,51.0
52,52.0,52.0,52.0,52.0,52.0,52.0,50.0,51.0,52.0,52.0
53,51.0,51.0,51.0,50.0,50.0,55.0,51.0,51.0,52.0,51.0
54,52.0,50.0,50.0,49.0,49.0,54.0,52.0,53.0,52.0,54.0
55,53.0,52.0,52.0,51.0,51.0,55.0,54.0,54.0,53.0,51.0
56,50.0,50.0,50.0,50.0,50.0,55.0,53.0,53.0,55.0,55.0
57,52.0,50.0,50.0,49.0,49.0,54.0,52.0,52.0,49.0,54.0
58,54.0,52.0,52.0,52.0,52.0,55.0,50.0,53.0,51.0,51.0
59,50.0,51.0,51.0,50.0,50.0,56.0,50.0,54.0,51.0,54.0
60,50.0,50.0,50.0,49.0,49.0,50.0,48.0,49.0,45.0,50.0
61,51.0,50.0,50.0,51.0,51.0,51.0,49.0,50.0,49.0,51.0
62,51.0,48.0,48.0,49.0,49.0,54.0,46.0,50.0,47.0,51.0
63,52.0,49.0,49.0,49.0,49.0,48.0,47.0,43.0,48.0,51.0
64,53.0,50.0,50.0,49.0,49.0,47.0,54.0,48.0,52.0,52.0
65,56.0,53.0,53.0,53.0,53.0,48.0,53.0,48.0,49.0,53.0
66,52.0,49.0,49.0,49.0,49.0,48.0,47.0,44.0,48.0,52.0
67,54.0,50.0,50.0,50.0,50.0,47.0,54.0,48.0,53.0,53.0
68,57.0,53.0,53.0,53.0,53.0,48.0,49.0,49.0,49.0,54.0
69,52.0,49.0,49.0,50.0,50.0,49.0,52.0,49.0,52.0,52.0
70,56.0,50.0,50.0,51.0,51.0,50.0,54.0,49.0,54.0,52.0
71,53.0,55.0,55.0,55.0,55.0,55.0,53.0,51.0,54.0,55.0
72,53.0,49.0,49.0,49.0,49.0,53.0,53.0,53.0,51.0,53.0
73,55.0,50.0,50.0,50.0,50.0,50.0,54.0,54.0,53.0,54.0
74,54.0,55.0,55.0,55.0,55.0,54.0,53.0,53.0,53.0,56.0
75,52.0,49.0,49.0,49.0,49.0,49.0,47.0,49.0,47.0,51.0
76,54.0,50.0,50.0,50.0,50.0,49.0,53.0,48.0,49.0,51.0
77,53.0,52.0,52.0,52.0,52.0,53.0,49.0,50.0,49.0,52.0
78,52.0,49.0,49.0,49.0,49.0,47.0,47.0,44.0,47.0,49.0
79,54.0,50.0,50.0,50.0,50.0,47.0,53.0,48.0,54.0,50.0
80,57.0,53.0,53.0,53.0,53.0,48.0,49.0,49.0,50.0,53.0
81,53.0,49.0,49.0,50.0,50.0,49.0,53.0,49.0,53.0,50.0
82,57.0,51.0,51.0,51.0,51.0,50.0,55.0,50.0,55.0,51.0
83,54.0,55.0,55.0,55.0,55.0,55.0,49.0,51.0,52.0,55.0
84,53.0,49.0,49.0,49.0,49.0,53.0,52.0,53.0,52.0,53.0
85,56.0,50.0,50.0,50.0,50.0,50.0,55.0,54.0,54.0,54.0
86,54.0,55.0,55.0,55.0,55.0,54.0,54.0,51.0,51.0,56.0
87,53.0,49.0,49.0,49.0,49.0,49.0,48.0,49.0,48.0,50.0
88,54.0,50.0,50.0,50.0,50.0,50.0,54.0,48.0,50.0,51.0
89,54.0,53.0,53.0,53.0,53.0,53.0,49.0,50.0,49.0,53.0
90,53.0,50.0,50.0,50.0,50.0,50.0,48.0,48.0,50.0,50.0
91,54.0,52.0,52.0,51.0,51.0,55.0,50.0,49.0,51.0,51.0
92,51.0,54.0,54.0,55.0,55.0,55.0,50.0,51.0,54.0,55.0
93,57.0,50.0,50.0,50.0,50.0,53.0,53.0,53.0,52.0,53.0
94,54.0,52.0,52.0,51.0,51.0,54.0,55.0,54.0,54.0,54.0
95,54.0,54.0,54.0,55.0,55.0,55.0,53.0,55.0,55.0,55.0
96,52.0,49.0,49.0,50.0,50.0,50.0,52.0,50.0,49.0,50.0
97,54.0,51.0,51.0,51.0,51.0,51.0,55.0,50.0,55.0,51.0
98,52.0,54.0,54.0,54.0,54.0,54.0,50.0,55.0,54.0,54.0
99,56.0,49.0,49.0,49.0,49.0,53.0,53.0,54.0,51.0,53.0
100,54.0,51.0,51.0,50.0,50.0,54.0,54.0,54.0,53.0,54.0
