Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6
0,37.0,37.0,37.0,37.0,36.0,39.0,38.0
1,39.0,38.0,36.0,34.0,36.0,39.0,39.0
2,37.0,36.0,36.0,36.0,38.0,36.0,39.0
3,38.0,38.0,39.0,38.0,40.0,39.0,38.0
4,43.0,38.0,40.0,37.0,42.0,40.0,43.0
5,38.0,36.0,40.0,36.0,39.0,38.0,39.0
6,38.0,39.0,39.0,39.0,39.0,39.0,38.0
7,39.0,38.0,39.0,38.0,42.0,39.0,40.0
8,38.0,36.0,37.0,36.0,39.0,35.0,39.0
9,38.0,40.0,38.0,38.0,35.0,40.0,39.0
10,39.0,39.0,37.0,36.0,36.0,41.0,40.0
11,37.0,41.0,37.0,37.0,36.0,38.0,39.0
12,39.0,41.0,41.0,41.0,36.0,41.0,39.0
13,43.0,39.0,39.0,39.0,36.0,45.0,43.0
14,39.0,42.0,42.0,42.0,39.0,41.0,40.0
15,39.0,41.0,41.0,41.0,36.0,41.0,39.0
16,43.0,39.0,39.0,39.0,35.0,45.0,43.0
17,39.0,42.0,42.0,42.0,39.0,41.0,40.0
18,39.0,37.0,38.0,37.0,42.0,39.0,38.0
19,44.0,37.0,42.0,36.0,46.0,40.0,43.0
20,39.0,36.0,40.0,36.0,42.0,38.0,39.0
21,38.0,38.0,39.0,38.0,42.0,39.0,38.0
22,43.0,37.0,43.0,37.0,46.0,40.0,43.0
23,39.0,36.0,41.0,36.0,43.0,38.0,39.0
24,39.0,41.0,39.0,38.0,40.0,40.0,39.0
25,40.0,43.0,41.0,39.0,39.0,40.0,44.0
26,38.0,41.0,40.0,37.0,39.0,39.0,39.0
27,40.0,41.0,40.0,40.0,40.0,40.0,39.0
28,44.0,44.0,44.0,44.0,39.0,45.0,43.0
29,40.0,42.0,42.0,42.0,41.0,40.0,40.0
30,40.0,40.0,40.0,40.0,40.0,40.0,39.0
31,44.0,44.0,44.0,44.0,39.0,45.0,44.0
32,40.0,42.0,42.0,42.0,41.0,40.0,40.0
33,38.0,39.0,39.0,39.0,41.0,38.0,38.0
34,39.0,38.0,39.0,38.0,42.0,38.0,40.0
35,38.0,36.0,38.0,35.0,43.0,35.0,39.0
36,39.0,42.0,39.0,39.0,40.0,39.0,38.0
37,41.0,44.0,41.0,40.0,39.0,40.0,40.0
38,38.0,41.0,39.0,36.0,39.0,38.0,39.0
39,40.0,42.0,39.0,39.0,40.0,39.0,39.0
40,44.0,45.0,45.0,45.0,39.0,45.0,43.0
41,40.0,41.0,41.0,41.0,41.0,40.0,39.0
42,40.0,39.0,39.0,39.0,40.0,39.0,39.0
43,44.0,45.0,45.0,45.0,39.0,45.0,43.0
44,40.0,41.0,41.0,41.0,41.0,40.0,39.0
45,35.0,41.0,39.0,39.0,35.0,40.0,39.0
46,37.0,41.0,37.0,34.0,36.0,41.0,41.0
47,35.0,41.0,37.0,37.0,36.0,38.0,38.0
48,40.0,44.0,41.0,41.0,38.0,41.0,38.0
49,40.0,46.0,40.0,40.0,38.0,46.0,45.0
50,36.0,42.0,42.0,42.0,40.0,41.0,40.0
51,40.0,44.0,41.0,41.0,38.0,41.0,39.0
52,40.0,46.0,41.0,40.0,38.0,46.0,45.0
53,36.0,42.0,42.0,42.0,40.0,41.0,40.0
54,40.0,44.0,40.0,40.0,38.0,40.0,38.0
55,40.0,46.0,39.0,39.0,37.0,46.0,44.0
56,36.0,42.0,41.0,41.0,40.0,41.0,40.0
57,40.0,44.0,41.0,41.0,38.0,41.0,38.0
58,40.0,46.0,40.0,40.0,37.0,46.0,44.0
59,36.0,42.0,41.0,41.0,40.0,41.0,40.0
60,38.0,41.0,41.0,41.0,36.0,41.0,38.0
61,39.0,41.0,39.0,39.0,35.0,45.0,44.0
62,36.0,41.0,41.0,41.0,39.0,41.0,40.0
63,38.0,36.0,37.0,36.0,41.0,38.0,37.0
64,43.0,36.0,41.0,35.0,45.0,39.0,42.0
65,38.0,35.0,39.0,35.0,41.0,37.0,38.0
66,38.0,37.0,38.0,37.0,41.0,38.0,37.0
67,43.0,36.0,42.0,36.0,45.0,39.0,43.0
68,38.0,35.0,40.0,35.0,42.0,38.0,38.0
69,39.0,40.0,38.0,37.0,39.0,39.0,38.0
70,44.0,42.0,40.0,38.0,40.0,39.0,44.0
71,39.0,40.0,39.0,36.0,40.0,38.0,39.0
72,39.0,40.0,39.0,39.0,39.0,39.0,38.0
73,44.0,43.0,43.0,43.0,39.0,44.0,43.0
74,39.0,41.0,41.0,41.0,40.0,39.0,39.0
75,39.0,39.0,39.0,39.0,39.0,39.0,38.0
76,44.0,43.0,43.0,43.0,38.0,44.0,44.0
77,39.0,41.0,41.0,41.0,40.0,39.0,39.0
78,38.0,38.0,39.0,38.0,40.0,37.0,37.0
79,43.0,37.0,40.0,37.0,41.0,38.0,39.0
80,38.0,35.0,41.0,34.0,42.0,38.0,38.0
81,39.0,41.0,39.0,38.0,39.0,38.0,38.0
82,44.0,43.0,40.0,39.0,41.0,39.0,40.0
83,39.0,40.0,40.0,35.0,41.0,39.0,39.0
84,39.0,41.0,38.0,38.0,39.0,39.0,38.0
85,44.0,44.0,44.0,44.0,40.0,44.0,43.0
86,39.0,40.0,41.0,40.0,41.0,39.0,39.0
87,39.0,38.0,39.0,38.0,39.0,39.0,38.0
88,44.0,44.0,44.0,44.0,38.0,44.0,43.0
89,39.0,40.0,42.0,40.0,40.0,39.0,39.0
90,39.0,40.0,39.0,38.0,36.0,39.0,39.0
91,40.0,40.0,40.0,34.0,40.0,40.0,40.0
92,38.0,40.0,41.0,36.0,39.0,39.0,39.0
93,43.0,43.0,40.0,40.0,38.0,40.0,38.0
94,45.0,45.0,44.0,39.0,40.0,45.0,45.0
95,40.0,41.0,41.0,41.0,40.0,40.0,40.0
96,43.0,43.0,40.0,40.0,38.0,40.0,39.0
97,45.0,45.0,45.0,39.0,40.0,45.0,45.0
98,40.0,42.0,41.0,41.0,40.0,40.0,40.0
99,43.0,43.0,39.0,39.0,38.0,39.0,38.0
100,45.0,45.0,43.0,38.0,39.0,45.0,44.0
101,40.0,42.0,42.0,42.0,39.0,40.0,40.0
102,43.0,43.0,40.0,40.0,38.0,40.0,38.0
