Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14
112,51.0,51.0,52.0,47.0,47.0,47.0,47.0,52.0,53.0,51.0,47.0,51.0,51.0,44.0,47.0
113,52.0,52.0,52.0,47.0,48.0,48.0,48.0,53.0,53.0,52.0,48.0,52.0,52.0,44.0,47.0
114,51.0,51.0,51.0,55.0,51.0,51.0,51.0,52.0,52.0,51.0,51.0,51.0,51.0,51.0,54.0
115,51.0,51.0,51.0,51.0,51.0,51.0,51.0,52.0,52.0,51.0,51.0,51.0,51.0,45.0,51.0
116,52.0,52.0,52.0,51.0,52.0,52.0,52.0,53.0,53.0,52.0,52.0,52.0,52.0,46.0,51.0
117,50.0,50.0,51.0,49.0,51.0,51.0,51.0,51.0,51.0,50.0,51.0,49.0,50.0,44.0,50.0
118,49.0,49.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.0,50.0,49.0,49.0,43.0,49.0
119,50.0,50.0,50.0,50.0,50.0,50.0,50.0,51.0,51.0,50.0,51.0,50.0,50.0,45.0,49.0
120,52.0,52.0,53.0,51.0,51.0,51.0,51.0,51.0,52.0,51.0,52.0,51.0,52.0,52.0,50.0
121,52.0,52.0,52.0,47.0,48.0,48.0,48.0,53.0,53.0,52.0,48.0,52.0,52.0,48.0,47.0
122,52.0,52.0,52.0,48.0,48.0,48.0,48.0,53.0,54.0,53.0,49.0,52.0,52.0,48.0,47.0
123,51.0,51.0,53.0,55.0,51.0,51.0,51.0,55.0,51.0,52.0,51.0,52.0,52.0,56.0,54.0
124,52.0,52.0,52.0,51.0,52.0,52.0,52.0,55.0,53.0,52.0,52.0,52.0,52.0,52.0,51.0
125,52.0,52.0,52.0,52.0,52.0,52.0,52.0,56.0,53.0,55.0,53.0,55.0,55.0,52.0,51.0
126,52.0,52.0,53.0,51.0,51.0,51.0,51.0,56.0,52.0,53.0,52.0,53.0,53.0,51.0,51.0
127,51.0,51.0,52.0,50.0,50.0,50.0,50.0,55.0,53.0,52.0,51.0,52.0,52.0,50.0,50.0
