Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,48.0,36.0,44.0,44.0,44.0,47.0,41.0,46.0,45.0,46.0,46.0,46.0,46.0,46.0,48.0,44.0
1,45.0,37.0,47.0,45.0,45.0,47.0,46.0,45.0,44.0,45.0,46.0,45.0,45.0,46.0,50.0,45.0
2,47.0,40.0,45.0,45.0,45.0,49.0,45.0,50.0,49.0,50.0,50.0,50.0,50.0,50.0,50.0,45.0
3,54.0,42.0,45.0,44.0,49.0,47.0,47.0,50.0,48.0,50.0,50.0,50.0,50.0,50.0,50.0,49.0
4,51.0,41.0,51.0,49.0,49.0,51.0,46.0,49.0,45.0,49.0,50.0,49.0,49.0,50.0,51.0,49.0
5,51.0,42.0,51.0,50.0,49.0,53.0,45.0,54.0,50.0,54.0,54.0,54.0,54.0,54.0,54.0,49.0
6,50.0,43.0,43.0,43.0,45.0,48.0,48.0,46.0,46.0,45.0,47.0,44.0,44.0,47.0,48.0,45.0
7,50.0,42.0,50.0,50.0,46.0,52.0,47.0,47.0,45.0,46.0,46.0,43.0,43.0,46.0,50.0,46.0
8,49.0,43.0,51.0,51.0,45.0,49.0,46.0,50.0,50.0,47.0,47.0,48.0,48.0,47.0,50.0,45.0
9,47.0,41.0,48.0,48.0,44.0,46.0,41.0,45.0,44.0,44.0,44.0,41.0,41.0,44.0,47.0,44.0
10,47.0,42.0,51.0,51.0,45.0,48.0,45.0,45.0,40.0,45.0,46.0,42.0,42.0,46.0,49.0,45.0
11,47.0,45.0,50.0,50.0,45.0,48.0,45.0,49.0,42.0,50.0,50.0,45.0,45.0,50.0,49.0,45.0
12,47.0,40.0,47.0,47.0,43.0,46.0,40.0,44.0,44.0,44.0,44.0,41.0,41.0,44.0,47.0,43.0
13,49.0,46.0,55.0,55.0,45.0,47.0,44.0,45.0,41.0,45.0,46.0,42.0,42.0,46.0,48.0,45.0
14,46.0,44.0,49.0,49.0,45.0,47.0,45.0,48.0,41.0,50.0,50.0,44.0,44.0,50.0,48.0,45.0
15,47.0,36.0,43.0,43.0,43.0,46.0,40.0,45.0,44.0,44.0,44.0,41.0,41.0,44.0,47.0,43.0
16,50.0,41.0,50.0,50.0,45.0,46.0,45.0,46.0,42.0,45.0,46.0,42.0,42.0,46.0,49.0,45.0
17,45.0,40.0,46.0,45.0,45.0,47.0,46.0,49.0,42.0,45.0,46.0,45.0,45.0,46.0,45.0,45.0
18,54.0,42.0,45.0,43.0,49.0,47.0,47.0,49.0,50.0,49.0,49.0,50.0,50.0,49.0,50.0,49.0
19,55.0,44.0,51.0,49.0,52.0,52.0,49.0,53.0,49.0,52.0,49.0,49.0,49.0,49.0,53.0,52.0
20,51.0,43.0,51.0,50.0,49.0,53.0,48.0,53.0,54.0,53.0,53.0,54.0,54.0,53.0,54.0,49.0
21,50.0,43.0,45.0,43.0,48.0,48.0,48.0,50.0,50.0,49.0,49.0,44.0,44.0,49.0,50.0,48.0
22,56.0,45.0,50.0,50.0,48.0,51.0,50.0,49.0,49.0,49.0,50.0,44.0,43.0,50.0,52.0,48.0
23,51.0,44.0,51.0,51.0,49.0,53.0,49.0,54.0,54.0,49.0,50.0,48.0,48.0,50.0,54.0,49.0
24,50.0,47.0,50.0,48.0,48.0,48.0,47.0,49.0,48.0,48.0,48.0,41.0,41.0,48.0,49.0,48.0
25,51.0,44.0,51.0,51.0,50.0,52.0,45.0,49.0,43.0,50.0,50.0,46.0,46.0,50.0,53.0,50.0
26,51.0,45.0,51.0,50.0,49.0,52.0,45.0,53.0,46.0,54.0,54.0,45.0,45.0,54.0,53.0,49.0
27,49.0,46.0,49.0,47.0,47.0,47.0,47.0,48.0,48.0,48.0,48.0,41.0,41.0,48.0,48.0,47.0
28,55.0,46.0,55.0,55.0,49.0,51.0,44.0,49.0,44.0,50.0,50.0,45.0,45.0,50.0,52.0,49.0
29,51.0,44.0,50.0,49.0,49.0,51.0,45.0,52.0,45.0,54.0,54.0,44.0,44.0,54.0,52.0,49.0
30,49.0,43.0,45.0,43.0,47.0,48.0,48.0,49.0,48.0,48.0,48.0,41.0,41.0,48.0,48.0,47.0
31,56.0,41.0,50.0,50.0,49.0,47.0,44.0,49.0,45.0,50.0,50.0,43.0,43.0,50.0,49.0,49.0
32,51.0,41.0,50.0,45.0,49.0,51.0,46.0,53.0,45.0,49.0,50.0,45.0,45.0,50.0,48.0,49.0
33,45.0,44.0,41.0,40.0,41.0,48.0,48.0,43.0,45.0,42.0,44.0,45.0,44.0,44.0,48.0,41.0
34,52.0,45.0,45.0,45.0,46.0,50.0,50.0,47.0,46.0,46.0,49.0,44.0,43.0,45.0,50.0,46.0
35,47.0,45.0,46.0,45.0,42.0,50.0,50.0,47.0,49.0,42.0,45.0,49.0,48.0,45.0,50.0,42.0
36,46.0,48.0,46.0,42.0,41.0,48.0,48.0,42.0,42.0,41.0,43.0,42.0,42.0,44.0,49.0,41.0
37,47.0,45.0,47.0,45.0,48.0,47.0,45.0,47.0,43.0,48.0,44.0,43.0,43.0,44.0,48.0,48.0
38,47.0,45.0,47.0,45.0,43.0,47.0,46.0,46.0,46.0,47.0,47.0,46.0,46.0,47.0,48.0,43.0
39,45.0,47.0,45.0,41.0,40.0,48.0,48.0,41.0,42.0,41.0,43.0,42.0,42.0,44.0,49.0,40.0
40,51.0,47.0,50.0,49.0,47.0,46.0,44.0,47.0,44.0,48.0,47.0,43.0,43.0,44.0,49.0,47.0
41,47.0,44.0,46.0,44.0,44.0,51.0,46.0,45.0,45.0,47.0,47.0,45.0,45.0,47.0,48.0,44.0
42,45.0,44.0,41.0,38.0,40.0,49.0,49.0,42.0,42.0,41.0,43.0,42.0,42.0,43.0,49.0,40.0
43,52.0,42.0,45.0,44.0,47.0,47.0,45.0,47.0,45.0,48.0,48.0,43.0,43.0,44.0,50.0,47.0
44,47.0,42.0,44.0,43.0,45.0,52.0,47.0,46.0,46.0,45.0,45.0,46.0,46.0,45.0,49.0,45.0
45,43.0,41.0,43.0,41.0,41.0,47.0,40.0,42.0,41.0,41.0,41.0,41.0,41.0,41.0,48.0,41.0
46,45.0,45.0,47.0,45.0,42.0,46.0,46.0,41.0,38.0,42.0,43.0,40.0,40.0,43.0,45.0,42.0
47,47.0,45.0,47.0,45.0,45.0,47.0,45.0,46.0,42.0,45.0,45.0,42.0,42.0,45.0,48.0,45.0
48,43.0,40.0,42.0,41.0,40.0,47.0,41.0,42.0,41.0,41.0,41.0,41.0,41.0,41.0,48.0,40.0
49,48.0,45.0,48.0,46.0,46.0,46.0,46.0,45.0,41.0,46.0,44.0,40.0,40.0,44.0,48.0,46.0
50,47.0,44.0,46.0,44.0,45.0,47.0,46.0,46.0,42.0,45.0,45.0,42.0,42.0,45.0,48.0,45.0
51,43.0,40.0,43.0,42.0,40.0,47.0,41.0,42.0,41.0,41.0,42.0,41.0,41.0,42.0,48.0,40.0
52,47.0,41.0,46.0,43.0,47.0,46.0,46.0,46.0,42.0,47.0,45.0,40.0,40.0,45.0,47.0,47.0
53,47.0,42.0,45.0,43.0,42.0,47.0,45.0,46.0,42.0,45.0,45.0,42.0,42.0,45.0,48.0,42.0
54,42.0,39.0,41.0,40.0,39.0,46.0,40.0,41.0,41.0,40.0,41.0,41.0,41.0,41.0,47.0,39.0
55,48.0,44.0,47.0,45.0,46.0,46.0,45.0,45.0,41.0,46.0,45.0,40.0,39.0,43.0,48.0,46.0
56,46.0,43.0,45.0,43.0,44.0,46.0,46.0,45.0,41.0,44.0,44.0,41.0,41.0,44.0,47.0,44.0
57,42.0,39.0,42.0,41.0,39.0,46.0,40.0,41.0,41.0,40.0,42.0,41.0,41.0,42.0,47.0,39.0
