Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5
0,37.0,37.0,37.0,37.0,34.0,36.0
1,35.0,38.0,37.0,39.0,33.0,37.0
2,38.0,43.0,42.0,39.0,34.0,37.0
3,37.0,36.0,37.0,39.0,37.0,40.0
4,38.0,39.0,39.0,43.0,33.0,38.0
5,38.0,42.0,42.0,43.0,37.0,41.0
6,38.0,37.0,38.0,39.0,37.0,40.0
7,36.0,39.0,39.0,43.0,34.0,38.0
8,39.0,43.0,43.0,43.0,37.0,41.0
9,42.0,42.0,42.0,42.0,42.0,43.0
10,43.0,45.0,45.0,40.0,37.0,44.0
11,43.0,44.0,44.0,40.0,36.0,42.0
12,42.0,42.0,42.0,42.0,42.0,43.0
13,43.0,45.0,45.0,40.0,38.0,44.0
14,43.0,44.0,44.0,39.0,39.0,42.0
15,39.0,38.0,39.0,39.0,39.0,40.0
16,40.0,39.0,38.0,40.0,38.0,41.0
17,40.0,43.0,42.0,40.0,39.0,39.0
18,38.0,35.0,36.0,38.0,37.0,39.0
19,38.0,39.0,39.0,42.0,34.0,37.0
20,41.0,41.0,41.0,42.0,38.0,41.0
21,38.0,36.0,37.0,39.0,38.0,39.0
22,39.0,39.0,40.0,42.0,34.0,37.0
23,41.0,42.0,42.0,42.0,38.0,41.0
24,43.0,41.0,41.0,42.0,42.0,43.0
25,45.0,45.0,45.0,40.0,36.0,44.0
26,43.0,44.0,44.0,43.0,38.0,43.0
27,43.0,41.0,41.0,42.0,42.0,43.0
28,45.0,45.0,45.0,40.0,39.0,44.0
29,43.0,44.0,44.0,43.0,43.0,43.0
30,40.0,37.0,38.0,39.0,39.0,39.0
31,42.0,39.0,39.0,41.0,39.0,41.0
32,40.0,42.0,42.0,43.0,43.0,41.0
33,38.0,37.0,37.0,39.0,38.0,38.0
34,35.0,40.0,40.0,40.0,34.0,38.0
35,39.0,43.0,43.0,40.0,38.0,41.0
36,43.0,41.0,41.0,43.0,43.0,43.0
37,44.0,45.0,45.0,40.0,37.0,45.0
38,44.0,45.0,45.0,43.0,38.0,43.0
39,43.0,41.0,41.0,43.0,43.0,43.0
40,44.0,45.0,45.0,40.0,39.0,45.0
41,44.0,45.0,45.0,43.0,43.0,43.0
42,40.0,38.0,38.0,40.0,40.0,40.0
43,41.0,40.0,40.0,40.0,39.0,42.0
44,41.0,43.0,43.0,43.0,43.0,41.0
45,44.0,46.0,46.0,42.0,42.0,43.0
46,44.0,46.0,44.0,40.0,39.0,46.0
47,44.0,45.0,45.0,40.0,36.0,43.0
48,44.0,46.0,46.0,43.0,43.0,43.0
49,44.0,46.0,44.0,46.0,46.0,46.0
50,44.0,45.0,45.0,43.0,43.0,43.0
51,43.0,41.0,41.0,43.0,43.0,43.0
52,44.0,46.0,45.0,46.0,46.0,46.0
53,44.0,45.0,45.0,43.0,43.0,43.0
54,43.0,46.0,46.0,43.0,43.0,43.0
