Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5
0,53.0,53.0,50.0,51.0,50.0,51.0
1,52.0,52.0,51.0,53.0,51.0,42.0
2,52.0,52.0,51.0,48.0,49.0,43.0
3,56.0,52.0,49.0,55.0,55.0,55.0
4,53.0,53.0,51.0,55.0,55.0,50.0
5,53.0,53.0,51.0,50.0,50.0,50.0
6,51.0,50.0,50.0,55.0,55.0,55.0
7,53.0,53.0,51.0,55.0,55.0,51.0
8,53.0,53.0,51.0,51.0,51.0,51.0
9,56.0,56.0,52.0,50.0,50.0,51.0
10,58.0,58.0,53.0,51.0,51.0,46.0
11,58.0,58.0,52.0,46.0,51.0,46.0
12,56.0,55.0,51.0,54.0,54.0,55.0
13,58.0,57.0,52.0,50.0,51.0,50.0
14,57.0,57.0,53.0,49.0,51.0,50.0
15,51.0,51.0,51.0,55.0,55.0,55.0
16,53.0,52.0,52.0,51.0,52.0,48.0
17,52.0,52.0,53.0,50.0,52.0,48.0
18,55.0,51.0,48.0,54.0,54.0,54.0
19,57.0,57.0,50.0,54.0,54.0,51.0
20,53.0,53.0,50.0,49.0,49.0,49.0
21,50.0,50.0,49.0,55.0,55.0,55.0
22,58.0,58.0,50.0,55.0,55.0,52.0
23,54.0,54.0,51.0,50.0,50.0,50.0
24,56.0,56.0,51.0,55.0,55.0,55.0
25,58.0,58.0,52.0,55.0,55.0,52.0
26,58.0,58.0,51.0,56.0,56.0,53.0
27,55.0,55.0,50.0,54.0,54.0,56.0
28,59.0,59.0,51.0,56.0,56.0,56.0
29,57.0,57.0,52.0,56.0,56.0,57.0
30,50.0,52.0,50.0,55.0,55.0,55.0
31,58.0,58.0,51.0,57.0,57.0,57.0
32,52.0,52.0,52.0,57.0,57.0,57.0
33,50.0,50.0,50.0,56.0,56.0,56.0
34,53.0,53.0,49.0,55.0,55.0,51.0
35,53.0,53.0,51.0,51.0,51.0,51.0
36,57.0,57.0,52.0,56.0,56.0,56.0
37,58.0,58.0,52.0,56.0,56.0,53.0
38,59.0,59.0,52.0,57.0,57.0,54.0
39,56.0,56.0,51.0,55.0,55.0,57.0
40,58.0,58.0,51.0,57.0,57.0,57.0
41,58.0,58.0,51.0,57.0,57.0,58.0
42,51.0,51.0,50.0,56.0,56.0,56.0
43,53.0,55.0,52.0,58.0,58.0,58.0
44,53.0,53.0,52.0,58.0,58.0,58.0
45,57.0,57.0,56.0,53.0,53.0,53.0
46,52.0,49.0,56.0,55.0,55.0,46.0
47,52.0,50.0,54.0,50.0,51.0,46.0
48,56.0,56.0,55.0,57.0,57.0,57.0
49,51.0,54.0,55.0,55.0,55.0,52.0
50,51.0,55.0,55.0,51.0,53.0,52.0
51,57.0,57.0,56.0,56.0,56.0,56.0
52,51.0,53.0,54.0,52.0,54.0,53.0
53,52.0,50.0,55.0,52.0,52.0,53.0
54,57.0,57.0,54.0,57.0,57.0,57.0
55,50.0,57.0,56.0,54.0,54.0,56.0
56,52.0,54.0,56.0,50.0,53.0,56.0
57,58.0,58.0,55.0,55.0,55.0,56.0
58,51.0,58.0,57.0,53.0,53.0,57.0
59,53.0,53.0,57.0,51.0,51.0,57.0
60,53.0,53.0,50.0,56.0,56.0,56.0
61,47.0,55.0,52.0,54.0,52.0,50.0
62,47.0,50.0,53.0,50.0,52.0,50.0
63,54.0,50.0,49.0,53.0,53.0,53.0
64,56.0,56.0,49.0,53.0,53.0,50.0
65,52.0,52.0,50.0,48.0,48.0,48.0
66,49.0,49.0,50.0,54.0,54.0,54.0
67,57.0,57.0,49.0,54.0,54.0,51.0
68,53.0,53.0,51.0,49.0,49.0,49.0
69,55.0,55.0,54.0,54.0,54.0,54.0
70,57.0,57.0,56.0,54.0,54.0,51.0
71,57.0,57.0,51.0,55.0,55.0,52.0
72,54.0,54.0,53.0,53.0,53.0,55.0
73,58.0,58.0,55.0,55.0,55.0,55.0
74,56.0,56.0,51.0,55.0,55.0,56.0
75,49.0,51.0,49.0,54.0,54.0,54.0
76,57.0,57.0,50.0,56.0,56.0,56.0
77,51.0,51.0,51.0,56.0,56.0,56.0
