Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,45.0,41.0,41.0,41.0,45.0,41.0,48.0,48.0,41.0,41.0,41.0,41.0,40.0,42.0,49.0,40.0
1,36.0,34.0,34.0,34.0,36.0,34.0,41.0,42.0,37.0,39.0,37.0,39.0,36.0,36.0,42.0,33.0
2,37.0,39.0,39.0,39.0,37.0,39.0,46.0,46.0,41.0,40.0,41.0,40.0,32.0,32.0,47.0,38.0
3,46.0,46.0,46.0,46.0,46.0,46.0,53.0,53.0,46.0,46.0,46.0,46.0,45.0,46.0,54.0,45.0
4,43.0,42.0,42.0,42.0,43.0,42.0,49.0,49.0,42.0,44.0,42.0,44.0,47.0,47.0,47.0,41.0
5,42.0,46.0,46.0,46.0,42.0,46.0,53.0,54.0,46.0,45.0,46.0,45.0,43.0,43.0,52.0,45.0
6,47.0,43.0,43.0,43.0,47.0,43.0,50.0,54.0,42.0,42.0,42.0,42.0,46.0,47.0,43.0,42.0
7,44.0,43.0,43.0,43.0,44.0,43.0,50.0,50.0,42.0,42.0,42.0,42.0,48.0,48.0,42.0,42.0
8,43.0,47.0,46.0,47.0,43.0,46.0,53.0,55.0,46.0,45.0,46.0,45.0,44.0,44.0,47.0,46.0
9,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,48.0,49.0,48.0,48.0
10,41.0,43.0,43.0,43.0,41.0,43.0,45.0,45.0,45.0,45.0,45.0,45.0,44.0,44.0,43.0,42.0
11,41.0,47.0,47.0,47.0,41.0,47.0,49.0,50.0,50.0,50.0,50.0,50.0,40.0,40.0,46.0,46.0
12,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,53.0,53.0,52.0
13,45.0,47.0,47.0,47.0,45.0,47.0,49.0,49.0,49.0,49.0,49.0,49.0,48.0,48.0,47.0,46.0
14,45.0,51.0,51.0,51.0,45.0,51.0,53.0,54.0,54.0,54.0,54.0,54.0,44.0,44.0,51.0,50.0
15,46.0,46.0,46.0,46.0,46.0,46.0,47.0,47.0,46.0,46.0,46.0,46.0,45.0,46.0,45.0,45.0
16,38.0,40.0,40.0,40.0,38.0,40.0,42.0,42.0,42.0,42.0,42.0,42.0,41.0,41.0,40.0,39.0
17,38.0,44.0,44.0,44.0,38.0,44.0,46.0,47.0,47.0,47.0,47.0,47.0,37.0,37.0,43.0,43.0
18,46.0,47.0,47.0,47.0,46.0,47.0,54.0,58.0,47.0,47.0,47.0,47.0,45.0,45.0,53.0,46.0
19,47.0,47.0,47.0,47.0,47.0,47.0,54.0,54.0,47.0,47.0,47.0,47.0,51.0,51.0,46.0,46.0
20,47.0,51.0,51.0,51.0,47.0,51.0,58.0,59.0,51.0,50.0,51.0,50.0,47.0,46.0,51.0,50.0
21,47.0,48.0,48.0,48.0,47.0,48.0,55.0,59.0,47.0,47.0,47.0,47.0,46.0,46.0,47.0,47.0
22,48.0,48.0,48.0,48.0,48.0,48.0,55.0,55.0,47.0,47.0,47.0,47.0,52.0,52.0,47.0,47.0
23,48.0,52.0,51.0,52.0,48.0,51.0,58.0,60.0,51.0,50.0,51.0,50.0,48.0,47.0,52.0,51.0
24,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0
