Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12
76,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,45.0,46.0
77,47.0,47.0,46.0,46.0,46.0,46.0,45.0,46.0,46.0,45.0,45.0,45.0,45.0
78,47.0,47.0,47.0,47.0,44.0,44.0,46.0,44.0,44.0,46.0,45.0,43.0,45.0
79,46.0,46.0,46.0,46.0,46.0,46.0,45.0,46.0,46.0,45.0,44.0,45.0,44.0
80,47.0,47.0,47.0,47.0,46.0,46.0,46.0,46.0,46.0,46.0,45.0,45.0,45.0
81,47.0,47.0,47.0,47.0,45.0,45.0,46.0,45.0,45.0,46.0,45.0,44.0,45.0
82,47.0,47.0,47.0,47.0,47.0,47.0,46.0,47.0,47.0,46.0,45.0,46.0,45.0
83,47.0,47.0,47.0,47.0,47.0,47.0,46.0,47.0,47.0,46.0,45.0,46.0,45.0
84,46.0,46.0,46.0,46.0,46.0,46.0,45.0,46.0,46.0,45.0,44.0,45.0,44.0
85,48.0,48.0,48.0,48.0,48.0,48.0,47.0,48.0,48.0,47.0,46.0,47.0,46.0
86,48.0,48.0,48.0,48.0,48.0,48.0,47.0,48.0,48.0,47.0,46.0,47.0,46.0
87,46.0,46.0,46.0,46.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,44.0,45.0
88,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,46.0,47.0,46.0,47.0
89,47.0,47.0,47.0,47.0,47.0,47.0,46.0,47.0,47.0,46.0,46.0,46.0,45.0
90,45.0,45.0,45.0,45.0,45.0,45.0,44.0,45.0,45.0,44.0,43.0,44.0,43.0
91,45.0,45.0,45.0,45.0,45.0,45.0,44.0,45.0,45.0,44.0,44.0,44.0,44.0
92,46.0,46.0,45.0,45.0,46.0,46.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
93,46.0,46.0,46.0,46.0,46.0,46.0,45.0,46.0,46.0,44.0,44.0,45.0,44.0
94,46.0,46.0,46.0,46.0,46.0,46.0,45.0,46.0,46.0,45.0,45.0,45.0,45.0
95,47.0,47.0,46.0,46.0,47.0,47.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0
96,46.0,45.0,45.0,45.0,45.0,45.0,44.0,45.0,45.0,44.0,44.0,44.0,44.0
97,46.0,46.0,46.0,46.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,44.0,45.0
