Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4
0,53.0,52.0,52.0,52.0,52.0
1,54.0,54.0,53.0,54.0,53.0
2,52.0,51.0,51.0,52.0,50.0
3,53.0,53.0,52.0,53.0,52.0
4,54.0,54.0,53.0,54.0,54.0
5,54.0,54.0,53.0,54.0,53.0
6,53.0,51.0,50.0,52.0,53.0
7,52.0,52.0,51.0,52.0,52.0
8,55.0,55.0,54.0,55.0,54.0
9,54.0,51.0,53.0,51.0,51.0
10,53.0,53.0,55.0,56.0,52.0
11,53.0,51.0,53.0,53.0,50.0
12,55.0,51.0,54.0,51.0,52.0
13,55.0,53.0,54.0,55.0,55.0
14,54.0,53.0,53.0,54.0,52.0
15,53.0,52.0,50.0,52.0,53.0
16,56.0,53.0,52.0,54.0,56.0
17,53.0,53.0,52.0,53.0,53.0
18,52.0,52.0,51.0,52.0,52.0
19,53.0,53.0,52.0,53.0,53.0
20,54.0,53.0,53.0,53.0,53.0
21,52.0,51.0,51.0,52.0,53.0
22,53.0,53.0,52.0,53.0,53.0
23,54.0,54.0,53.0,54.0,54.0
24,54.0,51.0,53.0,51.0,52.0
25,53.0,52.0,54.0,55.0,53.0
26,53.0,53.0,54.0,53.0,52.0
27,55.0,51.0,54.0,50.0,52.0
28,54.0,53.0,53.0,54.0,54.0
29,54.0,52.0,53.0,53.0,54.0
30,53.0,52.0,50.0,51.0,53.0
31,55.0,54.0,53.0,53.0,55.0
32,55.0,52.0,51.0,53.0,55.0
33,53.0,52.0,52.0,52.0,53.0
34,54.0,54.0,53.0,54.0,53.0
35,53.0,52.0,52.0,53.0,51.0
36,52.0,51.0,51.0,51.0,51.0
37,53.0,51.0,52.0,51.0,51.0
38,54.0,54.0,54.0,54.0,53.0
39,53.0,51.0,52.0,51.0,52.0
40,52.0,51.0,51.0,51.0,52.0
41,54.0,53.0,53.0,54.0,54.0
42,52.0,52.0,51.0,52.0,52.0
43,53.0,52.0,51.0,51.0,53.0
44,55.0,52.0,51.0,53.0,55.0
45,52.0,51.0,53.0,52.0,51.0
46,54.0,52.0,55.0,53.0,51.0
47,52.0,51.0,54.0,53.0,50.0
48,54.0,53.0,53.0,52.0,52.0
49,56.0,52.0,55.0,55.0,52.0
50,55.0,53.0,55.0,55.0,52.0
51,52.0,54.0,51.0,53.0,52.0
52,54.0,52.0,53.0,52.0,53.0
53,54.0,53.0,55.0,55.0,53.0
54,55.0,54.0,54.0,53.0,52.0
55,57.0,52.0,56.0,54.0,53.0
56,56.0,53.0,55.0,55.0,55.0
57,53.0,55.0,52.0,54.0,52.0
58,55.0,53.0,54.0,52.0,54.0
59,56.0,53.0,54.0,54.0,56.0
60,52.0,53.0,49.0,52.0,53.0
61,54.0,54.0,52.0,53.0,54.0
62,56.0,53.0,52.0,54.0,56.0
63,51.0,51.0,50.0,51.0,51.0
64,52.0,52.0,51.0,52.0,52.0
65,53.0,52.0,52.0,52.0,53.0
66,51.0,50.0,50.0,51.0,52.0
67,52.0,52.0,51.0,52.0,53.0
68,53.0,53.0,52.0,53.0,54.0
69,53.0,50.0,52.0,50.0,51.0
70,52.0,51.0,53.0,54.0,52.0
71,52.0,52.0,53.0,53.0,52.0
72,54.0,50.0,53.0,49.0,51.0
73,53.0,52.0,52.0,53.0,53.0
74,53.0,51.0,52.0,52.0,53.0
75,52.0,51.0,49.0,50.0,52.0
76,54.0,53.0,52.0,52.0,54.0
77,54.0,51.0,50.0,52.0,54.0
78,52.0,51.0,51.0,51.0,52.0
79,53.0,53.0,52.0,53.0,52.0
