Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,39.0,42.0,42.0,41.0,43.0,41.0,41.0,40.0,41.0,44.0,41.0,39.0,37.0,41.0,41.0,44.0
1,39.0,43.0,43.0,39.0,43.0,42.0,42.0,41.0,42.0,44.0,42.0,41.0,39.0,41.0,43.0,44.0
2,40.0,43.0,43.0,44.0,43.0,47.0,47.0,43.0,42.0,50.0,42.0,41.0,39.0,43.0,42.0,50.0
3,40.0,42.0,41.0,40.0,42.0,40.0,40.0,39.0,40.0,43.0,40.0,38.0,36.0,40.0,41.0,43.0
4,40.0,43.0,43.0,40.0,44.0,46.0,46.0,40.0,42.0,43.0,42.0,40.0,38.0,40.0,43.0,43.0
5,42.0,44.0,43.0,44.0,43.0,46.0,46.0,43.0,42.0,49.0,42.0,40.0,38.0,43.0,43.0,49.0
6,41.0,42.0,42.0,41.0,43.0,41.0,41.0,40.0,41.0,42.0,41.0,39.0,37.0,41.0,41.0,42.0
7,41.0,44.0,44.0,41.0,45.0,44.0,44.0,41.0,43.0,44.0,43.0,41.0,39.0,41.0,43.0,44.0
8,43.0,44.0,44.0,44.0,43.0,43.0,43.0,43.0,43.0,44.0,43.0,41.0,39.0,43.0,43.0,44.0
9,38.0,41.0,41.0,40.0,43.0,40.0,40.0,39.0,39.0,44.0,39.0,38.0,37.0,42.0,41.0,44.0
10,40.0,43.0,43.0,40.0,43.0,42.0,42.0,40.0,42.0,43.0,42.0,40.0,38.0,40.0,44.0,43.0
11,40.0,43.0,43.0,45.0,43.0,46.0,46.0,43.0,41.0,50.0,41.0,40.0,39.0,44.0,42.0,50.0
12,37.0,40.0,40.0,39.0,42.0,39.0,39.0,38.0,38.0,43.0,38.0,37.0,36.0,41.0,40.0,43.0
13,39.0,42.0,42.0,39.0,42.0,42.0,42.0,39.0,41.0,42.0,41.0,39.0,38.0,39.0,43.0,42.0
14,39.0,42.0,42.0,44.0,42.0,45.0,45.0,42.0,40.0,49.0,40.0,39.0,38.0,43.0,41.0,49.0
15,38.0,41.0,41.0,40.0,43.0,39.0,39.0,39.0,39.0,41.0,39.0,38.0,37.0,40.0,41.0,42.0
16,39.0,43.0,43.0,39.0,41.0,43.0,43.0,40.0,42.0,43.0,42.0,40.0,39.0,40.0,44.0,43.0
17,39.0,43.0,43.0,45.0,42.0,41.0,41.0,43.0,41.0,43.0,41.0,40.0,39.0,44.0,42.0,43.0
18,39.0,41.0,40.0,39.0,41.0,39.0,39.0,38.0,39.0,42.0,39.0,37.0,36.0,39.0,40.0,42.0
19,39.0,42.0,42.0,39.0,43.0,45.0,45.0,39.0,41.0,42.0,41.0,39.0,38.0,39.0,43.0,42.0
20,41.0,43.0,42.0,44.0,47.0,45.0,45.0,43.0,41.0,48.0,41.0,39.0,38.0,43.0,42.0,48.0
21,40.0,42.0,41.0,40.0,42.0,40.0,40.0,39.0,40.0,41.0,40.0,38.0,37.0,40.0,41.0,42.0
22,40.0,43.0,43.0,40.0,44.0,46.0,46.0,40.0,42.0,43.0,42.0,40.0,39.0,40.0,43.0,43.0
23,42.0,44.0,43.0,44.0,48.0,42.0,42.0,43.0,42.0,43.0,42.0,40.0,39.0,43.0,43.0,48.0
24,39.0,40.0,40.0,39.0,42.0,39.0,39.0,38.0,38.0,43.0,39.0,37.0,36.0,41.0,40.0,43.0
25,39.0,42.0,42.0,39.0,44.0,44.0,44.0,39.0,41.0,42.0,41.0,39.0,38.0,39.0,44.0,48.0
26,41.0,42.0,42.0,45.0,43.0,45.0,45.0,43.0,40.0,49.0,41.0,39.0,38.0,44.0,42.0,49.0
27,38.0,39.0,39.0,38.0,41.0,38.0,38.0,37.0,37.0,42.0,38.0,36.0,35.0,40.0,39.0,42.0
28,38.0,41.0,41.0,38.0,43.0,43.0,43.0,38.0,40.0,41.0,40.0,38.0,37.0,38.0,43.0,47.0
29,40.0,41.0,41.0,44.0,43.0,44.0,44.0,42.0,39.0,48.0,40.0,38.0,37.0,43.0,41.0,48.0
30,37.0,40.0,40.0,39.0,42.0,39.0,38.0,38.0,38.0,40.0,39.0,37.0,36.0,39.0,40.0,41.0
31,39.0,42.0,42.0,39.0,43.0,44.0,44.0,39.0,41.0,42.0,41.0,39.0,38.0,39.0,44.0,42.0
32,39.0,42.0,42.0,45.0,44.0,41.0,40.0,43.0,40.0,42.0,41.0,39.0,38.0,44.0,42.0,42.0
33,39.0,41.0,41.0,40.0,42.0,40.0,38.0,39.0,40.0,40.0,40.0,36.0,38.0,39.0,40.0,41.0
34,40.0,43.0,43.0,40.0,43.0,44.0,44.0,39.0,42.0,42.0,42.0,39.0,40.0,40.0,43.0,42.0
35,41.0,42.0,42.0,44.0,44.0,42.0,40.0,43.0,41.0,42.0,42.0,38.0,40.0,43.0,41.0,44.0
36,40.0,41.0,41.0,40.0,43.0,40.0,39.0,39.0,39.0,41.0,40.0,37.0,37.0,42.0,41.0,42.0
37,40.0,42.0,42.0,40.0,45.0,44.0,44.0,38.0,40.0,43.0,41.0,38.0,39.0,39.0,44.0,45.0
38,42.0,42.0,43.0,45.0,44.0,42.0,40.0,43.0,40.0,43.0,42.0,39.0,39.0,44.0,42.0,43.0
39,39.0,40.0,40.0,39.0,42.0,39.0,38.0,38.0,38.0,40.0,39.0,36.0,36.0,41.0,40.0,41.0
40,39.0,41.0,41.0,39.0,44.0,43.0,43.0,37.0,40.0,42.0,40.0,37.0,38.0,38.0,43.0,44.0
41,41.0,42.0,42.0,44.0,44.0,41.0,39.0,42.0,39.0,42.0,41.0,38.0,38.0,43.0,41.0,42.0
42,38.0,41.0,41.0,40.0,43.0,40.0,39.0,39.0,39.0,41.0,40.0,37.0,37.0,39.0,41.0,41.0
43,40.0,42.0,42.0,40.0,44.0,44.0,44.0,38.0,41.0,43.0,41.0,38.0,39.0,39.0,44.0,43.0
44,40.0,43.0,43.0,45.0,45.0,42.0,40.0,43.0,40.0,43.0,42.0,39.0,39.0,44.0,42.0,43.0
45,38.0,44.0,42.0,40.0,43.0,39.0,39.0,39.0,38.0,44.0,38.0,37.0,38.0,41.0,41.0,44.0
46,41.0,43.0,42.0,41.0,42.0,41.0,40.0,38.0,40.0,43.0,41.0,38.0,40.0,39.0,45.0,43.0
47,40.0,50.0,42.0,46.0,42.0,45.0,45.0,43.0,40.0,50.0,40.0,39.0,40.0,45.0,43.0,50.0
48,37.0,43.0,41.0,39.0,42.0,38.0,38.0,38.0,38.0,43.0,38.0,36.0,37.0,41.0,40.0,43.0
49,40.0,42.0,41.0,40.0,45.0,42.0,42.0,37.0,39.0,42.0,40.0,37.0,39.0,39.0,44.0,45.0
50,39.0,49.0,41.0,45.0,42.0,44.0,44.0,43.0,40.0,49.0,40.0,38.0,39.0,45.0,42.0,49.0
51,38.0,41.0,40.0,40.0,43.0,39.0,39.0,39.0,39.0,41.0,39.0,37.0,38.0,41.0,41.0,41.0
52,40.0,41.0,42.0,40.0,46.0,43.0,43.0,38.0,40.0,43.0,41.0,38.0,40.0,40.0,45.0,46.0
53,40.0,43.0,42.0,46.0,43.0,41.0,41.0,43.0,41.0,43.0,41.0,39.0,40.0,45.0,43.0,43.0
54,36.0,42.0,40.0,38.0,41.0,37.0,37.0,37.0,37.0,42.0,37.0,35.0,36.0,40.0,39.0,42.0
55,39.0,41.0,40.0,39.0,44.0,41.0,41.0,36.0,38.0,41.0,39.0,36.0,38.0,39.0,43.0,44.0
56,38.0,48.0,40.0,44.0,41.0,43.0,43.0,42.0,39.0,48.0,39.0,37.0,38.0,44.0,41.0,48.0
57,37.0,40.0,39.0,39.0,42.0,38.0,38.0,38.0,38.0,40.0,38.0,36.0,37.0,41.0,40.0,40.0
58,39.0,40.0,41.0,39.0,45.0,42.0,42.0,37.0,39.0,42.0,40.0,37.0,39.0,40.0,44.0,45.0
59,39.0,42.0,41.0,45.0,42.0,40.0,40.0,43.0,40.0,42.0,40.0,38.0,39.0,44.0,42.0,42.0
60,37.0,41.0,40.0,39.0,42.0,39.0,39.0,39.0,39.0,41.0,39.0,37.0,38.0,39.0,40.0,41.0
61,39.0,41.0,41.0,39.0,41.0,43.0,43.0,38.0,40.0,43.0,40.0,38.0,40.0,39.0,45.0,43.0
62,39.0,43.0,42.0,45.0,41.0,41.0,41.0,43.0,41.0,43.0,41.0,39.0,40.0,45.0,42.0,43.0
63,38.0,40.0,39.0,38.0,40.0,38.0,38.0,37.0,38.0,41.0,38.0,36.0,35.0,38.0,39.0,41.0
64,38.0,41.0,41.0,38.0,42.0,44.0,44.0,38.0,40.0,41.0,40.0,38.0,37.0,38.0,43.0,41.0
65,40.0,42.0,41.0,43.0,46.0,44.0,44.0,42.0,40.0,47.0,40.0,38.0,37.0,42.0,41.0,47.0
66,39.0,41.0,40.0,39.0,41.0,39.0,39.0,38.0,39.0,40.0,39.0,37.0,36.0,39.0,40.0,41.0
67,39.0,42.0,42.0,39.0,43.0,45.0,45.0,39.0,41.0,42.0,41.0,39.0,38.0,39.0,43.0,42.0
68,41.0,43.0,42.0,44.0,47.0,41.0,41.0,43.0,41.0,42.0,41.0,39.0,38.0,43.0,42.0,47.0
69,38.0,39.0,39.0,38.0,42.0,38.0,38.0,37.0,37.0,42.0,38.0,36.0,36.0,40.0,39.0,42.0
70,39.0,41.0,41.0,39.0,43.0,43.0,43.0,38.0,40.0,41.0,40.0,38.0,38.0,38.0,44.0,47.0
71,40.0,41.0,41.0,44.0,46.0,44.0,44.0,42.0,39.0,48.0,40.0,38.0,38.0,43.0,41.0,48.0
72,37.0,38.0,38.0,37.0,41.0,37.0,37.0,36.0,36.0,41.0,37.0,35.0,35.0,39.0,38.0,41.0
73,38.0,40.0,40.0,38.0,42.0,42.0,42.0,37.0,39.0,40.0,39.0,37.0,37.0,37.0,43.0,46.0
74,39.0,40.0,40.0,43.0,46.0,43.0,43.0,41.0,38.0,47.0,39.0,37.0,37.0,42.0,40.0,47.0
75,37.0,39.0,39.0,38.0,42.0,38.0,37.0,37.0,37.0,39.0,38.0,36.0,36.0,38.0,39.0,41.0
76,39.0,41.0,41.0,39.0,42.0,43.0,43.0,38.0,40.0,41.0,40.0,38.0,38.0,38.0,44.0,41.0
77,38.0,41.0,41.0,44.0,46.0,40.0,39.0,42.0,39.0,41.0,40.0,38.0,38.0,43.0,41.0,45.0
78,38.0,41.0,40.0,39.0,42.0,40.0,38.0,38.0,39.0,39.0,40.0,36.0,37.0,38.0,40.0,42.0
79,39.0,42.0,42.0,39.0,42.0,45.0,45.0,38.0,41.0,41.0,41.0,38.0,39.0,39.0,43.0,42.0
80,40.0,43.0,41.0,44.0,48.0,42.0,40.0,43.0,40.0,41.0,42.0,38.0,39.0,43.0,42.0,48.0
81,39.0,40.0,40.0,39.0,43.0,39.0,38.0,38.0,38.0,40.0,39.0,36.0,37.0,41.0,40.0,42.0
82,40.0,41.0,41.0,40.0,44.0,44.0,44.0,38.0,39.0,42.0,41.0,38.0,39.0,39.0,44.0,48.0
83,41.0,42.0,42.0,45.0,47.0,41.0,40.0,43.0,40.0,42.0,41.0,38.0,39.0,44.0,42.0,46.0
84,38.0,39.0,39.0,38.0,42.0,38.0,37.0,37.0,37.0,39.0,38.0,35.0,36.0,40.0,39.0,41.0
85,39.0,40.0,40.0,39.0,43.0,43.0,43.0,37.0,39.0,41.0,40.0,37.0,38.0,38.0,43.0,47.0
86,40.0,41.0,41.0,44.0,47.0,40.0,39.0,42.0,39.0,41.0,40.0,37.0,38.0,43.0,41.0,46.0
87,38.0,40.0,40.0,39.0,43.0,39.0,38.0,38.0,38.0,40.0,39.0,36.0,37.0,38.0,40.0,42.0
88,40.0,41.0,41.0,40.0,43.0,44.0,44.0,38.0,40.0,42.0,40.0,38.0,39.0,39.0,44.0,42.0
89,39.0,42.0,42.0,45.0,47.0,41.0,40.0,43.0,40.0,42.0,41.0,38.0,39.0,44.0,42.0,46.0
90,38.0,43.0,41.0,39.0,42.0,38.0,38.0,38.0,37.0,43.0,37.0,36.0,37.0,40.0,40.0,43.0
91,40.0,42.0,41.0,40.0,44.0,44.0,44.0,37.0,39.0,42.0,40.0,37.0,39.0,39.0,45.0,46.0
92,39.0,49.0,41.0,45.0,41.0,44.0,44.0,42.0,39.0,49.0,39.0,38.0,39.0,44.0,42.0,49.0
93,37.0,42.0,40.0,38.0,41.0,37.0,37.0,37.0,37.0,42.0,37.0,35.0,36.0,40.0,39.0,42.0
94,39.0,41.0,40.0,39.0,44.0,43.0,43.0,37.0,38.0,41.0,39.0,37.0,38.0,40.0,44.0,46.0
95,38.0,48.0,40.0,44.0,43.0,43.0,43.0,42.0,39.0,48.0,39.0,37.0,38.0,45.0,41.0,48.0
96,38.0,40.0,39.0,39.0,42.0,38.0,38.0,38.0,38.0,40.0,38.0,36.0,37.0,40.0,40.0,40.0
97,40.0,40.0,41.0,40.0,45.0,44.0,44.0,38.0,39.0,42.0,40.0,38.0,39.0,41.0,45.0,46.0
98,39.0,42.0,41.0,45.0,44.0,40.0,40.0,42.0,40.0,42.0,40.0,38.0,39.0,44.0,42.0,42.0
99,36.0,41.0,39.0,37.0,40.0,36.0,36.0,36.0,36.0,41.0,36.0,34.0,35.0,39.0,38.0,41.0
100,38.0,40.0,39.0,38.0,43.0,42.0,42.0,36.0,37.0,40.0,38.0,36.0,37.0,39.0,43.0,45.0
101,37.0,47.0,39.0,43.0,42.0,42.0,42.0,41.0,38.0,47.0,38.0,36.0,37.0,44.0,40.0,47.0
102,37.0,39.0,38.0,38.0,41.0,37.0,37.0,37.0,37.0,39.0,37.0,35.0,36.0,40.0,39.0,39.0
103,39.0,39.0,40.0,39.0,44.0,43.0,43.0,37.0,38.0,41.0,39.0,37.0,38.0,40.0,44.0,46.0
104,38.0,41.0,40.0,44.0,43.0,39.0,39.0,42.0,39.0,41.0,39.0,37.0,38.0,43.0,41.0,41.0
105,37.0,40.0,39.0,38.0,41.0,38.0,38.0,38.0,38.0,40.0,38.0,36.0,37.0,38.0,39.0,40.0
106,39.0,40.0,40.0,39.0,41.0,43.0,43.0,38.0,39.0,42.0,39.0,38.0,39.0,39.0,45.0,42.0
107,38.0,42.0,41.0,44.0,41.0,40.0,40.0,42.0,40.0,42.0,40.0,38.0,39.0,44.0,41.0,42.0
108,39.0,38.0,39.0,39.0,40.0,36.0,37.0,36.0,37.0,37.0,37.0,36.0,38.0,38.0,36.0,39.0
109,40.0,40.0,40.0,40.0,42.0,44.0,44.0,39.0,39.0,38.0,39.0,39.0,40.0,40.0,43.0,39.0
110,41.0,40.0,41.0,41.0,44.0,38.0,39.0,38.0,39.0,38.0,39.0,38.0,40.0,40.0,38.0,44.0
111,39.0,40.0,39.0,39.0,42.0,37.0,37.0,38.0,37.0,38.0,37.0,37.0,38.0,40.0,37.0,39.0
112,41.0,40.0,41.0,41.0,45.0,44.0,44.0,38.0,39.0,39.0,39.0,38.0,40.0,40.0,44.0,45.0
