Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4
0,48.0,46.0,51.0,48.0,52.0
1,50.0,48.0,48.0,50.0,54.0
2,49.0,47.0,48.0,49.0,54.0
3,50.0,50.0,51.0,50.0,53.0
4,53.0,51.0,52.0,53.0,55.0
5,50.0,48.0,52.0,50.0,55.0
6,49.0,49.0,52.0,49.0,52.0
7,51.0,49.0,53.0,51.0,54.0
8,50.0,48.0,53.0,50.0,54.0
9,50.0,50.0,50.0,50.0,51.0
10,51.0,51.0,51.0,51.0,53.0
11,48.0,46.0,48.0,48.0,53.0
12,51.0,51.0,49.0,51.0,53.0
13,52.0,52.0,50.0,52.0,55.0
14,50.0,48.0,47.0,50.0,55.0
15,48.0,46.0,49.0,48.0,51.0
16,48.0,46.0,48.0,48.0,53.0
17,50.0,48.0,48.0,50.0,53.0
18,50.0,50.0,53.0,50.0,52.0
19,56.0,54.0,54.0,56.0,54.0
20,51.0,49.0,55.0,51.0,54.0
21,50.0,50.0,54.0,50.0,53.0
22,55.0,53.0,55.0,55.0,55.0
23,52.0,50.0,56.0,52.0,55.0
24,54.0,54.0,54.0,54.0,53.0
25,55.0,55.0,55.0,55.0,55.0
26,51.0,50.0,52.0,51.0,55.0
27,55.0,55.0,53.0,55.0,54.0
28,56.0,56.0,54.0,56.0,56.0
29,52.0,51.0,52.0,52.0,56.0
30,51.0,50.0,51.0,51.0,53.0
31,51.0,49.0,51.0,51.0,55.0
32,52.0,50.0,52.0,52.0,55.0
33,49.0,49.0,51.0,49.0,52.0
34,51.0,49.0,52.0,51.0,54.0
35,51.0,49.0,56.0,51.0,54.0
36,55.0,53.0,55.0,55.0,52.0
37,56.0,54.0,56.0,56.0,54.0
38,52.0,51.0,53.0,52.0,54.0
39,54.0,52.0,54.0,54.0,53.0
40,55.0,53.0,55.0,55.0,55.0
41,52.0,52.0,53.0,52.0,55.0
42,51.0,51.0,52.0,51.0,52.0
43,51.0,49.0,52.0,51.0,54.0
44,51.0,49.0,53.0,51.0,54.0
45,49.0,49.0,51.0,49.0,48.0
46,50.0,50.0,50.0,50.0,50.0
47,47.0,46.0,48.0,47.0,50.0
48,54.0,54.0,54.0,54.0,53.0
49,51.0,51.0,50.0,51.0,55.0
50,51.0,51.0,51.0,51.0,55.0
51,54.0,54.0,54.0,54.0,48.0
52,50.0,50.0,50.0,50.0,50.0
53,51.0,51.0,51.0,51.0,50.0
54,55.0,55.0,53.0,55.0,52.0
55,51.0,51.0,49.0,51.0,54.0
56,52.0,52.0,50.0,52.0,54.0
57,55.0,55.0,53.0,55.0,53.0
58,51.0,51.0,49.0,51.0,55.0
59,52.0,52.0,50.0,52.0,55.0
60,47.0,47.0,50.0,47.0,46.0
61,46.0,45.0,47.0,46.0,48.0
62,48.0,46.0,48.0,48.0,48.0
63,49.0,49.0,52.0,49.0,51.0
64,55.0,53.0,53.0,55.0,53.0
65,50.0,48.0,54.0,50.0,53.0
66,49.0,49.0,53.0,49.0,52.0
67,54.0,52.0,54.0,54.0,54.0
68,51.0,49.0,55.0,51.0,54.0
69,53.0,53.0,53.0,53.0,52.0
