Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6
0,48.0,49.0,49.0,46.0,48.0,46.0,47.0
1,50.0,51.0,51.0,43.0,50.0,43.0,49.0
2,50.0,51.0,51.0,43.0,50.0,43.0,49.0
3,49.0,51.0,51.0,46.0,49.0,46.0,48.0
4,51.0,52.0,52.0,48.0,51.0,48.0,50.0
5,51.0,51.0,51.0,50.0,51.0,50.0,50.0
6,47.0,49.0,49.0,47.0,47.0,47.0,46.0
7,49.0,51.0,51.0,47.0,49.0,47.0,48.0
8,52.0,52.0,52.0,51.0,52.0,51.0,51.0
9,47.0,49.0,49.0,46.0,47.0,46.0,46.0
10,46.0,49.0,49.0,44.0,48.0,43.0,45.0
11,48.0,49.0,49.0,44.0,48.0,43.0,45.0
12,46.0,48.0,48.0,45.0,46.0,45.0,45.0
13,45.0,48.0,48.0,43.0,47.0,42.0,45.0
14,47.0,48.0,48.0,43.0,47.0,42.0,47.0
15,47.0,49.0,49.0,46.0,47.0,46.0,46.0
16,46.0,49.0,49.0,43.0,46.0,43.0,46.0
17,48.0,49.0,49.0,43.0,48.0,43.0,48.0
18,51.0,50.0,50.0,45.0,51.0,45.0,49.0
19,50.0,51.0,51.0,49.0,50.0,49.0,49.0
20,51.0,51.0,51.0,50.0,51.0,50.0,50.0
21,50.0,51.0,51.0,46.0,50.0,46.0,50.0
22,51.0,52.0,52.0,50.0,51.0,50.0,50.0
23,52.0,52.0,52.0,51.0,52.0,51.0,51.0
24,48.0,49.0,49.0,47.0,48.0,46.0,47.0
25,49.0,49.0,49.0,49.0,49.0,48.0,49.0
26,50.0,50.0,50.0,49.0,50.0,49.0,49.0
27,51.0,51.0,51.0,46.0,51.0,45.0,49.0
28,49.0,49.0,49.0,48.0,49.0,47.0,49.0
29,50.0,50.0,50.0,48.0,50.0,48.0,49.0
30,52.0,52.0,52.0,46.0,52.0,46.0,50.0
31,50.0,50.0,50.0,48.0,50.0,48.0,50.0
32,51.0,51.0,51.0,48.0,51.0,48.0,50.0
33,49.0,49.0,49.0,47.0,49.0,47.0,46.0
34,52.0,52.0,52.0,51.0,52.0,51.0,51.0
35,51.0,51.0,51.0,47.0,51.0,47.0,48.0
36,48.0,48.0,48.0,47.0,48.0,47.0,47.0
37,50.0,50.0,50.0,48.0,50.0,47.0,50.0
38,51.0,51.0,51.0,50.0,51.0,50.0,50.0
39,50.0,50.0,50.0,46.0,50.0,46.0,50.0
40,49.0,49.0,49.0,47.0,49.0,46.0,49.0
41,50.0,50.0,50.0,49.0,50.0,49.0,49.0
42,51.0,51.0,51.0,47.0,51.0,47.0,51.0
43,49.0,49.0,49.0,47.0,49.0,47.0,50.0
44,50.0,50.0,50.0,47.0,50.0,47.0,49.0
45,47.0,48.0,48.0,47.0,48.0,46.0,48.0
46,49.0,49.0,49.0,45.0,49.0,44.0,47.0
47,49.0,50.0,50.0,45.0,49.0,44.0,47.0
48,47.0,47.0,47.0,47.0,47.0,46.0,47.0
49,48.0,48.0,48.0,45.0,48.0,44.0,46.0
50,48.0,49.0,49.0,47.0,48.0,46.0,48.0
51,48.0,48.0,48.0,48.0,48.0,47.0,48.0
52,49.0,49.0,49.0,46.0,49.0,45.0,47.0
53,49.0,50.0,50.0,48.0,49.0,47.0,49.0
54,48.0,48.0,48.0,46.0,48.0,45.0,48.0
55,49.0,49.0,49.0,44.0,49.0,43.0,49.0
56,49.0,49.0,49.0,46.0,49.0,45.0,49.0
57,49.0,49.0,49.0,47.0,49.0,46.0,49.0
58,50.0,50.0,50.0,45.0,50.0,44.0,50.0
59,50.0,50.0,50.0,47.0,50.0,46.0,50.0
60,50.0,50.0,50.0,48.0,50.0,47.0,50.0
61,47.0,48.0,46.0,46.0,47.0,45.0,51.0
62,47.0,50.0,50.0,48.0,47.0,47.0,51.0
63,50.0,49.0,49.0,45.0,50.0,45.0,48.0
64,49.0,50.0,50.0,48.0,49.0,48.0,48.0
65,50.0,50.0,50.0,49.0,50.0,49.0,49.0
66,49.0,50.0,50.0,45.0,49.0,45.0,49.0
67,50.0,51.0,51.0,49.0,50.0,49.0,49.0
68,51.0,51.0,51.0,50.0,51.0,50.0,50.0
69,49.0,49.0,49.0,49.0,49.0,48.0,49.0
70,51.0,51.0,51.0,48.0,51.0,47.0,49.0
71,51.0,51.0,51.0,48.0,51.0,48.0,49.0
72,50.0,50.0,50.0,48.0,50.0,47.0,50.0
73,50.0,50.0,50.0,47.0,50.0,46.0,50.0
74,52.0,50.0,50.0,47.0,52.0,47.0,52.0
75,51.0,51.0,51.0,49.0,51.0,48.0,51.0
76,51.0,51.0,49.0,47.0,51.0,47.0,51.0
77,53.0,51.0,51.0,48.0,53.0,48.0,53.0
78,50.0,49.0,48.0,46.0,50.0,46.0,50.0
79,51.0,51.0,51.0,50.0,51.0,50.0,50.0
80,50.0,51.0,50.0,48.0,51.0,47.0,48.0
81,50.0,49.0,49.0,50.0,50.0,49.0,50.0
82,51.0,51.0,50.0,49.0,51.0,48.0,50.0
83,51.0,51.0,51.0,49.0,51.0,49.0,49.0
