Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14
0,44.0,44.0,44.0,44.0,40.0,44.0,44.0,39.0,43.0,43.0,43.0,43.0,38.0,38.0,36.0
1,44.0,40.0,40.0,45.0,36.0,38.0,38.0,37.0,39.0,38.0,39.0,38.0,39.0,39.0,34.0
2,44.0,38.0,38.0,45.0,35.0,39.0,39.0,35.0,39.0,39.0,39.0,39.0,40.0,40.0,32.0
3,44.0,44.0,43.0,44.0,39.0,44.0,43.0,38.0,43.0,43.0,42.0,42.0,38.0,38.0,36.0
4,44.0,40.0,39.0,44.0,35.0,38.0,37.0,36.0,38.0,38.0,38.0,37.0,38.0,39.0,34.0
5,44.0,37.0,37.0,44.0,36.0,39.0,39.0,34.0,39.0,39.0,39.0,39.0,40.0,40.0,31.0
6,44.0,43.0,43.0,44.0,40.0,43.0,43.0,38.0,42.0,42.0,42.0,42.0,37.0,36.0,35.0
7,45.0,39.0,39.0,45.0,36.0,37.0,37.0,36.0,38.0,37.0,38.0,37.0,38.0,38.0,33.0
8,44.0,35.0,35.0,45.0,37.0,38.0,38.0,35.0,39.0,38.0,39.0,38.0,39.0,39.0,30.0
9,44.0,44.0,44.0,45.0,43.0,43.0,43.0,41.0,44.0,44.0,44.0,44.0,44.0,44.0,42.0
10,44.0,39.0,39.0,45.0,40.0,39.0,39.0,38.0,45.0,44.0,45.0,44.0,45.0,45.0,38.0
11,44.0,43.0,43.0,45.0,38.0,39.0,39.0,38.0,45.0,45.0,45.0,45.0,46.0,46.0,35.0
12,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,44.0,44.0,44.0,44.0,45.0,45.0,45.0
13,45.0,44.0,44.0,45.0,44.0,44.0,44.0,42.0,44.0,43.0,44.0,43.0,44.0,44.0,40.0
14,45.0,45.0,45.0,45.0,43.0,45.0,45.0,40.0,44.0,44.0,44.0,44.0,45.0,45.0,38.0
15,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,45.0,45.0,45.0,45.0,40.0,40.0,40.0
16,46.0,45.0,45.0,46.0,45.0,45.0,45.0,43.0,44.0,44.0,44.0,44.0,38.0,38.0,38.0
17,46.0,46.0,46.0,46.0,44.0,46.0,46.0,41.0,45.0,45.0,45.0,45.0,39.0,39.0,39.0
18,44.0,44.0,42.0,44.0,39.0,44.0,42.0,37.0,43.0,43.0,41.0,41.0,37.0,37.0,36.0
19,44.0,40.0,38.0,44.0,35.0,38.0,36.0,35.0,38.0,38.0,37.0,36.0,37.0,39.0,34.0
20,43.0,36.0,36.0,43.0,36.0,38.0,38.0,36.0,38.0,39.0,38.0,38.0,39.0,39.0,30.0
21,43.0,43.0,42.0,43.0,40.0,43.0,43.0,37.0,42.0,42.0,42.0,41.0,38.0,36.0,35.0
22,45.0,39.0,38.0,45.0,36.0,37.0,37.0,35.0,37.0,37.0,38.0,37.0,38.0,38.0,33.0
23,44.0,34.0,36.0,44.0,37.0,37.0,39.0,37.0,38.0,38.0,39.0,39.0,40.0,38.0,30.0
24,43.0,43.0,43.0,44.0,42.0,42.0,42.0,40.0,44.0,44.0,43.0,43.0,44.0,43.0,41.0
25,44.0,38.0,39.0,44.0,39.0,38.0,38.0,39.0,44.0,43.0,44.0,44.0,45.0,44.0,37.0
26,44.0,42.0,42.0,44.0,39.0,38.0,39.0,37.0,44.0,44.0,45.0,45.0,46.0,45.0,34.0
27,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.0,44.0,43.0,44.0,44.0,44.0
28,47.0,43.0,44.0,47.0,43.0,43.0,44.0,43.0,43.0,42.0,43.0,43.0,44.0,43.0,39.0
29,44.0,44.0,45.0,44.0,42.0,44.0,45.0,41.0,43.0,43.0,44.0,44.0,45.0,44.0,38.0
30,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,44.0,44.0,44.0,44.0,39.0,39.0,39.0
31,48.0,44.0,45.0,48.0,44.0,44.0,45.0,44.0,43.0,43.0,44.0,44.0,38.0,37.0,38.0
32,45.0,45.0,46.0,45.0,43.0,45.0,46.0,42.0,44.0,44.0,45.0,45.0,39.0,38.0,38.0
33,44.0,40.0,41.0,44.0,41.0,43.0,44.0,36.0,42.0,39.0,43.0,40.0,36.0,36.0,32.0
34,44.0,36.0,37.0,45.0,35.0,36.0,36.0,34.0,38.0,36.0,38.0,36.0,37.0,37.0,31.0
35,45.0,34.0,34.0,45.0,36.0,37.0,37.0,34.0,37.0,37.0,38.0,37.0,38.0,38.0,29.0
36,44.0,42.0,42.0,45.0,43.0,43.0,43.0,41.0,43.0,43.0,43.0,43.0,43.0,43.0,41.0
