Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7
0,38.0,37.0,33.0,37.0,37.0,35.0,39.0,35.0
1,40.0,39.0,38.0,39.0,39.0,37.0,41.0,37.0
2,40.0,41.0,35.0,39.0,39.0,40.0,36.0,40.0
3,39.0,38.0,34.0,39.0,39.0,35.0,39.0,35.0
4,40.0,40.0,40.0,38.0,38.0,40.0,41.0,40.0
5,41.0,41.0,37.0,40.0,40.0,41.0,40.0,41.0
6,38.0,37.0,33.0,39.0,39.0,35.0,39.0,35.0
7,40.0,41.0,39.0,39.0,39.0,39.0,41.0,39.0
8,40.0,40.0,38.0,40.0,40.0,40.0,41.0,40.0
9,41.0,40.0,36.0,40.0,40.0,34.0,34.0,34.0
10,40.0,40.0,35.0,39.0,39.0,39.0,37.0,39.0
11,39.0,41.0,35.0,39.0,39.0,39.0,35.0,39.0
12,40.0,39.0,35.0,39.0,39.0,34.0,38.0,34.0
13,39.0,39.0,37.0,38.0,38.0,38.0,39.0,38.0
14,40.0,40.0,37.0,38.0,38.0,38.0,40.0,38.0
15,40.0,37.0,33.0,37.0,37.0,35.0,39.0,35.0
16,40.0,38.0,38.0,35.0,35.0,37.0,40.0,37.0
17,41.0,38.0,38.0,39.0,39.0,37.0,41.0,37.0
18,38.0,38.0,35.0,38.0,38.0,34.0,38.0,34.0
19,39.0,40.0,39.0,37.0,37.0,39.0,40.0,39.0
20,40.0,40.0,39.0,40.0,40.0,40.0,40.0,40.0
21,37.0,38.0,34.0,38.0,38.0,35.0,39.0,35.0
22,40.0,41.0,40.0,38.0,38.0,38.0,40.0,38.0
23,40.0,40.0,40.0,41.0,41.0,41.0,41.0,41.0
24,40.0,39.0,37.0,39.0,39.0,34.0,38.0,34.0
25,39.0,40.0,37.0,40.0,40.0,40.0,38.0,40.0
26,40.0,41.0,37.0,39.0,39.0,40.0,40.0,40.0
27,39.0,38.0,36.0,38.0,38.0,33.0,38.0,33.0
28,38.0,39.0,39.0,39.0,39.0,39.0,38.0,39.0
29,39.0,40.0,39.0,38.0,38.0,39.0,40.0,39.0
30,39.0,38.0,34.0,36.0,36.0,34.0,39.0,34.0
31,39.0,40.0,40.0,34.0,34.0,36.0,39.0,36.0
32,40.0,40.0,40.0,38.0,38.0,39.0,41.0,39.0
33,34.0,37.0,33.0,34.0,34.0,34.0,35.0,34.0
34,38.0,40.0,39.0,39.0,39.0,39.0,35.0,39.0
35,40.0,39.0,39.0,39.0,39.0,40.0,41.0,40.0
36,38.0,37.0,36.0,39.0,39.0,34.0,39.0,34.0
37,40.0,39.0,38.0,37.0,37.0,39.0,39.0,39.0
38,40.0,40.0,38.0,40.0,40.0,39.0,41.0,39.0
39,37.0,36.0,35.0,38.0,38.0,33.0,38.0,33.0
40,39.0,38.0,38.0,36.0,36.0,38.0,38.0,38.0
41,39.0,40.0,38.0,39.0,39.0,38.0,40.0,38.0
42,37.0,37.0,33.0,35.0,35.0,34.0,35.0,34.0
43,38.0,39.0,39.0,35.0,35.0,34.0,34.0,34.0
44,40.0,41.0,39.0,39.0,39.0,38.0,41.0,38.0
45,38.0,39.0,35.0,36.0,36.0,34.0,40.0,34.0
46,40.0,39.0,38.0,33.0,33.0,38.0,41.0,38.0
47,40.0,41.0,35.0,38.0,38.0,38.0,37.0,38.0
48,42.0,38.0,34.0,36.0,36.0,33.0,39.0,33.0
49,40.0,40.0,37.0,37.0,37.0,37.0,40.0,37.0
50,41.0,40.0,37.0,37.0,37.0,38.0,40.0,38.0
51,43.0,37.0,34.0,37.0,37.0,34.0,39.0,34.0
52,41.0,41.0,38.0,38.0,38.0,38.0,39.0,38.0
53,41.0,40.0,38.0,38.0,38.0,39.0,41.0,39.0
54,41.0,37.0,33.0,35.0,35.0,32.0,38.0,32.0
55,39.0,39.0,36.0,36.0,36.0,36.0,39.0,36.0
56,40.0,39.0,36.0,36.0,36.0,37.0,39.0,37.0
57,42.0,36.0,33.0,36.0,36.0,33.0,38.0,33.0
58,40.0,40.0,37.0,37.0,37.0,37.0,38.0,37.0
59,40.0,39.0,37.0,37.0,37.0,38.0,40.0,38.0
60,37.0,37.0,33.0,33.0,33.0,33.0,39.0,33.0
61,39.0,39.0,38.0,36.0,36.0,34.0,36.0,34.0
62,40.0,39.0,38.0,35.0,35.0,36.0,40.0,36.0
63,37.0,37.0,34.0,37.0,37.0,33.0,37.0,33.0
64,38.0,39.0,38.0,36.0,36.0,38.0,39.0,38.0
65,39.0,39.0,38.0,39.0,39.0,39.0,39.0,39.0
66,36.0,38.0,33.0,37.0,37.0,34.0,38.0,34.0
67,39.0,40.0,39.0,37.0,37.0,37.0,39.0,37.0
68,39.0,40.0,39.0,40.0,40.0,40.0,40.0,40.0
69,39.0,38.0,36.0,38.0,38.0,33.0,38.0,33.0
70,38.0,40.0,39.0,39.0,39.0,39.0,38.0,39.0
71,39.0,40.0,39.0,38.0,38.0,39.0,40.0,39.0
72,38.0,37.0,35.0,37.0,37.0,32.0,37.0,32.0
73,37.0,39.0,38.0,38.0,38.0,38.0,37.0,38.0
74,38.0,39.0,38.0,37.0,37.0,38.0,39.0,38.0
75,38.0,38.0,33.0,35.0,35.0,33.0,38.0,33.0
76,38.0,40.0,39.0,33.0,33.0,35.0,38.0,35.0
77,39.0,40.0,39.0,37.0,37.0,38.0,40.0,38.0
78,35.0,37.0,32.0,33.0,33.0,33.0,34.0,33.0
79,37.0,39.0,38.0,38.0,38.0,38.0,35.0,38.0
80,40.0,39.0,38.0,38.0,38.0,39.0,40.0,39.0
81,37.0,37.0,35.0,38.0,38.0,33.0,39.0,33.0
82,39.0,39.0,40.0,36.0,36.0,38.0,39.0,38.0
83,40.0,39.0,40.0,39.0,39.0,38.0,41.0,38.0
84,36.0,36.0,34.0,37.0,37.0,32.0,38.0,32.0
85,38.0,38.0,39.0,35.0,35.0,37.0,38.0,37.0
86,39.0,40.0,39.0,38.0,38.0,37.0,40.0,37.0
87,36.0,37.0,32.0,34.0,34.0,33.0,34.0,33.0
88,37.0,39.0,38.0,34.0,34.0,33.0,34.0,33.0
89,40.0,41.0,38.0,38.0,38.0,37.0,40.0,37.0
90,38.0,38.0,34.0,35.0,35.0,33.0,40.0,33.0
91,39.0,39.0,40.0,36.0,36.0,37.0,41.0,37.0
92,40.0,41.0,36.0,37.0,37.0,37.0,37.0,37.0
93,41.0,37.0,35.0,35.0,35.0,32.0,39.0,32.0
94,39.0,40.0,39.0,36.0,36.0,36.0,40.0,36.0
95,40.0,40.0,39.0,37.0,37.0,37.0,40.0,37.0
96,42.0,36.0,34.0,36.0,36.0,33.0,39.0,33.0
97,40.0,41.0,40.0,37.0,37.0,37.0,39.0,37.0
98,40.0,40.0,40.0,38.0,38.0,38.0,41.0,38.0
99,40.0,36.0,34.0,34.0,34.0,31.0,38.0,31.0
100,38.0,39.0,38.0,35.0,35.0,35.0,39.0,35.0
101,39.0,39.0,38.0,36.0,36.0,36.0,39.0,36.0
102,41.0,35.0,33.0,35.0,35.0,32.0,38.0,32.0
103,39.0,40.0,39.0,36.0,36.0,36.0,38.0,36.0
104,39.0,39.0,39.0,37.0,37.0,37.0,40.0,37.0
105,36.0,36.0,33.0,32.0,32.0,32.0,39.0,32.0
106,38.0,39.0,39.0,35.0,35.0,33.0,36.0,33.0
107,39.0,38.0,39.0,34.0,34.0,35.0,39.0,35.0
108,36.0,32.0,31.0,33.0,33.0,33.0,35.0,33.0
109,35.0,34.0,33.0,33.0,33.0,33.0,35.0,33.0
110,35.0,36.0,34.0,39.0,39.0,39.0,35.0,39.0
111,36.0,35.0,33.0,33.0,33.0,33.0,35.0,33.0
112,37.0,36.0,39.0,37.0,37.0,37.0,34.0,37.0
113,40.0,37.0,39.0,38.0,38.0,38.0,41.0,38.0
